Track file,G:\Water Maze Data\xxx_0001\data\track_00174.trk
Object,0
Samples,353
Name,7,
Goal Position,NE,
Comment,,
Trial,6,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,50.9671,66.6493,93.0000,wall,q3,0.0000,11.0027,87.8018,-,-
2,0.0800,54.1748,72.3519,95.0000,wall,q3,0.0000,16.2315,82.6207,6.5429,81.7860
3,0.1600,55.6005,75.9160,98.0000,wall,q3,0.0000,18.8225,80.0299,3.8387,47.9836
4,0.2400,56.6697,78.7673,89.0000,wall,q3,0.0000,20.8586,78.0991,3.0452,38.0650
5,0.3200,57.0261,80.9058,90.0000,wall,q3,0.0000,21.8810,77.1255,2.1680,27.0997
6,0.4000,57.7390,83.7571,98.0000,wall,q3,0.0000,23.2572,75.6743,2.9391,36.7382
7,0.4800,58.0954,86.2520,89.0000,wall,q3,0.0000,24.2046,74.7372,2.5202,31.5028
8,0.5600,58.8082,89.1033,81.0000,center,q3,0.0000,25.5551,73.4569,2.9391,36.7382
9,0.6400,59.8774,91.2418,86.0000,center,q3,0.0000,26.9228,72.0323,2.3909,29.8862
10,0.7200,61.3031,93.3803,83.0000,center,q3,0.0000,28.6597,70.3068,2.5701,32.1267
11,0.8000,63.0852,95.1624,83.0000,center,q3,0.0000,30.7033,68.3187,2.5202,31.5028
12,0.8800,64.1544,96.5880,80.0000,center,q3,0.0000,31.9621,67.1090,1.7821,22.2758
13,0.9600,65.9365,97.3008,80.0000,center,q3,0.0000,33.8217,65.2707,1.9193,23.9918
14,1.0400,67.7185,98.3701,96.0000,center,q3,0.0000,35.6413,63.4112,2.0782,25.9779
15,1.1200,69.8570,99.4393,92.0000,center,q3,0.0000,37.7815,61.2099,2.3909,29.8862
16,1.2000,71.2827,100.1521,93.0000,center,q3,0.0000,39.2200,59.7504,1.5939,19.9241
17,1.2800,73.7776,100.8650,89.0000,center,q3,0.0000,41.7384,57.2294,2.5947,32.4341
18,1.3600,75.5596,101.5778,90.0000,center,q3,0.0000,43.5539,55.4279,1.9193,23.9918
19,1.4400,77.6981,102.6470,84.0000,center,q3,0.0000,45.7599,53.2758,2.3909,29.8862
20,1.5200,79.4802,103.7163,85.0000,center,q3,0.0000,47.4886,51.5013,2.0782,25.9779
21,1.6000,80.9058,105.1419,88.0000,center,q3,0.0000,48.8494,50.1218,2.0162,25.2022
22,1.6800,82.3315,106.9240,84.0000,center,q3,0.0000,50.2543,48.8152,2.2822,28.5270
23,1.7600,83.7571,109.0625,82.0000,center,q3,0.0000,51.3285,47.6278,2.5701,32.1267
24,1.8400,85.1828,111.2010,81.0000,center,q3,0.0000,52.4303,46.5520,2.5701,32.1267
25,1.9200,86.2520,112.9830,81.0000,center,q3,0.0000,53.0805,45.8625,2.0782,25.9779
26,2.0000,87.6777,114.4087,76.0000,center,q3,0.0000,54.1150,44.8208,2.0162,25.2022
27,2.0800,89.4597,116.1907,84.0000,center,q3,0.0000,55.2728,43.6149,2.5202,31.5028
28,2.1600,90.8854,117.2600,81.0000,center,q3,0.0000,56.2467,42.6106,1.7821,22.2758
29,2.2400,93.0239,118.3292,86.0000,center,q3,0.0000,57.8587,40.9977,2.3909,29.8862
30,2.3200,94.8059,119.0421,73.0000,center,q3,0.0000,59.1356,39.6403,1.9193,23.9918
31,2.4000,96.5880,119.7549,88.0000,center,q3,0.0000,60.4107,38.3309,1.9193,23.9918
32,2.4800,98.7265,120.1113,89.0000,center,q3,0.0000,62.1101,36.5919,2.1680,27.0997
33,2.5600,100.8650,120.4677,93.0000,center,q3,0.0000,63.7542,34.9009,2.1680,27.0997
34,2.6400,102.2906,120.8241,82.0000,center,q3,0.0000,64.7584,33.8669,1.4695,18.3691
35,2.7200,103.7163,121.1805,77.0000,center,q3,0.0000,65.7232,32.8661,1.4695,18.3691
36,2.8000,105.1419,121.5369,75.0000,center,q2,0.0000,66.6302,31.9016,1.4695,18.3691
37,2.8800,106.5676,122.6062,72.0000,center,q2,0.0000,67.0398,31.4207,1.7821,22.2758
38,2.9600,107.9932,123.3190,79.0000,center,q2,0.0000,67.5721,30.7965,1.5939,19.9241
39,3.0400,109.0625,124.7447,83.0000,center,q2,0.0000,67.3102,30.9987,1.7821,22.2758
40,3.1200,110.1317,126.1703,85.0000,center,q2,0.0000,66.9232,31.3011,1.7821,22.2758
41,3.2000,111.2010,127.5960,79.0000,center,q2,0.0000,66.4355,31.7010,1.7821,22.2758
42,3.2800,112.2702,129.3780,79.0000,center,q2,0.0000,65.5888,32.4854,2.0782,25.9779
43,3.3600,112.9830,130.4473,78.0000,center,q2,0.0000,65.0374,32.9710,1.2851,16.0633
44,3.4400,113.6959,131.8729,68.0000,center,q2,0.0000,64.1881,33.8048,1.5939,19.9241
45,3.5200,113.6959,133.2986,74.0000,center,q2,0.0000,62.9592,35.0377,1.4257,17.8207
46,3.6000,114.0523,134.3678,89.0000,center,q2,0.0000,62.1632,35.8020,1.1271,14.0885
47,3.6800,113.6959,135.7935,84.0000,center,q2,0.0000,60.7295,37.2285,1.4695,18.3691
48,3.7600,113.3394,137.2191,98.0000,center,q2,0.0000,59.2944,38.6583,1.4695,18.3691
49,3.8400,112.9830,138.2884,100.0000,center,q2,0.0000,58.1784,39.7728,1.1271,14.0885
50,3.9200,111.9138,139.3576,99.0000,center,q2,0.0000,56.7448,41.2127,1.5121,18.9017
51,4.0000,110.8445,140.0704,102.0000,center,q2,0.0000,55.6290,42.3437,1.2851,16.0633
52,4.0800,109.4189,140.7833,101.0000,center,q2,0.0000,54.3399,43.6582,1.5939,19.9241
53,4.1600,108.3497,141.1397,95.0000,center,q2,0.0000,53.4917,44.5024,1.1271,14.0885
54,4.2400,106.5676,140.7833,97.0000,center,q2,0.0000,52.8755,45.1341,1.8174,22.7170
55,4.3200,105.4983,140.0704,95.0000,center,q2,0.0000,52.9343,45.1309,1.2851,16.0633
56,4.4000,104.0727,139.3576,95.0000,center,q2,0.0000,52.7504,45.3748,1.5939,19.9241
57,4.4800,103.0035,138.2884,91.0000,center,q2,0.0000,52.9631,45.1724,1.5121,18.9017
