Track file,G:\Water Maze Data\xxx_0001\data\track_00065.trk
Object,0
Samples,47
Name,8,
Goal Position,NE,
Comment,,
Trial,5,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,-,-,-,-,-,-,-,-,-,-
2,0.0800,218.4814,146.1295,21.0000,wall,q1,0.0000,1.1271,97.6400,-,-
3,0.1600,207.4326,146.4859,42.0000,wall,q1,0.0000,10.6805,88.0507,11.0546,138.1820
4,0.2400,206.3633,146.8423,59.0000,wall,q1,0.0000,11.3718,87.3030,1.1271,14.0885
5,0.3200,204.5813,147.1987,82.0000,wall,q1,0.0000,12.7514,85.9523,1.8174,22.7170
6,0.4000,202.4428,147.5551,88.0000,wall,q1,0.0000,14.3365,84.3168,2.1680,27.0997
7,0.4800,199.9479,147.1987,89.0000,wall,q1,0.0000,16.6258,82.0193,2.5202,31.5028
8,0.5600,197.0966,147.1987,84.0000,wall,q1,0.0000,19.0373,79.6365,2.8513,35.6413
9,0.6400,194.9581,147.1987,89.0000,wall,q1,0.0000,20.7609,77.8700,2.1385,26.7310
10,0.7200,192.1068,147.5551,91.0000,center,q1,0.0000,22.8216,75.7545,2.8735,35.9187
11,0.8000,188.8991,147.5551,99.0000,center,q1,0.0000,25.3279,73.1905,3.2077,40.0965
12,0.8800,186.0478,147.5551,86.0000,center,q1,0.0000,27.5939,70.9552,2.8513,35.6413
13,0.9600,183.1965,147.5551,86.0000,center,q1,0.0000,29.7386,68.7656,2.8513,35.6413
14,1.0400,180.3451,147.5551,81.0000,center,q1,0.0000,31.7588,66.6261,2.8513,35.6413
15,1.1200,177.8503,147.5551,86.0000,center,q1,0.0000,33.5956,64.7990,2.4949,31.1862
16,1.2000,174.6425,147.9115,81.0000,center,q1,0.0000,35.5432,62.7732,3.2275,40.3432
17,1.2800,171.7912,147.9115,88.0000,center,q1,0.0000,37.4217,60.8242,2.8513,35.6413
18,1.3600,168.9399,147.9115,92.0000,center,q1,0.0000,39.2799,58.9487,2.8513,35.6413
19,1.4400,166.0886,148.2679,84.0000,center,q1,0.0000,40.7030,57.4355,2.8735,35.9187
20,1.5200,163.2373,148.2679,85.0000,center,q2,0.0000,42.4192,55.7380,2.8513,35.6413
21,1.6000,160.3860,148.2679,82.0000,center,q2,0.0000,43.8982,54.1375,2.8513,35.6413
22,1.6800,157.5347,148.2679,89.0000,center,q2,0.0000,45.3584,52.6428,2.8513,35.6413
23,1.7600,154.6834,148.6244,89.0000,center,q2,0.0000,46.3844,51.5796,2.8735,35.9187
24,1.8400,151.8321,148.9808,87.0000,center,q2,0.0000,47.2258,50.6573,2.8735,35.9187
25,1.9200,149.3372,149.3372,93.0000,center,q2,0.0000,47.7886,50.0134,2.5202,31.5028
26,2.0000,146.4859,149.6936,96.0000,center,q2,0.0000,48.4093,49.3765,2.8735,35.9187
27,2.0800,143.9910,150.0500,97.0000,center,q2,0.0000,48.7153,48.9939,2.5202,31.5028
28,2.1600,141.1397,150.4064,97.0000,center,q2,0.0000,49.0467,48.6630,2.8735,35.9187
29,2.2400,138.6448,150.7628,102.0000,center,q2,0.0000,49.0467,48.5555,2.5202,31.5028
30,2.3200,135.7935,151.1193,99.0000,center,q2,0.0000,49.1605,48.5420,2.8735,35.9187
31,2.4000,133.2986,151.1193,104.0000,center,q2,0.0000,49.2057,48.3581,2.4949,31.1862
32,2.4800,130.4473,151.4757,100.0000,center,q2,0.0000,48.9339,48.6614,2.8735,35.9187
33,2.5600,127.9524,151.1193,98.0000,center,q2,0.0000,49.1902,48.3965,2.5202,31.5028
34,2.6400,125.8139,151.1193,114.0000,center,q2,0.0000,49.1023,48.5769,2.1385,26.7310
35,2.7200,124.7447,151.4757,124.0000,SW,q2,0.0000,48.5835,49.0556,1.1271,14.0885
36,2.8000,123.6754,151.8321,122.0000,SW,q2,0.0000,48.0471,49.5553,1.1271,14.0885
37,2.8800,123.3190,152.1885,111.0000,SW,q2,0.0000,47.6382,49.9613,0.5040,6.3006
38,2.9600,122.9626,152.1885,113.0000,SW,q2,0.0000,47.5835,50.0171,0.3564,4.4552
39,3.0400,122.9626,152.1885,111.0000,SW,q2,0.0000,47.5835,50.0171,0.0000,0.0000
40,3.1200,122.6062,152.1885,116.0000,SW,q2,0.0000,47.5314,50.0754,0.3564,4.4552
41,3.2000,122.2498,152.5449,124.0000,SW,q2,0.0000,47.1288,50.4872,0.5040,6.3006
42,3.2800,122.2498,152.5449,123.0000,SW,q2,0.0000,47.1288,50.4872,0.0000,0.0000
43,3.3600,121.8934,152.5449,122.0000,SW,q2,0.0000,47.0816,50.5500,0.3564,4.4552
44,3.4400,121.5369,152.5449,123.0000,SW,q2,0.0000,47.0371,50.6153,0.3564,4.4552
45,3.5200,121.1805,152.9013,120.0000,SW,q2,0.0000,46.6411,51.0327,0.5040,6.3006
46,3.6000,120.8241,152.9013,119.0000,SW,q2,0.0000,46.5826,51.1023,0.3564,4.4552
47,3.6800,120.8241,152.9013,125.0000,SW,q2,0.0000,46.5826,51.1023,0.0000,0.0000
