Track file,G:\Water Maze Data\xxx_0001\data\track_00483.trk
Object,0
Samples,708
Name,7,
Goal Position,SW,
Comment,,
Trial,3,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,218.4814,140.7833,38.0000,wall,q1,0.0000,3.5103,95.3888,-,-
2,0.0800,207.7890,141.8525,40.0000,wall,q1,0.0000,12.5961,86.1647,10.7457,134.3216
3,0.1600,207.0761,141.1397,33.0000,wall,q1,0.0000,13.5484,85.2069,1.0081,12.6011
4,0.2400,205.6505,140.4269,35.0000,wall,q1,0.0000,15.1423,83.6129,1.5939,19.9241
5,0.3200,219.1942,141.4961,73.0000,wall,q1,0.0000,2.5701,96.3272,13.5858,169.8231
6,0.4000,220.9763,139.7140,129.0000,wall,q1,0.0000,1.7821,97.2721,2.5202,31.5028
7,0.4800,204.2248,137.5755,104.0000,wall,q1,0.0000,17.6955,81.0795,16.8874,211.0922
8,0.5600,203.8684,135.4371,102.0000,wall,q1,0.0000,18.9704,79.8606,2.1680,27.0997
9,0.6400,204.2248,133.2986,102.0000,wall,q1,0.0000,19.6060,79.3401,2.1680,27.0997
10,0.7200,205.2941,131.1601,105.0000,wall,q1,0.0000,19.3286,79.5415,2.3909,29.8862
11,0.8000,206.3633,129.0216,105.0000,wall,q1,0.0000,19.0639,79.8140,2.3909,29.8862
12,0.8800,208.1454,126.8831,98.0000,wall,q1,0.0000,18.1491,80.8372,2.7837,34.7960
13,0.9600,209.5710,125.1011,98.0000,wall,q1,0.0000,17.2888,81.6953,2.2822,28.5270
14,1.0400,210.9967,122.9626,98.0000,wall,q1,0.0000,16.4298,82.5199,2.5701,32.1267
15,1.1200,212.0659,120.4677,97.0000,wall,q1,0.0000,16.0069,82.9910,2.7144,33.9295
16,1.2000,213.1352,117.9728,90.0000,wall,q1,0.0000,15.4743,83.5477,2.7144,33.9295
17,1.2800,213.8480,115.1215,92.0000,wall,q1,0.0000,15.1758,83.7828,2.9391,36.7382
18,1.3600,214.2044,112.2702,97.0000,wall,q1,0.0000,15.3092,83.7659,2.8735,35.9187
19,1.4400,214.5608,109.4189,92.0000,wall,q1,0.0000,15.3258,83.8475,2.8735,35.9187
20,1.5200,214.9172,106.9240,87.0000,wall,q1,0.0000,14.9694,84.0440,2.5202,31.5028
21,1.6000,215.9865,105.4983,96.0000,wall,q1,0.0000,13.9412,85.0551,1.7821,22.2758
22,1.6800,217.4121,104.4291,94.0000,wall,q1,0.0000,12.6564,86.4535,1.7821,22.2758
23,1.7600,218.8378,103.7163,94.0000,wall,q1,0.0000,11.4052,87.8687,1.5939,19.9241
24,1.8400,220.6199,103.7163,106.0000,wall,q1,0.0000,9.6232,89.6507,1.7821,22.2758
25,1.9200,222.4019,104.0727,94.0000,wall,q1,0.0000,7.8411,91.4369,1.8174,22.7170
26,2.0000,223.4712,104.7855,103.0000,wall,q1,0.0000,6.6584,92.5185,1.2851,16.0633
27,2.0800,223.4712,104.4291,97.0000,wall,q1,0.0000,6.7625,92.5116,0.3564,4.4552
28,2.1600,223.1147,104.0727,88.0000,wall,q1,0.0000,7.1283,92.1497,0.5040,6.3006
29,2.2400,222.7583,104.0727,76.0000,wall,q1,0.0000,7.4847,91.7933,0.3564,4.4552
30,2.3200,222.4019,104.4291,85.0000,wall,q1,0.0000,7.7842,91.4425,0.5040,6.3006
31,2.4000,222.4019,104.7855,92.0000,wall,q1,0.0000,7.6939,91.4495,0.3564,4.4552
32,2.4800,222.0455,105.8548,96.0000,wall,q1,0.0000,7.8734,91.1225,1.1271,14.0885
33,2.5600,220.9763,106.9240,90.0000,wall,q1,0.0000,8.9103,90.0963,1.5121,18.9017
34,2.6400,219.5506,107.6368,94.0000,wall,q1,0.0000,10.3360,88.7080,1.5939,19.9241
35,2.7200,217.7685,107.6368,89.0000,wall,q1,0.0000,12.1181,86.9286,1.7821,22.2758
36,2.8000,215.6301,107.6368,95.0000,wall,q1,0.0000,14.2565,84.7935,2.1385,26.7310
37,2.8800,213.4916,107.2804,100.0000,wall,q1,0.0000,16.3950,82.6386,2.1680,27.0997
38,2.9600,211.3531,106.9240,89.0000,wall,q1,0.0000,18.5335,80.4843,2.1680,27.0997
39,3.0400,208.8582,106.5676,86.0000,wall,q1,0.0000,21.0284,77.9748,2.5202,31.5028
40,3.1200,206.3633,105.8548,92.0000,center,q1,0.0000,23.5341,75.4508,2.5947,32.4341
41,3.2000,204.2248,105.4983,93.0000,center,q1,0.0000,25.6840,73.3002,2.1680,27.0997
42,3.2800,201.3735,105.8548,96.0000,center,q1,0.0000,28.5220,70.4654,2.8735,35.9187
43,3.3600,198.8786,106.2112,97.0000,center,q1,0.0000,31.0100,67.9898,2.5202,31.5028
