Track file,G:\Water Maze Data\xxx_0001\data\track_00018.trk
Object,0
Samples,1500
Name,7,
Goal Position,NE,
Comment,,
Trial,2,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,199.9479,139.7140,111.0000,wall,q1,0.0000,20.5611,78.2229,-,-
2,0.0800,195.6709,138.2884,111.0000,center,q1,0.0000,24.9387,73.7831,4.5083,56.3539
3,0.1600,192.4632,136.1499,87.0000,center,q1,0.0000,28.7902,69.9431,3.8552,48.1900
4,0.2400,191.0375,134.0114,84.0000,center,q1,0.0000,31.0816,67.6813,2.5701,32.1267
5,0.3200,190.3247,131.8729,94.0000,center,q1,0.0000,32.6755,66.0817,2.2542,28.1769
6,0.4000,191.3940,129.0216,90.0000,center,q1,0.0000,32.9947,65.8581,3.0452,38.0650
7,0.4800,192.8196,126.8831,84.0000,center,q1,0.0000,32.4982,66.3634,2.5701,32.1267
8,0.5600,194.6017,125.4575,92.0000,center,q1,0.0000,31.3360,67.5360,2.2822,28.5270
9,0.6400,196.7402,124.7447,95.0000,center,q1,0.0000,29.5845,69.3257,2.2542,28.1769
10,0.7200,198.8786,125.1011,82.0000,center,q1,0.0000,27.4716,71.4679,2.1680,27.0997
11,0.8000,200.3043,126.1703,89.0000,center,q1,0.0000,25.7458,73.1581,1.7821,22.2758
12,0.8800,201.3735,128.3088,78.0000,center,q1,0.0000,24.0070,74.8730,2.3909,29.8862
13,0.9600,201.0171,130.0909,89.0000,center,q1,0.0000,23.6955,75.1661,1.8174,22.7170
14,1.0400,200.3043,132.2293,74.0000,center,q1,0.0000,23.5907,75.3115,2.2542,28.1769
15,1.1200,198.5222,133.2986,83.0000,center,q1,0.0000,24.7059,74.1076,2.0782,25.9779
16,1.2000,196.7402,133.6550,85.0000,center,q1,0.0000,26.1424,72.6375,1.8174,22.7170
17,1.2800,194.2453,133.6550,81.0000,center,q1,0.0000,28.3724,70.3866,2.4949,31.1862
18,1.3600,191.7504,133.2986,85.0000,center,q1,0.0000,30.7632,67.9921,2.5202,31.5028
19,1.4400,189.2555,132.5858,85.0000,center,q1,0.0000,33.3146,65.4442,2.5947,32.4341
20,1.5200,186.7606,131.5165,87.0000,center,q1,0.0000,36.0242,62.7363,2.7144,33.9295
21,1.6000,184.2657,130.4473,82.0000,center,q1,0.0000,38.7328,60.0289,2.7144,33.9295
22,1.6800,181.7708,129.0216,85.0000,center,q1,0.0000,41.6028,57.1579,2.8735,35.9187
23,1.7600,179.2759,128.6652,87.0000,center,q1,0.0000,43.9488,54.7835,2.5202,31.5028
24,1.8400,176.7810,127.9524,96.0000,center,q1,0.0000,46.4624,52.2503,2.5947,32.4341
25,1.9200,173.9297,127.2396,98.0000,center,q1,0.0000,49.2676,49.4133,2.9391,36.7382
26,2.0000,171.4348,126.5267,95.0000,center,q1,0.0000,51.7733,46.8962,2.5947,32.4341
27,2.0800,169.2963,125.1011,100.0000,center,q1,0.0000,54.3399,44.3306,2.5701,32.1267
28,2.1600,168.5835,123.3190,100.0000,center,q1,0.0000,55.8762,42.8349,1.9193,23.9918
29,2.2400,168.2271,120.8241,101.0000,center,q1,0.0000,57.3814,41.3772,2.5202,31.5028
30,2.3200,168.5835,119.0421,102.0000,center,q1,0.0000,57.8598,40.9603,1.8174,22.7170
31,2.4000,169.2963,116.9036,99.0000,center,q1,0.0000,58.0440,40.8296,2.2542,28.1769
32,2.4800,170.0092,114.7651,96.0000,center,q1,0.0000,58.1129,40.8231,2.2542,28.1769
33,2.5600,171.0784,112.9830,99.0000,center,q1,0.0000,57.5726,41.3731,2.0782,25.9779
34,2.6400,172.5041,111.2010,103.0000,center,q1,0.0000,56.6204,42.3682,2.2822,28.5270
35,2.7200,174.2861,109.4189,103.0000,center,q1,0.0000,55.1439,43.8127,2.5202,31.5028
36,2.8000,176.0682,107.6368,101.0000,center,q1,0.0000,53.6813,45.3514,2.5202,31.5028
37,2.8800,178.2067,106.2112,104.0000,center,q1,0.0000,51.6812,47.3548,2.5701,32.1267
38,2.9600,180.3451,105.4983,99.0000,center,q1,0.0000,49.5530,49.4442,2.2542,28.1769
39,3.0400,182.8400,105.1419,109.0000,center,q1,0.0000,47.0682,51.9185,2.5202,31.5028
40,3.1200,184.9785,105.1419,104.0000,center,q1,0.0000,44.9307,54.0549,2.1385,26.7310
41,3.2000,187.4734,105.4983,99.0000,center,q1,0.0000,42.4267,56.5633,2.5202,31.5028
42,3.2800,189.6119,106.2112,100.0000,center,q1,0.0000,40.2763,58.7364,2.2542,28.1769
43,3.3600,191.3940,106.9240,98.0000,center,q1,0.0000,38.4926,60.5597,1.9193,23.9918
44,3.4400,192.8196,108.3497,96.0000,center,q1,0.0000,37.0018,62.0929,2.0162,25.2022
45,3.5200,193.8889,110.1317,96.0000,center,q1,0.0000,35.6876,63.3390,2.0782,25.9779
46,3.6000,193.8889,112.2702,89.0000,center,q1,0.0000,35.3353,63.6214,2.1385,26.7310
47,3.6800,193.1760,114.0523,88.0000,center,q1,0.0000,35.8014,63.2089,1.9193,23.9918
48,3.7600,191.7504,115.4779,88.0000,center,q1,0.0000,36.9176,62.0814,2.0162,25.2022
49,3.8400,189.9683,116.1907,98.0000,center,q1,0.0000,38.4695,60.4915,1.9193,23.9918
50,3.9200,187.4734,116.9036,93.0000,center,q1,0.0000,40.7154,58.2293,2.5947,32.4341
51,4.0000,184.9785,117.2600,94.0000,center,q1,0.0000,43.0494,55.9028,2.5202,31.5028
52,4.0800,182.8400,117.6164,97.0000,center,q1,0.0000,45.0408,53.9365,2.1680,27.0997
53,4.1600,180.3451,117.9728,97.0000,center,q1,0.0000,47.3225,51.6453,2.5202,31.5028
54,4.2400,177.8503,118.3292,94.0000,center,q1,0.0000,49.5158,49.3765,2.5202,31.5028
55,4.3200,175.7118,119.0421,96.0000,center,q1,0.0000,51.2851,47.5894,2.2542,28.1769
56,4.4000,173.2169,119.7549,97.0000,center,q1,0.0000,53.3538,45.5124,2.5947,32.4341
57,4.4800,170.7220,120.8241,100.0000,center,q1,0.0000,55.1509,43.6369,2.7144,33.9295
58,4.5600,168.2271,121.8934,94.0000,center,q1,0.0000,56.9035,41.8536,2.7144,33.9295
59,4.6400,165.7322,122.9626,103.0000,center,q1,0.0000,58.4963,40.1746,2.7144,33.9295
60,4.7200,163.2373,123.6754,101.0000,center,q1,0.0000,60.2212,38.4189,2.5947,32.4341
