Track file,G:\Water Maze Data\xxx_0001\data\track_00569.trk
Object,0
Samples,1500
Name,10,
Goal Position,SW,
Comment,,
Trial,2,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,61.6595,73.7776,85.0000,wall,q3,0.0000,23.7517,75.1515,-,-
2,0.0800,62.0159,75.9160,79.0000,center,q3,0.0000,24.8213,74.0192,2.1680,27.0997
3,0.1600,61.6595,78.0545,82.0000,center,q3,0.0000,25.2476,73.6046,2.1680,27.0997
4,0.2400,61.3031,80.1930,85.0000,center,q3,0.0000,25.6939,73.2519,2.1680,27.0997
5,0.3200,60.5903,82.6879,79.0000,center,q3,0.0000,25.7606,73.2052,2.5947,32.4341
6,0.4000,59.1646,85.1828,90.0000,center,q3,0.0000,24.9820,73.9426,2.8735,35.9187
7,0.4800,57.7390,87.6777,86.0000,wall,q3,0.0000,24.2046,74.7832,2.8735,35.9187
8,0.5600,55.6005,89.8162,84.0000,wall,q3,0.0000,22.5077,76.4862,3.0243,37.8033
9,0.6400,53.4620,91.9546,86.0000,wall,q3,0.0000,20.6904,78.2691,3.0243,37.8033
10,0.7200,51.3235,93.3803,81.0000,wall,q3,0.0000,18.8090,80.2072,2.5701,32.1267
11,0.8000,48.8286,94.8059,84.0000,wall,q3,0.0000,16.5339,82.5347,2.8735,35.9187
12,0.8800,46.6901,96.2316,85.0000,wall,q3,0.0000,14.6129,84.5404,2.5701,32.1267
13,0.9600,44.1953,97.3008,79.0000,wall,q3,0.0000,12.1181,86.9535,2.7144,33.9295
14,1.0400,41.7004,98.3701,73.0000,wall,q3,0.0000,9.6232,89.3840,2.7144,33.9295
15,1.1200,39.9183,98.7265,51.0000,wall,q3,0.0000,7.8411,91.1472,1.8174,22.7170
16,1.2000,39.2055,98.7265,25.0000,wall,q3,0.0000,7.1283,91.8593,0.7128,8.9103
17,1.2800,39.2055,99.0829,22.0000,wall,q3,0.0000,7.1283,91.8441,0.3564,4.4552
18,1.3600,39.2055,99.0829,19.0000,wall,q3,0.0000,7.1283,91.8441,0.0000,0.0000
19,1.4400,39.5619,99.0829,23.0000,wall,q3,0.0000,7.4847,91.4880,0.3564,4.4552
20,1.5200,39.5619,99.0829,25.0000,wall,q3,0.0000,7.4847,91.4880,0.0000,0.0000
21,1.6000,39.5619,99.4393,33.0000,wall,q3,0.0000,7.4932,91.4742,0.3564,4.4552
22,1.6800,39.5619,99.7957,42.0000,wall,q3,0.0000,7.5185,91.4617,0.3564,4.4552
23,1.7600,39.9183,100.1521,47.0000,wall,q3,0.0000,7.9137,91.0943,0.5040,6.3006
24,1.8400,40.2747,100.1521,47.0000,wall,q3,0.0000,8.2669,90.7381,0.3564,4.4552
25,1.9200,40.6311,100.8650,62.0000,wall,q3,0.0000,8.7376,90.3636,0.7970,9.9621
26,2.0000,40.6311,101.9342,49.0000,wall,q3,0.0000,8.9103,90.3468,1.0692,13.3655
