Track file,G:\Water Maze Data\xxx_0001\data\track_00055.trk
Object,0
Samples,884
Name,10,
Goal Position,NE,
Comment,,
Trial,4,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,200.6607,135.0807,60.0000,center,q1,0.0000,21.9968,76.7934,-,-
2,0.0800,201.0171,132.5858,58.0000,center,q1,0.0000,22.7937,76.1069,2.5202,31.5028
3,0.1600,202.0864,130.4473,46.0000,center,q1,0.0000,22.5697,76.2918,2.3909,29.8862
4,0.2400,203.1556,127.5960,52.0000,center,q1,0.0000,22.5697,76.3166,3.0452,38.0650
5,0.3200,204.2248,125.1011,59.0000,center,q1,0.0000,22.4427,76.5657,2.7144,33.9295
6,0.4000,205.6505,122.6062,45.0000,wall,q1,0.0000,21.6973,77.2544,2.8735,35.9187
7,0.4800,206.3633,120.8241,42.0000,wall,q1,0.0000,21.4441,77.5104,1.9193,23.9918
8,0.5600,207.0761,119.0421,52.0000,wall,q1,0.0000,21.1849,77.8128,1.9193,23.9918
9,0.6400,208.1454,116.1907,42.0000,wall,q1,0.0000,20.6904,78.3220,3.0452,38.0650
10,0.7200,208.8582,114.0523,49.0000,wall,q1,0.0000,20.2749,78.6907,2.2542,28.1769
11,0.8000,209.9275,112.6266,44.0000,wall,q1,0.0000,19.4564,79.5609,1.7821,22.2758
12,0.8800,211.3531,112.2702,57.0000,wall,q1,0.0000,18.1071,80.9334,1.4695,18.3691
13,0.9600,212.4223,112.2702,50.0000,wall,q1,0.0000,17.0558,81.9954,1.0692,13.3655
14,1.0400,213.1352,112.6266,51.0000,wall,q1,0.0000,16.2901,82.7450,0.7970,9.9621
15,1.1200,214.2044,114.0523,39.0000,wall,q1,0.0000,15.0371,83.9856,1.7821,22.2758
16,1.2000,-,-,-,-,-,-,-,-,-,-
17,1.2800,213.4916,118.3292,27.0000,wall,q1,0.0000,15.0751,83.9633,-,-
18,1.3600,213.4916,119.0421,46.0000,wall,q1,0.0000,14.9609,84.0979,0.7128,8.9103
19,1.4400,211.3531,120.4677,35.0000,wall,q1,0.0000,16.6945,82.2946,2.5701,32.1267
20,1.5200,210.6403,120.8241,47.0000,wall,q1,0.0000,17.2888,81.6763,0.7970,9.9621
21,1.6000,208.5018,121.1805,56.0000,wall,q1,0.0000,19.2892,79.6733,2.1680,27.0997
22,1.6800,207.0761,120.8241,55.0000,wall,q1,0.0000,20.7578,78.2039,1.4695,18.3691
23,1.7600,205.2941,119.7549,55.0000,center,q1,0.0000,22.7351,76.2261,2.0782,25.9779
24,1.8400,203.8684,118.6856,53.0000,center,q1,0.0000,24.3824,74.6020,1.7821,22.2758
25,1.9200,202.4428,116.9036,53.0000,center,q1,0.0000,26.1958,72.8441,2.2822,28.5270
26,2.0000,201.3735,115.8343,60.0000,center,q1,0.0000,27.4230,71.5932,1.5121,18.9017
27,2.0800,199.9479,114.4087,58.0000,center,q1,0.0000,29.0471,69.9415,2.0162,25.2022
28,2.1600,198.5222,113.6959,56.0000,center,q1,0.0000,30.5478,68.4190,1.5939,19.9241
29,2.2400,196.7402,112.9830,59.0000,center,q1,0.0000,32.4101,66.5476,1.9193,23.9918
30,2.3200,194.9581,112.6266,57.0000,center,q1,0.0000,34.2250,64.7320,1.8174,22.7170
31,2.4000,193.1760,112.9830,56.0000,center,q1,0.0000,35.9412,63.0276,1.8174,22.7170
32,2.4800,191.0375,113.3394,63.0000,center,q1,0.0000,38.0211,60.9786,2.1680,27.0997
33,2.5600,188.8991,114.0523,57.0000,center,q1,0.0000,40.0232,59.0049,2.2542,28.1769
34,2.6400,186.7606,114.4087,70.0000,center,q1,0.0000,42.0145,56.9785,2.1680,27.0997
35,2.7200,184.6221,114.7651,65.0000,center,q1,0.0000,44.0008,54.9628,2.1680,27.0997
36,2.8000,182.4836,115.1215,72.0000,center,q1,0.0000,45.9884,52.9592,2.1680,27.0997
37,2.8800,180.3451,114.7651,79.0000,center,q1,0.0000,48.1488,50.7966,2.1680,27.0997
38,2.9600,178.2067,114.7651,78.0000,center,q1,0.0000,50.2252,48.7208,2.1385,26.7310
39,3.0400,176.0682,114.0523,70.0000,center,q1,0.0000,52.4715,46.4731,2.2542,28.1769
40,3.1200,175.3554,112.9830,71.0000,center,q1,0.0000,53.4252,45.5311,1.2851,16.0633
41,3.2000,174.9989,111.5574,78.0000,center,q1,0.0000,54.1150,44.8845,1.4695,18.3691
42,3.2800,174.9989,109.7753,76.0000,center,q1,0.0000,54.3866,44.5718,1.7821,22.2758
43,3.3600,176.0682,108.3497,82.0000,center,q1,0.0000,53.5570,45.4327,1.7821,22.2758
44,3.4400,177.1374,107.2804,81.0000,center,q1,0.0000,52.6781,46.3790,1.5121,18.9017
45,3.5200,178.9195,106.2112,81.0000,center,q1,0.0000,50.9684,48.0658,2.0782,25.9779
46,3.6000,181.0580,105.8548,87.0000,center,q1,0.0000,48.8338,50.1764,2.1680,27.0997
47,3.6800,182.8400,105.4983,86.0000,center,q1,0.0000,47.0587,51.9356,1.8174,22.7170
48,3.7600,185.3349,105.4983,78.0000,center,q1,0.0000,44.5645,54.4274,2.4949,31.1862
49,3.8400,187.8298,105.8548,82.0000,center,q1,0.0000,42.0628,56.9373,2.5202,31.5028
50,3.9200,189.9683,106.2112,78.0000,center,q1,0.0000,39.9199,59.0922,2.1680,27.0997
51,4.0000,192.1068,106.5676,76.0000,center,q1,0.0000,37.7798,61.2481,2.1680,27.0997
52,4.0800,194.2453,107.2804,75.0000,center,q1,0.0000,35.6413,63.4288,2.2542,28.1769
53,4.1600,195.6709,108.3497,69.0000,center,q1,0.0000,34.1748,64.9334,1.7821,22.2758
54,4.2400,196.7402,109.7753,64.0000,center,q1,0.0000,32.9311,66.1336,1.7821,22.2758
55,4.3200,197.0966,111.9138,59.0000,center,q1,0.0000,32.2293,66.7457,2.1680,27.0997
56,4.4000,196.7402,113.3394,61.0000,center,q1,0.0000,32.3611,66.6030,1.4695,18.3691
57,4.4800,196.0273,114.7651,62.0000,center,q1,0.0000,32.8713,66.1418,1.5939,19.9241
58,4.5600,194.9581,116.1907,59.0000,center,q1,0.0000,33.6334,65.3671,1.7821,22.2758
59,4.6400,193.5324,117.2600,63.0000,center,q1,0.0000,34.7553,64.2044,1.7821,22.2758
60,4.7200,192.1068,118.3292,65.0000,center,q1,0.0000,35.8776,63.0705,1.7821,22.2758
61,4.8000,190.6811,119.0421,66.0000,center,q1,0.0000,37.0841,61.8727,1.5939,19.9241
62,4.8800,189.2555,119.7549,70.0000,center,q1,0.0000,38.2958,60.6932,1.5939,19.9241
63,4.9600,187.4734,120.1113,68.0000,center,q1,0.0000,39.8992,59.0873,1.8174,22.7170
64,5.0400,185.6913,121.1805,72.0000,center,q1,0.0000,41.1731,57.7169,2.0782,25.9779
65,5.1200,183.9093,121.8934,60.0000,center,q1,0.0000,42.6059,56.2680,1.9193,23.9918
66,5.2000,181.7708,122.6062,61.0000,center,q1,0.0000,44.3459,54.5157,2.2542,28.1769
67,5.2800,179.9887,123.3190,60.0000,center,q1,0.0000,45.7460,53.1301,1.9193,23.9918
68,5.3600,178.2067,123.6754,65.0000,center,q1,0.0000,47.1814,51.6336,1.8174,22.7170
69,5.4400,176.4246,124.3883,70.0000,center,q1,0.0000,48.4565,50.3101,1.9193,23.9918
70,5.5200,174.6425,125.1011,70.0000,center,q1,0.0000,49.7308,49.0260,1.9193,23.9918
71,5.6000,172.8605,126.1703,75.0000,center,q1,0.0000,50.7385,47.9570,2.0782,25.9779
72,5.6800,171.0784,127.2396,78.0000,center,q1,0.0000,51.6996,46.9558,2.0782,25.9779
73,5.7600,169.2963,128.3088,76.0000,center,q1,0.0000,52.6105,46.0267,2.0782,25.9779
74,5.8400,166.8014,129.3780,75.0000,center,q1,0.0000,53.9410,44.5995,2.7144,33.9295
75,5.9200,165.0194,130.0909,77.0000,center,q1,0.0000,54.8923,43.6230,1.9193,23.9918
76,6.0000,162.8809,130.4473,75.0000,center,q1,0.0000,56.2061,42.2078,2.1680,27.0997
77,6.0800,160.7424,130.4473,79.0000,center,q1,0.0000,57.7577,40.6153,2.1385,26.7310
78,6.1600,158.6039,130.0909,76.0000,center,q1,0.0000,59.5114,38.8238,2.1680,27.0997
79,6.2400,156.4655,129.7345,74.0000,center,q1,0.0000,61.1973,37.0726,2.1680,27.0997
80,6.3200,154.6834,128.6652,75.0000,center,q1,0.0000,63.1687,35.0753,2.0782,25.9779
81,6.4000,152.5449,127.2396,77.0000,center,q1,0.0000,65.6497,32.5849,2.5701,32.1267
82,6.4800,151.1193,125.4575,74.0000,center,q1,0.0000,67.9292,30.3056,2.2822,28.5270
83,6.5600,150.0500,124.0318,77.0000,center,q1,0.0000,69.7059,28.5302,1.7821,22.2758
84,6.6400,148.9808,122.2498,68.0000,center,q1,0.0000,71.7516,26.4931,2.0782,25.9779
85,6.7200,148.2679,120.4677,66.0000,center,q1,0.0000,73.5672,24.7111,1.9193,23.9918
86,6.8000,147.9115,119.3985,64.0000,center,q1,0.0000,74.6131,23.7030,1.1271,14.0885
87,6.8800,148.2679,117.9728,67.0000,center,q1,0.0000,75.3888,22.9954,1.4695,18.3691
88,6.9600,149.3372,116.9036,75.0000,center,q1,0.0000,75.3585,23.1441,1.5121,18.9017
89,7.0400,150.7628,115.8343,76.0000,center,q1,0.0000,74.9197,23.6867,1.7821,22.2758
90,7.1200,152.1885,115.4779,89.0000,center,q1,0.0000,73.9461,24.7056,1.4695,18.3691
91,7.2000,153.6141,115.4779,84.0000,center,q1,0.0000,72.7380,25.9401,1.4257,17.8207
92,7.2800,155.3962,115.4779,93.0000,center,q1,0.0000,71.2158,27.5092,1.7821,22.2758
93,7.3600,157.5347,116.1907,90.0000,center,q1,0.0000,69.0127,29.7379,2.2542,28.1769
94,7.4400,159.6732,116.9036,82.0000,center,q1,0.0000,66.7864,31.9702,2.2542,28.1769
95,7.5200,161.0988,117.6164,80.0000,center,q1,0.0000,65.1925,33.5640,1.5939,19.9241
