Track file,G:\Water Maze Data\xxx_0001\data\track_00472.trk
Object,0
Samples,1500
Name,6,
Goal Position,SW,
Comment,,
Trial,2,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,201.7299,139.7140,58.0000,wall,q1,0.0000,18.9704,79.7987,-,-
2,0.0800,200.6607,139.0012,56.0000,wall,q1,0.0000,20.2435,78.5212,1.2851,16.0633
3,0.1600,199.9479,138.2884,66.0000,wall,q1,0.0000,21.1999,77.5607,1.0081,12.6011
4,0.2400,199.9479,137.9320,92.0000,wall,q1,0.0000,21.3610,77.3983,0.3564,4.4552
5,0.3200,199.5915,137.2191,97.0000,center,q1,0.0000,21.9968,76.7587,0.7970,9.9621
6,0.4000,199.2351,136.1499,103.0000,center,q1,0.0000,22.7937,75.9651,1.1271,14.0885
7,0.4800,199.2351,134.7242,107.0000,center,q1,0.0000,23.4313,75.3504,1.4257,17.8207
8,0.5600,199.2351,132.9422,110.0000,center,q1,0.0000,24.2282,74.6133,1.7821,22.2758
9,0.6400,199.2351,131.1601,109.0000,center,q1,0.0000,25.0252,73.9117,1.7821,22.2758
10,0.7200,198.5222,129.3780,109.0000,center,q1,0.0000,26.2805,72.5830,1.9193,23.9918
11,0.8000,197.8094,127.2396,104.0000,center,q1,0.0000,27.7270,71.1581,2.2542,28.1769
12,0.8800,196.0273,125.4575,97.0000,center,q1,0.0000,29.9938,68.8808,2.5202,31.5028
13,0.9600,193.8889,124.3883,103.0000,center,q1,0.0000,32.3709,66.5104,2.3909,29.8862
14,1.0400,191.7504,123.3190,108.0000,center,q1,0.0000,34.7498,64.1415,2.3909,29.8862
15,1.1200,189.6119,122.6062,98.0000,center,q1,0.0000,37.0018,61.8874,2.2542,28.1769
16,1.2000,187.1170,122.2498,104.0000,center,q1,0.0000,39.4638,59.4113,2.5202,31.5028
17,1.2800,184.2657,121.8934,108.0000,center,q1,0.0000,42.2692,56.6034,2.8735,35.9187
18,1.3600,181.7708,121.1805,111.0000,center,q1,0.0000,44.8600,54.0145,2.5947,32.4341
19,1.4400,179.2759,120.4677,114.0000,center,q1,0.0000,47.4512,51.4262,2.5947,32.4341
20,1.5200,176.7810,119.3985,110.0000,center,q1,0.0000,50.1581,48.7161,2.7144,33.9295
21,1.6000,173.9297,117.9728,108.0000,center,q1,0.0000,53.3204,45.5513,3.1879,39.8482
22,1.6800,171.4348,116.5472,112.0000,center,q1,0.0000,56.1507,42.7273,2.8735,35.9187
23,1.7600,168.9399,115.1215,110.0000,center,q1,0.0000,58.9851,39.9103,2.8735,35.9187
24,1.8400,166.4450,114.0523,115.0000,center,q1,0.0000,61.6966,37.2082,2.7144,33.9295
25,1.9200,163.5937,112.9830,115.0000,center,q1,0.0000,64.7418,34.1675,3.0452,38.0650
26,2.0000,160.3860,112.2702,108.0000,center,q1,0.0000,67.9965,30.8941,3.2860,41.0746
27,2.0800,157.5347,112.2702,111.0000,center,q1,0.0000,70.6787,28.1931,2.8513,35.6413
28,2.1600,154.6834,112.2702,115.0000,center,q1,0.0000,73.3207,25.5247,2.8513,35.6413
29,2.2400,151.4757,112.2702,110.0000,center,q1,0.0000,76.1900,22.5764,3.2077,40.0965
30,2.3200,148.2679,112.6266,107.0000,center,q1,0.0000,78.7875,19.8826,3.2275,40.3432
31,2.4000,145.4166,112.2702,111.0000,center,q1,0.0000,81.3255,17.2615,2.8735,35.9187
32,2.4800,142.2089,111.5574,112.0000,center,q1,0.0000,84.1996,14.2346,3.2860,41.0746
33,2.5600,139.7140,110.4881,104.0000,center,q1,0.0000,86.7110,11.6292,2.7144,33.9295
34,2.6400,137.2191,108.7061,111.0000,center,q1,0.0000,89.6746,8.5840,3.0660,38.3248
35,2.7200,135.0807,106.5676,109.0000,center,q1,0.0000,92.6675,5.5618,3.0243,37.8033
36,2.8000,133.2986,104.7855,110.0000,center,q2,0.0000,95.1096,3.0463,2.5202,31.5028
37,2.8800,130.8037,102.6470,108.0000,center,q3,0.0000,97.3661,0.2404,3.2860,41.0746
38,2.9600,128.3088,101.2214,107.0000,center,q3,0.0000,95.2337,3.1061,2.8735,35.9187
39,3.0400,125.4575,99.7957,117.0000,center,q3,0.0000,92.2622,6.2894,3.1879,39.8482
40,3.1200,122.6062,98.7265,112.0000,center,q3,0.0000,89.3638,9.3138,3.0452,38.0650
41,3.2000,119.7549,98.0137,107.0000,center,q3,0.0000,86.5505,12.2038,2.9391,36.7382
42,3.2800,116.5472,97.3008,111.0000,center,q3,0.0000,83.3626,15.4452,3.2860,41.0746
43,3.3600,114.0523,96.9444,111.0000,center,q3,0.0000,80.9396,17.9115,2.5202,31.5028
44,3.4400,110.8445,96.2316,112.0000,center,q3,0.0000,77.6793,21.1790,3.2860,41.0746
45,3.5200,107.6368,96.2316,113.0000,center,q3,0.0000,74.6701,24.2482,3.2077,40.0965
46,3.6000,104.4291,95.8752,112.0000,center,q3,0.0000,71.4909,27.4373,3.2275,40.3432
47,3.6800,101.9342,95.8752,105.0000,center,q3,0.0000,69.0679,29.8576,2.4949,31.1862
48,3.7600,99.0829,95.5188,112.0000,center,q3,0.0000,66.2162,32.7152,2.8735,35.9187
49,3.8400,96.5880,95.8752,99.0000,center,q3,0.0000,63.8816,35.0794,2.5202,31.5028
50,3.9200,94.8059,96.2316,108.0000,center,q3,0.0000,62.2020,36.7624,1.8174,22.7170
51,4.0000,93.0239,97.3008,113.0000,center,q3,0.0000,60.5903,38.3486,2.0782,25.9779
52,4.0800,91.9546,98.7265,109.0000,center,q3,0.0000,59.7723,39.2328,1.7821,22.2758
53,4.1600,91.2418,100.8650,111.0000,center,q3,0.0000,59.1914,39.7798,2.2542,28.1769
54,4.2400,91.5982,103.0035,109.0000,center,q3,0.0000,59.6276,39.3759,2.1680,27.0997
55,4.3200,91.9546,105.1419,106.0000,center,q3,0.0000,59.8944,39.0882,2.1680,27.0997
56,4.4000,92.6675,107.2804,99.0000,center,q3,0.0000,60.4118,38.5653,2.2542,28.1769
57,4.4800,93.3803,109.4189,103.0000,center,q3,0.0000,60.7891,38.1686,2.2542,28.1769
58,4.5600,94.0931,111.9138,97.0000,center,q3,0.0000,60.9425,37.9858,2.5947,32.4341
59,4.6400,95.1624,114.0523,102.0000,center,q3,0.0000,61.3632,37.5323,2.3909,29.8862
60,4.7200,95.8752,116.1907,106.0000,center,q3,0.0000,61.2875,37.5600,2.2542,28.1769
61,4.8000,96.2316,118.6856,104.0000,center,q3,0.0000,60.5693,38.1945,2.5202,31.5028
62,4.8800,96.2316,121.5369,108.0000,center,q3,0.0000,59.2386,39.4644,2.8513,35.6413
63,4.9600,95.8752,123.6754,109.0000,center,q3,0.0000,57.8269,40.8286,2.1680,27.0997
64,5.0400,94.8059,125.8139,106.0000,center,q3,0.0000,55.7647,42.8597,2.3909,29.8862
65,5.1200,93.3803,127.2396,107.0000,center,q3,0.0000,53.7983,44.8299,2.0162,25.2022
66,5.2000,91.5982,128.6652,113.0000,center,q3,0.0000,51.5322,47.1015,2.2822,28.5270
67,5.2800,89.8162,129.3780,117.0000,center,q3,0.0000,49.6426,48.9839,1.9193,23.9918
68,5.3600,87.6777,129.3780,108.0000,center,q3,0.0000,47.8444,50.7939,2.1385,26.7310
69,5.4400,85.8956,129.7345,111.0000,center,q3,0.0000,46.1538,52.5031,1.8174,22.7170
70,5.5200,84.4700,129.0216,108.0000,center,q3,0.0000,45.2982,53.3785,1.5939,19.9241
71,5.6000,82.6879,128.3088,113.0000,center,q3,0.0000,44.1320,54.6016,1.9193,23.9918
72,5.6800,81.6187,126.8831,105.0000,center,q3,0.0000,43.8330,54.9098,1.7821,22.2758
73,5.7600,80.9058,125.1011,110.0000,center,q3,0.0000,43.9936,54.8029,1.9193,23.9918
74,5.8400,80.5494,123.3190,114.0000,center,q3,0.0000,44.4275,54.4328,1.8174,22.7170
75,5.9200,80.9058,121.5369,107.0000,center,q3,0.0000,45.4032,53.4530,1.8174,22.7170
76,6.0000,81.2622,120.1113,110.0000,center,q3,0.0000,46.2239,52.6338,1.4695,18.3691
77,6.0800,82.3315,118.3292,117.0000,center,q3,0.0000,47.8524,51.0557,2.0782,25.9779
78,6.1600,83.7571,116.5472,109.0000,center,q3,0.0000,49.7959,49.1723,2.2822,28.5270
79,6.2400,84.8264,115.4779,110.0000,center,q3,0.0000,51.0878,47.8526,1.5121,18.9017
80,6.3200,86.6084,114.0523,112.0000,center,q3,0.0000,53.1642,45.7657,2.2822,28.5270
81,6.4000,88.3905,112.9830,109.0000,center,q3,0.0000,55.1509,43.7798,2.0782,25.9779
82,6.4800,90.5290,111.5574,115.0000,center,q3,0.0000,57.5726,41.3783,2.5701,32.1267
83,6.5600,92.6675,110.1317,115.0000,center,q3,0.0000,59.9898,38.9983,2.5701,32.1267
84,6.6400,94.8059,108.7061,109.0000,center,q3,0.0000,62.3000,36.6440,2.5701,32.1267
85,6.7200,96.9444,106.9240,104.0000,center,q3,0.0000,64.6878,34.2761,2.7837,34.7960
86,6.8000,98.7265,105.4983,107.0000,center,q3,0.0000,66.6579,32.3584,2.2822,28.5270
87,6.8800,100.8650,103.3599,108.0000,center,q3,0.0000,68.8625,30.1136,3.0243,37.8033
88,6.9600,102.6470,101.5778,111.0000,center,q3,0.0000,70.6139,28.3537,2.5202,31.5028
89,7.0400,104.0727,99.0829,118.0000,center,q3,0.0000,71.7817,27.1589,2.8735,35.9187
90,7.1200,105.4983,96.5880,112.0000,center,q3,0.0000,72.6987,26.2258,2.8735,35.9187
91,7.2000,107.2804,94.4495,114.0000,center,q3,0.0000,73.7233,25.1274,2.7837,34.7960
92,7.2800,109.0625,92.3111,107.0000,center,q3,0.0000,74.4366,24.2997,2.7837,34.7960
93,7.3600,110.8445,90.1726,111.0000,center,q3,0.0000,74.8451,23.7711,2.7837,34.7960
94,7.4400,112.9830,88.7469,104.0000,center,q3,0.0000,75.6134,22.8393,2.5701,32.1267
95,7.5200,115.8343,87.6777,116.0000,center,q3,0.0000,76.8532,21.4103,3.0452,38.0650
96,7.6000,118.3292,86.9649,108.0000,center,q3,0.0000,77.8418,20.2775,2.5947,32.4341
97,7.6800,120.4677,86.2520,119.0000,center,q4,0.0000,78.3623,19.6157,2.2542,28.1769
98,7.7600,123.3190,85.1828,105.0000,center,q4,0.0000,78.5671,19.2240,3.0452,38.0650
99,7.8400,125.4575,84.1135,116.0000,center,q4,0.0000,78.1846,19.5000,2.3909,29.8862
100,7.9200,127.9524,82.3315,116.0000,center,q4,0.0000,76.8771,20.7072,3.0660,38.3248
101,8.0000,130.4473,80.9058,108.0000,center,q4,0.0000,75.6277,21.9176,2.8735,35.9187
102,8.0800,132.5858,79.1238,110.0000,center,q4,0.0000,73.8085,23.7481,2.7837,34.7960
103,8.1600,134.7242,77.3417,110.0000,center,q4,0.0000,71.8374,25.7500,2.7837,34.7960
104,8.2400,136.5063,75.2032,108.0000,center,q4,0.0000,69.4576,28.1627,2.7837,34.7960
105,8.3200,138.2884,72.7083,109.0000,center,q4,0.0000,66.7360,30.9846,3.0660,38.3248
106,8.4000,140.0704,70.9263,109.0000,center,q4,0.0000,64.5256,33.1629,2.5202,31.5028
107,8.4800,142.2089,68.7878,108.0000,center,q4,0.0000,61.8970,35.8361,3.0243,37.8033
108,8.5600,143.9910,67.0057,105.0000,center,q4,0.0000,59.6532,38.1039,2.5202,31.5028
