Track file,G:\Water Maze Data\xxx_0001\data\track_00661.trk
Object,0
Samples,926
Name,7,
Goal Position,SW,
Comment,,
Trial,3,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,196.3837,52.0363,59.0000,wall,q4,0.0000,15.6984,82.8080,-,-
2,0.0800,196.7402,51.6799,39.0000,wall,q4,0.0000,15.1968,83.3081,0.5040,6.3006
3,0.1600,197.0966,51.6799,63.0000,wall,q4,0.0000,14.9226,83.5898,0.3564,4.4552
4,0.2400,194.9581,51.3235,37.0000,wall,q4,0.0000,16.4105,82.1316,2.1680,27.0997
5,0.3200,-,-,-,-,-,-,-,-,-,-
6,0.4000,193.8889,50.2543,61.0000,wall,q4,0.0000,16.6144,81.9828,-,-
7,0.4800,192.8196,49.8979,69.0000,wall,q4,0.0000,17.1375,81.3964,1.1271,14.0885
8,0.5600,191.0375,48.8286,73.0000,wall,q4,0.0000,17.6416,80.7616,2.0782,25.9779
9,0.6400,188.8991,48.1158,72.0000,wall,q4,0.0000,18.7109,79.6717,2.2542,28.1769
10,0.7200,186.4042,47.7594,82.0000,wall,q4,0.0000,20.2623,78.1274,2.5202,31.5028
11,0.8000,183.9093,47.7594,85.0000,center,q4,0.0000,21.9274,76.3776,2.4949,31.1862
12,0.8800,181.0580,48.4722,82.0000,center,q4,0.0000,24.3824,73.9040,2.9391,36.7382
13,0.9600,178.2067,49.1850,85.0000,center,q4,0.0000,26.7571,71.4658,2.9391,36.7382
14,1.0400,175.3554,50.2543,93.0000,center,q4,0.0000,29.4618,68.7938,3.0452,38.0650
15,1.1200,172.5041,50.9671,91.0000,center,q4,0.0000,31.7288,66.4319,2.9391,36.7382
16,1.2000,169.6527,51.3235,96.0000,center,q4,0.0000,33.7258,64.4024,2.8735,35.9187
17,1.2800,166.4450,50.9671,96.0000,center,q4,0.0000,35.2777,62.8223,3.2275,40.3432
18,1.3600,164.3065,50.2543,94.0000,center,q4,0.0000,35.7641,62.2409,2.2542,28.1769
19,1.4400,162.5245,48.4722,90.0000,center,q4,0.0000,35.1478,62.8397,2.5202,31.5028
20,1.5200,162.1681,46.6901,100.0000,center,q4,0.0000,33.7917,64.2131,1.8174,22.7170
21,1.6000,162.5245,45.2645,106.0000,center,q4,0.0000,32.3571,65.6335,1.4695,18.3691
22,1.6800,162.8809,43.4824,99.0000,center,q4,0.0000,30.6038,67.3697,1.8174,22.7170
23,1.7600,163.9501,42.4132,107.0000,center,q4,0.0000,29.1693,68.8192,1.5121,18.9017
24,1.8400,165.0194,41.3439,103.0000,center,q4,0.0000,27.7362,70.2713,1.5121,18.9017
25,1.9200,166.4450,40.6311,103.0000,center,q4,0.0000,26.4083,71.5913,1.5939,19.9241
26,2.0000,168.2271,39.9183,105.0000,center,q4,0.0000,24.8903,73.1032,1.9193,23.9918
27,2.0800,170.0092,39.2055,103.0000,center,q4,0.0000,23.3498,74.6339,1.9193,23.9918
28,2.1600,171.4348,38.4926,99.0000,center,q4,0.0000,22.0170,75.9917,1.5939,19.9241
29,2.2400,173.5733,37.7798,95.0000,wall,q4,0.0000,20.2937,77.7469,2.2542,28.1769
30,2.3200,175.3554,37.4234,107.0000,wall,q4,0.0000,19.0806,79.0321,1.8174,22.7170
31,2.4000,177.4938,37.4234,99.0000,wall,q4,0.0000,17.8989,80.2525,2.1385,26.7310
32,2.4800,179.2759,37.4234,96.0000,wall,q4,0.0000,16.8233,81.2985,1.7821,22.2758
33,2.5600,180.7016,37.7798,88.0000,wall,q4,0.0000,16.2549,81.8701,1.4695,18.3691
34,2.6400,182.4836,38.4926,86.0000,wall,q4,0.0000,15.7549,82.4070,1.9193,23.9918
35,2.7200,183.9093,39.2055,88.0000,wall,q4,0.0000,15.5275,82.7564,1.5939,19.9241
36,2.8000,185.3349,39.9183,86.0000,wall,q4,0.0000,15.1213,83.1349,1.5939,19.9241
37,2.8800,186.0478,40.6311,76.0000,wall,q4,0.0000,15.1549,83.0678,1.0081,12.6011
38,2.9600,187.1170,41.7004,83.0000,wall,q4,0.0000,15.3299,82.9900,1.5121,18.9017
39,3.0400,187.4734,43.1260,88.0000,wall,q4,0.0000,16.1294,82.1903,1.4695,18.3691
40,3.1200,187.8298,44.9081,92.0000,wall,q4,0.0000,17.1671,81.1547,1.8174,22.7170
41,3.2000,187.4734,46.6901,94.0000,wall,q4,0.0000,18.7583,79.6396,1.8174,22.7170
42,3.2800,186.7606,48.4722,98.0000,wall,q4,0.0000,20.6012,77.8816,1.9193,23.9918
43,3.3600,185.3349,50.2543,97.0000,center,q4,0.0000,22.8216,75.6175,2.2822,28.5270
44,3.4400,184.2657,51.6799,104.0000,center,q4,0.0000,24.5512,73.8583,1.7821,22.2758
45,3.5200,182.4836,53.1056,94.0000,center,q4,0.0000,26.8330,71.5857,2.2822,28.5270
46,3.6000,180.3451,54.5312,91.0000,center,q4,0.0000,29.3430,69.0585,2.5701,32.1267
47,3.6800,178.5631,54.8877,95.0000,center,q4,0.0000,30.7839,67.5425,1.8174,22.7170
48,3.7600,176.4246,54.8877,102.0000,center,q4,0.0000,32.2589,66.0532,2.1385,26.7310
49,3.8400,174.9989,54.1748,96.0000,center,q4,0.0000,32.6289,65.6072,1.5939,19.9241
50,3.9200,174.2861,53.1056,94.0000,center,q4,0.0000,32.2943,65.9333,1.2851,16.0633
51,4.0000,173.5733,52.0363,97.0000,center,q4,0.0000,31.9443,66.2828,1.2851,16.0633
52,4.0800,172.8605,50.6107,92.0000,center,q4,0.0000,31.2284,66.9329,1.5939,19.9241
53,4.1600,172.1476,49.5415,85.0000,center,q4,0.0000,30.7942,67.3320,1.2851,16.0633
54,4.2400,170.7220,48.4722,106.0000,center,q4,0.0000,30.7942,67.3298,1.7821,22.2758
55,4.3200,169.2963,47.7594,96.0000,center,q4,0.0000,31.0550,67.0819,1.5939,19.9241
56,4.4000,167.5143,47.4030,105.0000,center,q4,0.0000,31.6627,66.3773,1.8174,22.7170
57,4.4800,165.3758,47.4030,98.0000,center,q4,0.0000,32.7629,65.2245,2.1385,26.7310
58,4.5600,163.5937,47.4030,102.0000,center,q4,0.0000,33.6862,64.3024,1.7821,22.2758
59,4.6400,161.4552,47.7594,108.0000,center,q4,0.0000,35.0664,62.9323,2.1680,27.0997
60,4.7200,158.9603,48.4722,105.0000,center,q4,0.0000,36.8211,61.1279,2.5947,32.4341
61,4.8000,156.4655,49.1850,109.0000,center,q4,0.0000,38.5207,59.3821,2.5947,32.4341
62,4.8800,153.9706,49.5415,101.0000,center,q4,0.0000,39.8434,58.0272,2.5202,31.5028
63,4.9600,151.4757,49.5415,108.0000,center,q4,0.0000,40.6889,57.0844,2.4949,31.1862
64,5.0400,148.9808,49.1850,110.0000,center,q4,0.0000,41.2347,56.5743,2.5202,31.5028
65,5.1200,146.8423,48.4722,104.0000,NE,q4,0.0000,41.0758,56.6143,2.2542,28.1769
66,5.2000,144.7038,47.4030,101.0000,NE,q4,0.0000,40.6327,57.0898,2.3909,29.8862
67,5.2800,142.9217,45.9773,102.0000,center,q4,0.0000,39.6180,58.0820,2.2822,28.5270
68,5.3600,141.8525,44.5517,101.0000,center,q4,0.0000,38.3753,59.2724,1.7821,22.2758
69,5.4400,141.1397,43.1260,101.0000,center,q4,0.0000,37.0481,60.5506,1.5939,19.9241
70,5.5200,140.7833,41.7004,91.0000,center,q4,0.0000,35.6876,61.8990,1.4695,18.3691
71,5.6000,140.4269,40.6311,88.0000,center,q4,0.0000,34.6876,62.9004,1.1271,14.0885
72,5.6800,140.7833,39.2055,101.0000,center,q4,0.0000,33.2230,64.3636,1.4695,18.3691
