Track file,G:\Water Maze Data\xxx_0001\data\track_00146.trk
Object,0
Samples,145
Name,8,
Goal Position,NE,
Comment,,
Trial,4,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,60.5903,70.2134,124.0000,wall,q3,0.0000,21.1999,77.5682,-,-
2,0.0800,62.3723,68.0749,125.0000,wall,q3,0.0000,21.8374,76.8971,2.7837,34.7960
3,0.1600,63.7980,65.5801,119.0000,wall,q3,0.0000,21.8839,76.8060,2.8735,35.9187
4,0.2400,65.5801,63.7980,127.0000,wall,q3,0.0000,22.5021,76.1499,2.5202,31.5028
5,0.3200,67.3621,61.6595,117.0000,wall,q3,0.0000,22.8605,75.7653,2.7837,34.7960
6,0.4000,68.4314,59.5210,124.0000,wall,q3,0.0000,22.5416,76.0663,2.3909,29.8862
7,0.4800,69.5006,57.0261,115.0000,wall,q3,0.0000,21.8839,76.6534,2.7144,33.9295
8,0.5600,69.8570,54.5312,120.0000,wall,q3,0.0000,20.6012,77.8895,2.5202,31.5028
9,0.6400,70.2134,52.3928,122.0000,wall,q3,0.0000,19.6027,78.9583,2.1680,27.0997
10,0.7200,69.5006,50.2543,115.0000,wall,q3,0.0000,17.6416,80.8813,2.2542,28.1769
11,0.8000,69.1442,48.1158,116.0000,wall,q3,0.0000,15.8794,82.5537,2.1680,27.0997
12,0.8800,68.4314,45.9773,122.0000,wall,q3,0.0000,13.8635,84.5121,2.2542,28.1769
13,0.9600,67.3621,43.8388,106.0000,wall,q3,0.0000,11.6040,86.7460,2.3909,29.8862
14,1.0400,67.0057,42.4132,105.0000,wall,q3,0.0000,10.4095,87.9803,1.4695,18.3691
15,1.1200,66.6493,40.9875,96.0000,wall,q3,0.0000,9.2941,89.2217,1.4695,18.3691
16,1.2000,67.0057,39.5619,79.0000,wall,q3,0.0000,8.5688,89.9618,1.4695,18.3691
17,1.2800,67.7185,38.4926,95.0000,wall,q3,0.0000,8.1275,90.2156,1.2851,16.0633
