Track file,G:\Water Maze Data\xxx_0001\data\track_00619.trk
Object,0
Samples,178
Name,6,
Goal Position,SW,
Comment,,
Trial,6,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,52.7492,72.7083,105.0000,wall,q3,0.0000,15.0244,83.8189,-,-
2,0.0800,54.5312,73.0647,102.0000,wall,q3,0.0000,16.8120,82.0283,1.8174,22.7170
3,0.1600,56.3133,73.7776,101.0000,wall,q3,0.0000,18.7312,80.1091,1.9193,23.9918
4,0.2400,58.4518,74.1340,104.0000,wall,q3,0.0000,20.8586,77.9881,2.1680,27.0997
5,0.3200,60.9467,74.4904,105.0000,wall,q3,0.0000,23.3308,75.5393,2.5202,31.5028
6,0.4000,63.4416,74.8468,102.0000,center,q3,0.0000,25.8123,73.0953,2.5202,31.5028
7,0.4800,66.2929,75.2032,101.0000,center,q3,0.0000,28.5331,70.3287,2.8735,35.9187
8,0.5600,69.1442,75.2032,107.0000,center,q3,0.0000,31.0816,67.7157,2.8513,35.6413
9,0.6400,71.9955,75.2032,107.0000,center,q3,0.0000,33.6334,65.1226,2.8513,35.6413
10,0.7200,75.2032,74.8468,106.0000,center,q3,0.0000,36.3419,62.3913,3.2275,40.3432
11,0.8000,78.4109,74.8468,107.0000,center,q3,0.0000,39.1812,59.5414,3.2077,40.0965
12,0.8800,81.6187,75.2032,109.0000,center,q3,0.0000,42.1247,56.5548,3.2275,40.3432
13,0.9600,84.4700,75.5596,106.0000,center,q3,0.0000,44.7437,53.9033,2.8735,35.9187
14,1.0400,87.3213,76.6289,110.0000,center,q3,0.0000,47.7448,50.9053,3.0452,38.0650
15,1.1200,90.1726,78.0545,118.0000,center,q3,0.0000,50.9085,47.7275,3.1879,39.8482
16,1.2000,93.3803,79.8366,110.0000,center,q3,0.0000,54.5673,44.0609,3.6695,45.8687
17,1.2800,96.2316,81.2622,114.0000,center,q3,0.0000,57.7346,40.8855,3.1879,39.8482
18,1.3600,99.4393,82.3315,107.0000,center,q3,0.0000,61.0144,37.6042,3.3812,42.2654
19,1.4400,102.2906,83.4007,112.0000,center,q3,0.0000,63.9412,34.6369,3.0452,38.0650
20,1.5200,105.8548,84.8264,102.0000,center,q3,0.0000,67.6331,30.8970,3.8387,47.9836
21,1.6000,108.7061,85.8956,115.0000,center,q3,0.0000,70.5248,27.9675,3.0452,38.0650
22,1.6800,111.9138,87.6777,112.0000,center,q3,0.0000,74.1014,24.3409,3.6695,45.8687
23,1.7600,114.7651,89.4597,107.0000,center,q3,0.0000,77.3910,21.0032,3.3624,42.0300
24,1.8400,117.2600,91.5982,107.0000,center,q3,0.0000,80.6723,17.7180,3.2860,41.0746
25,1.9200,119.7549,93.7367,107.0000,center,q3,0.0000,83.9541,14.4331,3.2860,41.0746
26,2.0000,122.2498,95.8752,106.0000,center,q3,0.0000,87.2361,11.1488,3.2860,41.0746
27,2.0800,125.1011,98.0137,107.0000,center,q3,0.0000,90.7315,7.5868,3.5641,44.5517
28,2.1600,127.9524,99.7957,110.0000,center,q3,0.0000,93.8261,4.2728,3.3624,42.0300
