Track file,G:\Water Maze Data\xxx_0001\data\track_00020.trk
Object,0
Samples,222
Name,8,
Goal Position,NE,
Comment,,
Trial,2,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,207.7890,142.9217,48.0000,wall,q1,0.0000,12.1233,86.6543,-,-
2,0.0800,208.1454,143.6346,60.0000,wall,q1,0.0000,11.5161,87.3014,0.7970,9.9621
3,0.1600,207.0761,144.3474,141.0000,wall,q1,0.0000,12.0603,86.6969,1.2851,16.0633
4,0.2400,206.7197,144.3474,133.0000,wall,q1,0.0000,12.3568,86.3842,0.3564,4.4552
5,0.3200,203.1556,145.7731,132.0000,wall,q1,0.0000,14.6780,83.9967,3.8387,47.9836
6,0.4000,202.0864,146.1295,140.0000,wall,q1,0.0000,15.4208,83.2645,1.1271,14.0885
7,0.4800,197.0966,147.1987,123.0000,wall,q1,0.0000,19.0373,79.6365,5.1031,63.7883
8,0.5600,193.8889,148.2679,125.0000,wall,q1,0.0000,20.9649,77.6151,3.3812,42.2654
9,0.6400,192.4632,148.2679,113.0000,center,q1,0.0000,22.1005,76.4640,1.4257,17.8207
10,0.7200,187.8298,149.3372,116.0000,center,q1,0.0000,25.1037,73.4625,4.7551,59.4393
11,0.8000,186.4042,149.6936,120.0000,center,q1,0.0000,25.9595,72.5944,1.4695,18.3691
12,0.8800,182.1272,150.4064,110.0000,center,q1,0.0000,28.5064,69.8672,4.3360,54.1994
13,0.9600,180.7016,150.7628,120.0000,center,q1,0.0000,29.3430,69.0772,1.4695,18.3691
14,1.0400,176.0682,152.1885,110.0000,center,q1,0.0000,31.3968,66.8659,4.8477,60.5968
15,1.1200,174.6425,152.5449,118.0000,center,q1,0.0000,32.0554,66.1802,1.4695,18.3691
16,1.2000,170.3656,154.3270,119.0000,center,q1,0.0000,33.2918,64.8459,4.6334,57.9172
17,1.2800,167.5143,155.7526,126.0000,center,q2,0.0000,33.8142,64.3225,3.1879,39.8482
18,1.3600,166.0886,156.1090,120.0000,center,q2,0.0000,34.2305,63.8208,1.4695,18.3691
19,1.4400,162.1681,157.1783,121.0000,center,q2,0.0000,35.3299,62.6756,4.0637,50.7967
20,1.5200,159.6732,156.8219,106.0000,center,q2,0.0000,36.8211,61.1570,2.5202,31.5028
21,1.6000,158.6039,156.8219,112.0000,center,q2,0.0000,37.2993,60.6626,1.0692,13.3655
22,1.6800,156.1090,153.9706,106.0000,center,q2,0.0000,40.9643,56.9953,3.7887,47.3591
23,1.7600,155.7526,152.9013,112.0000,center,q2,0.0000,42.0809,55.8787,1.1271,14.0885
24,1.8400,154.6834,149.6936,120.0000,center,q2,0.0000,45.4270,52.5315,3.3812,42.2654
25,1.9200,154.6834,146.8423,119.0000,center,q2,0.0000,47.9783,50.0037,2.8513,35.6413
26,2.0000,154.6834,145.7731,118.0000,center,q2,0.0000,48.9339,49.0649,1.0692,13.3655
27,2.0800,155.7526,141.8525,130.0000,center,q2,0.0000,51.7733,46.2359,4.0637,50.7967
28,2.1600,156.1090,140.7833,122.0000,center,q2,0.0000,52.5138,45.5326,1.1271,14.0885
29,2.2400,157.8911,136.8627,122.0000,center,q1,0.0000,54.7451,43.4011,4.3066,53.8320
30,2.3200,158.6039,134.7242,124.0000,center,q1,0.0000,56.0284,42.2078,2.2542,28.1769
31,2.4000,158.9603,133.2986,124.0000,center,q1,0.0000,56.8666,41.3809,1.4695,18.3691
32,2.4800,159.6732,129.3780,130.0000,center,q1,0.0000,59.2687,39.1043,3.9848,49.8103
33,2.5600,160.0296,127.9524,123.0000,center,q1,0.0000,59.9898,38.4191,1.4695,18.3691
34,2.6400,161.0988,123.6754,128.0000,center,q1,0.0000,61.9473,36.6414,4.4086,55.1074
35,2.7200,161.4552,121.1805,134.0000,center,q1,0.0000,63.0690,35.5857,2.5202,31.5028
36,2.8000,161.8117,120.1113,137.0000,center,q1,0.0000,63.3253,35.3563,1.1271,14.0885
37,2.8800,162.5245,116.1907,137.0000,center,q1,0.0000,64.5541,34.2682,3.9848,49.8103
38,2.9600,163.2373,115.1215,133.0000,center,q1,0.0000,64.3324,34.5303,1.2851,16.0633
39,3.0400,165.0194,111.5574,132.0000,center,q1,0.0000,63.7970,35.1497,3.9848,49.8103
40,3.1200,166.8014,109.7753,138.0000,center,q1,0.0000,62.4985,36.4972,2.5202,31.5028
41,3.2000,167.5143,109.0625,128.0000,center,q1,0.0000,61.8970,37.0705,1.0081,12.6011
