Track file,G:\Water Maze Data\xxx_0001\data\track_00604.trk
Object,0
Samples,206
Name,6,
Goal Position,SW,
Comment,,
Trial,5,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,-,-,-,-,-,-,-,-,-,-
2,0.0800,-,-,-,-,-,-,-,-,-,-
3,0.1600,-,-,-,-,-,-,-,-,-,-
4,0.2400,-,-,-,-,-,-,-,-,-,-
5,0.3200,-,-,-,-,-,-,-,-,-,-
6,0.4000,38.8491,75.5596,25.0000,wall,q3,0.0000,2.9391,96.0724,-,-
7,0.4800,55.6005,70.9263,81.0000,wall,q3,0.0000,17.0558,81.8422,17.3804,217.2550
8,0.5600,60.9467,70.9263,127.0000,wall,q3,0.0000,21.8374,76.9468,5.3462,66.8275
9,0.6400,63.4416,70.9263,70.0000,center,q3,0.0000,24.0704,74.6834,2.4949,31.1862
10,0.7200,66.6493,70.5698,48.0000,center,q3,0.0000,26.7785,71.9549,3.2275,40.3432
11,0.8000,67.7185,70.9263,76.0000,center,q3,0.0000,27.8938,70.8395,1.1271,14.0885
12,0.8800,69.5006,71.2827,90.0000,center,q3,0.0000,29.6488,69.0895,1.8174,22.7170
13,0.9600,71.6391,72.3519,97.0000,center,q3,0.0000,32.0396,66.6987,2.3909,29.8862
14,1.0400,73.7776,73.4211,96.0000,center,q3,0.0000,34.4303,64.3080,2.3909,29.8862
15,1.1200,75.9160,74.8468,98.0000,center,q3,0.0000,36.9795,61.7550,2.5701,32.1267
16,1.2000,78.4109,76.6289,102.0000,center,q3,0.0000,40.0089,58.7253,3.0660,38.3248
17,1.2800,80.9058,78.0545,97.0000,center,q3,0.0000,42.8779,55.8567,2.8735,35.9187
18,1.3600,83.4007,79.4802,108.0000,center,q3,0.0000,45.7460,52.9886,2.8735,35.9187
19,1.4400,85.8956,80.5494,99.0000,center,q3,0.0000,48.4565,50.2780,2.7144,33.9295
20,1.5200,89.1033,82.3315,103.0000,center,q3,0.0000,52.1217,46.6131,3.6695,45.8687
21,1.6000,91.9546,83.7571,105.0000,center,q3,0.0000,55.3096,43.4254,3.1879,39.8482
22,1.6800,94.8059,85.1828,97.0000,center,q3,0.0000,58.4974,40.2377,3.1879,39.8482
23,1.7600,97.6573,87.3213,100.0000,center,q3,0.0000,62.0047,36.7438,3.5641,44.5517
24,1.8400,100.5086,89.1033,103.0000,center,q3,0.0000,65.3511,33.4094,3.3624,42.0300
25,1.9200,103.3599,90.8854,102.0000,center,q3,0.0000,68.6991,30.0813,3.3624,42.0300
26,2.0000,106.2112,92.6675,100.0000,center,q3,0.0000,72.0458,26.7618,3.3624,42.0300
27,2.0800,109.4189,93.7367,99.0000,center,q3,0.0000,75.3930,23.3893,3.3812,42.2654
28,2.1600,112.9830,94.8059,99.0000,center,q3,0.0000,79.0595,19.6937,3.7211,46.5133
29,2.2400,116.1907,95.8752,106.0000,center,q3,0.0000,82.4001,16.3317,3.3812,42.2654
30,2.3200,119.7549,96.9444,107.0000,center,q3,0.0000,86.0020,12.6629,3.7211,46.5133
31,2.4000,122.9626,98.0137,97.0000,center,q3,0.0000,89.2273,9.3408,3.3812,42.2654
32,2.4800,126.1703,99.4393,104.0000,center,q3,0.0000,92.5097,5.8721,3.5103,43.8783
33,2.5600,129.3780,100.5086,102.0000,center,q3,0.0000,95.0294,2.8063,3.3812,42.2654
34,2.6400,132.5858,101.2214,109.0000,center,q4,0.0000,95.7081,2.2683,3.2860,41.0746
35,2.7200,135.7935,101.9342,107.0000,center,q1,0.0000,94.0310,4.9000,3.2860,41.0746
36,2.8000,139.3576,102.2906,110.0000,center,q1,0.0000,90.5858,8.4005,3.5819,44.7739
37,2.8800,142.5653,102.2906,113.0000,center,q1,0.0000,87.3802,11.6036,3.2077,40.0965
38,2.9600,146.1295,101.9342,115.0000,center,q1,0.0000,83.8057,15.1815,3.5819,44.7739
39,3.0400,149.3372,101.5778,111.0000,center,q1,0.0000,80.5880,18.4053,3.2275,40.3432
40,3.1200,152.5449,100.8650,108.0000,center,q1,0.0000,77.3442,21.6594,3.2860,41.0746
41,3.2000,155.7526,100.1521,112.0000,center,q1,0.0000,74.0628,24.9219,3.2860,41.0746
42,3.2800,158.6039,99.0829,119.0000,center,q1,0.0000,71.0774,27.8815,3.0452,38.0650
43,3.3600,161.8117,98.0137,115.0000,center,q1,0.0000,67.7448,31.2099,3.3812,42.2654
44,3.4400,164.6630,96.5880,118.0000,center,q1,0.0000,64.7221,34.2603,3.1879,39.8482
45,3.5200,167.1579,95.1624,119.0000,center,q1,0.0000,61.9811,36.9850,2.8735,35.9187
46,3.6000,169.6527,93.7367,119.0000,center,q1,0.0000,59.2140,39.7307,2.8735,35.9187
47,3.6800,172.5041,91.5982,110.0000,center,q1,0.0000,55.9296,43.0190,3.5641,44.5517
48,3.7600,174.9989,90.1726,112.0000,center,q1,0.0000,53.1642,45.8051,2.8735,35.9187
49,3.8400,177.1374,88.3905,108.0000,center,q1,0.0000,50.5655,48.3655,2.7837,34.7960
50,3.9200,178.9195,86.2520,105.0000,center,q1,0.0000,48.1422,50.7268,2.7837,34.7960
51,4.0000,180.7016,84.1135,105.0000,center,q1,0.0000,45.7335,53.1290,2.7837,34.7960
52,4.0800,181.4144,81.6187,91.0000,center,q1,0.0000,44.1521,54.7142,2.5947,32.4341
53,4.1600,181.7708,79.4802,99.0000,center,q1,0.0000,42.8779,55.9014,2.1680,27.0997
54,4.2400,181.4144,77.3417,94.0000,center,q1,0.0000,42.2391,56.5090,2.1680,27.0997
55,4.3200,180.3451,75.5596,99.0000,center,q1,0.0000,42.3067,56.3961,2.0782,25.9779
56,4.4000,178.9195,73.7776,102.0000,center,q1,0.0000,42.6059,56.0544,2.2822,28.5270
57,4.4800,177.4938,72.3519,110.0000,center,q1,0.0000,43.0331,55.6081,2.0162,25.2022
58,4.5600,175.7118,71.2827,106.0000,center,q4,0.0000,43.8403,54.7350,2.0782,25.9779
59,4.6400,173.5733,70.2134,112.0000,center,q4,0.0000,44.8642,53.6445,2.3909,29.8862
60,4.7200,171.4348,69.5006,109.0000,center,q4,0.0000,46.1208,52.4127,2.2542,28.1769
61,4.8000,168.9399,68.7878,107.0000,center,q4,0.0000,47.3909,50.9846,2.5947,32.4341
62,4.8800,166.8014,68.0749,109.0000,center,q4,0.0000,48.4539,49.9064,2.2542,28.1769
63,4.9600,163.9501,67.7185,112.0000,center,q4,0.0000,50.1062,48.1597,2.8735,35.9187
64,5.0400,161.4552,67.3621,110.0000,center,q4,0.0000,51.4669,46.7566,2.5202,31.5028
65,5.1200,158.9603,67.3621,106.0000,center,q4,0.0000,52.9631,45.1698,2.4949,31.1862
66,5.2000,156.4655,67.0057,110.0000,center,q4,0.0000,54.1584,43.9578,2.5202,31.5028
67,5.2800,153.6141,67.0057,109.0000,center,q4,0.0000,55.6233,42.3680,2.8513,35.6413
68,5.3600,151.1193,66.6493,108.0000,center,q4,0.0000,56.5845,41.4000,2.5202,31.5028
69,5.4400,148.2679,66.6493,105.0000,center,q4,0.0000,57.7972,40.0899,2.8513,35.6413
70,5.5200,145.4166,66.6493,107.0000,center,q4,0.0000,58.8374,38.9450,2.8513,35.6413
71,5.6000,142.5653,67.0057,107.0000,center,q4,0.0000,60.0829,37.6407,2.8735,35.9187
72,5.6800,139.7140,67.7185,111.0000,center,q4,0.0000,61.5513,36.1705,2.9391,36.7382
73,5.7600,136.8627,68.4314,109.0000,center,q4,0.0000,62.7044,34.8864,2.9391,36.7382
74,5.8400,134.3678,69.5006,103.0000,center,q4,0.0000,64.1554,33.4890,2.7144,33.9295
75,5.9200,131.8729,70.2134,102.0000,center,q4,0.0000,64.9299,32.6161,2.5947,32.4341
76,6.0000,129.3780,71.2827,106.0000,center,q4,0.0000,65.9711,31.5748,2.7144,33.9295
77,6.0800,126.8831,71.9955,109.0000,center,q4,0.0000,66.5043,31.0919,2.5947,32.4341
78,6.1600,124.0318,73.0647,106.0000,center,q4,0.0000,67.1496,30.5515,3.0452,38.0650
79,6.2400,121.5369,74.1340,103.0000,center,q4,0.0000,67.5213,30.1956,2.7144,33.9295
80,6.3200,119.0421,75.2032,109.0000,center,q4,0.0000,67.7382,30.0814,2.7144,33.9295
81,6.4000,116.1907,76.6289,101.0000,center,q4,0.0000,67.9021,30.0726,3.1879,39.8482
82,6.4800,114.0523,77.6981,116.0000,center,q4,0.0000,67.7298,30.2869,2.3909,29.8862
83,6.5600,111.5574,79.4802,111.0000,center,q3,0.0000,67.7917,30.3579,3.0660,38.3248
84,6.6400,109.4189,80.9058,109.0000,center,q3,0.0000,67.5392,30.7362,2.5701,32.1267
85,6.7200,107.2804,83.0443,105.0000,center,q3,0.0000,67.5495,30.8599,3.0243,37.8033
86,6.8000,105.4983,84.8264,109.0000,center,q3,0.0000,67.3574,31.1875,2.5202,31.5028
87,6.8800,103.3599,86.9649,106.0000,center,q3,0.0000,66.8092,31.8405,3.0243,37.8033
88,6.9600,101.9342,88.7469,111.0000,center,q3,0.0000,66.4670,32.2685,2.2822,28.5270
89,7.0400,100.5086,90.8854,112.0000,center,q3,0.0000,66.1221,32.7183,2.5701,32.1267
90,7.1200,99.0829,93.3803,110.0000,center,q3,0.0000,65.6614,33.2577,2.8735,35.9187
91,7.2000,98.3701,95.8752,107.0000,center,q3,0.0000,65.6130,33.3344,2.5947,32.4341
92,7.2800,97.6573,98.0137,108.0000,center,q3,0.0000,65.2781,33.6609,2.2542,28.1769
93,7.3600,98.0137,100.5086,107.0000,center,q3,0.0000,65.9519,33.0407,2.5202,31.5028
94,7.4400,98.3701,103.0035,106.0000,center,q3,0.0000,66.3886,32.6041,2.5202,31.5028
95,7.5200,99.0829,105.4983,104.0000,center,q3,0.0000,67.0142,32.0033,2.5947,32.4341
96,7.6000,99.7957,107.6368,106.0000,center,q3,0.0000,67.3923,31.5482,2.2542,28.1769
97,7.6800,100.5086,109.7753,109.0000,center,q3,0.0000,67.6857,31.2496,2.2542,28.1769
98,7.7600,101.5778,112.2702,109.0000,center,q3,0.0000,67.9965,30.8784,2.7144,33.9295
99,7.8400,102.2906,114.4087,104.0000,center,q3,0.0000,67.9021,30.9367,2.2542,28.1769
100,7.9200,103.3599,116.5472,105.0000,center,q3,0.0000,67.9021,30.8389,2.3909,29.8862
101,8.0000,104.4291,118.3292,104.0000,center,q3,0.0000,67.9105,30.7447,2.0782,25.9779
102,8.0800,105.8548,119.3985,106.0000,center,q3,0.0000,68.5028,30.0982,1.7821,22.2758
103,8.1600,107.6368,120.4677,115.0000,center,q2,0.0000,69.2442,29.2601,2.0782,25.9779
104,8.2400,109.4189,121.5369,109.0000,center,q2,0.0000,69.8325,28.5489,2.0782,25.9779
105,8.3200,111.2010,122.2498,114.0000,center,q2,0.0000,70.5950,27.7234,1.9193,23.9918
106,8.4000,113.3394,122.9626,109.0000,center,q2,0.0000,71.4295,26.7732,2.2542,28.1769
107,8.4800,115.4779,124.0318,110.0000,center,q2,0.0000,71.8233,26.2713,2.3909,29.8862
108,8.5600,117.6164,124.7447,110.0000,center,q2,0.0000,72.3133,25.6755,2.2542,28.1769
109,8.6400,119.7549,125.4575,114.0000,center,q2,0.0000,72.6332,25.2675,2.2542,28.1769
110,8.7200,122.2498,126.5267,112.0000,center,q2,0.0000,72.5027,25.2637,2.7144,33.9295
111,8.8000,124.3883,127.2396,114.0000,center,q2,0.0000,72.4089,25.2947,2.2542,28.1769
112,8.8800,126.8831,128.3088,110.0000,center,q2,0.0000,71.7817,25.8178,2.7144,33.9295
113,8.9600,129.3780,129.0216,110.0000,center,q2,0.0000,71.3147,26.2530,2.5947,32.4341
114,9.0400,131.8729,130.0909,111.0000,center,q2,0.0000,70.2713,27.2886,2.7144,33.9295
115,9.1200,134.0114,131.5165,110.0000,center,q2,0.0000,68.7915,28.8597,2.5701,32.1267
116,9.2000,136.5063,132.5858,109.0000,center,q2,0.0000,67.3404,30.2784,2.7144,33.9295
117,9.2800,138.6448,134.3678,111.0000,center,q2,0.0000,65.2665,32.4699,2.7837,34.7960
118,9.3600,141.1397,135.7935,118.0000,center,q2,0.0000,63.2069,34.5078,2.8735,35.9187
119,9.4400,143.2782,137.2191,110.0000,center,q2,0.0000,61.2378,36.5363,2.5701,32.1267
120,9.5200,145.7731,138.2884,117.0000,center,q2,0.0000,59.3971,38.4348,2.7144,33.9295
121,9.6000,148.2679,138.6448,114.0000,center,q2,0.0000,58.1249,39.7833,2.5202,31.5028
122,9.6800,150.4064,138.6448,112.0000,center,q2,0.0000,57.2229,40.7585,2.1385,26.7310
123,9.7600,152.9013,138.6448,110.0000,center,q2,0.0000,55.9921,42.0053,2.4949,31.1862
124,9.8400,155.0398,137.9320,117.0000,center,q2,0.0000,55.5022,42.5703,2.2542,28.1769
125,9.9200,156.8219,136.8627,110.0000,center,q2,0.0000,55.3922,42.7462,2.0782,25.9779
126,10.0000,158.6039,135.7935,103.0000,center,q1,0.0000,55.1750,43.0218,2.0782,25.9779
127,10.0800,160.0296,134.0114,111.0000,center,q1,0.0000,55.6302,42.6302,2.2822,28.5270
128,10.1600,161.0988,132.5858,105.0000,center,q1,0.0000,55.9853,42.3521,1.7821,22.2758
129,10.2400,161.4552,131.1601,100.0000,center,q1,0.0000,56.7504,41.6227,1.4695,18.3691
130,10.3200,161.8117,130.0909,99.0000,center,q1,0.0000,57.2229,41.1684,1.1271,14.0885
131,10.4000,161.4552,129.0216,100.0000,center,q1,0.0000,58.2221,40.1971,1.1271,14.0885
132,10.4800,161.0988,128.3088,100.0000,center,q1,0.0000,58.9754,39.4633,0.7970,9.9621
133,10.5600,160.3860,127.5960,108.0000,center,q1,0.0000,59.9834,38.4588,1.0081,12.6011
134,10.6400,159.3168,127.2396,109.0000,center,q1,0.0000,60.9977,37.4137,1.1271,14.0885
135,10.7200,158.2475,126.8831,111.0000,center,q1,0.0000,62.0159,36.3736,1.1271,14.0885
136,10.8000,157.1783,127.2396,110.0000,center,q1,0.0000,62.5523,35.8209,1.1271,14.0885
137,10.8800,155.7526,127.2396,113.0000,center,q1,0.0000,63.5416,34.7916,1.4257,17.8207
138,10.9600,154.3270,127.9524,114.0000,center,q1,0.0000,63.9412,34.3098,1.5939,19.9241
139,11.0400,153.2577,128.3088,115.0000,center,q1,0.0000,64.3689,33.8586,1.1271,14.0885
140,11.1200,151.8321,129.3780,117.0000,center,q1,0.0000,64.3689,33.7721,1.7821,22.2758
141,11.2000,150.4064,130.0909,112.0000,center,q2,0.0000,64.6092,33.4887,1.5939,19.9241
142,11.2800,149.3372,130.8037,109.0000,center,q2,0.0000,64.5492,33.4734,1.2851,16.0633
143,11.3600,147.5551,131.5165,114.0000,center,q2,0.0000,64.8565,33.1452,1.9193,23.9918
144,11.4400,145.7731,131.8729,113.0000,center,q2,0.0000,65.3336,32.6077,1.8174,22.7170
145,11.5200,144.3474,132.2293,117.0000,center,q2,0.0000,65.5733,32.3100,1.4695,18.3691
146,11.6000,142.2089,132.5858,116.0000,center,q2,0.0000,65.9557,31.8183,2.1680,27.0997
147,11.6800,140.4269,132.5858,122.0000,center,q2,0.0000,66.4890,31.2336,1.7821,22.2758
148,11.7600,138.2884,132.9422,105.0000,center,q2,0.0000,66.7360,31.0004,2.1680,27.0997
149,11.8400,135.7935,133.2986,116.0000,center,q2,0.0000,66.7417,30.8602,2.5202,31.5028
150,11.9200,133.6550,133.2986,116.0000,center,q2,0.0000,67.0142,30.5992,2.1385,26.7310
151,12.0000,131.5165,133.2986,117.0000,center,q2,0.0000,67.0824,30.4863,2.1385,26.7310
152,12.0800,129.3780,133.6550,112.0000,center,q2,0.0000,66.6836,30.8791,2.1680,27.0997
153,12.1600,126.8831,133.6550,113.0000,center,q2,0.0000,66.5043,31.1080,2.4949,31.1862
154,12.2400,124.3883,134.0114,118.0000,center,q2,0.0000,65.7822,31.8818,2.5202,31.5028
155,12.3200,121.8934,134.0114,118.0000,center,q2,0.0000,65.2110,32.4890,2.4949,31.1862
156,12.4000,119.7549,134.3678,117.0000,center,q2,0.0000,64.2830,33.4859,2.1680,27.0997
157,12.4800,117.2600,134.3678,114.0000,center,q2,0.0000,63.4546,34.4022,2.4949,31.1862
158,12.5600,114.7651,134.3678,119.0000,center,q2,0.0000,62.4822,35.4706,2.4949,31.1862
159,12.6400,112.2702,134.3678,117.0000,center,q2,0.0000,61.3166,36.6779,2.4949,31.1862
160,12.7200,109.7753,134.0114,113.0000,center,q2,0.0000,60.3350,37.7154,2.5202,31.5028
161,12.8000,107.2804,133.6550,112.0000,center,q2,0.0000,59.2386,38.8889,2.5202,31.5028
162,12.8800,104.7855,133.6550,104.0000,center,q2,0.0000,57.7401,40.4573,2.4949,31.1862
163,12.9600,102.2906,133.2986,104.0000,center,q2,0.0000,56.4046,41.8549,2.5202,31.5028
164,13.0400,99.7957,133.2986,104.0000,center,q2,0.0000,54.7359,43.6026,2.4949,31.1862
165,13.1200,97.6573,133.2986,110.0000,center,q2,0.0000,53.2060,45.1564,2.1385,26.7310
166,13.2000,95.5188,134.0114,107.0000,center,q2,0.0000,51.1661,47.2243,2.2542,28.1769
167,13.2800,93.3803,134.7242,108.0000,center,q2,0.0000,49.1450,49.3085,2.2542,28.1769
168,13.3600,91.5982,136.1499,114.0000,center,q2,0.0000,46.8761,51.5897,2.2822,28.5270
169,13.4400,90.1726,137.2191,108.0000,center,q2,0.0000,45.1127,53.3688,1.7821,22.2758
170,13.5200,89.1033,139.0012,106.0000,center,q2,0.0000,43.0965,55.3391,2.0782,25.9779
171,13.6000,88.3905,140.4269,104.0000,center,q2,0.0000,41.5844,56.8139,1.5939,19.9241
172,13.6800,88.0341,141.8525,99.0000,center,q2,0.0000,40.3362,58.0307,1.4695,18.3691
173,13.7600,88.3905,143.2782,101.0000,center,q2,0.0000,39.6325,58.7403,1.4695,18.3691
174,13.8400,89.1033,144.3474,105.0000,center,q2,0.0000,39.3671,58.9736,1.2851,16.0633
175,13.9200,90.1726,145.4166,114.0000,center,q2,0.0000,39.3187,58.9868,1.5121,18.9017
176,14.0000,91.2418,146.1295,107.0000,center,q2,0.0000,39.4735,58.7757,1.2851,16.0633
177,14.0800,92.6675,146.8423,96.0000,center,q2,0.0000,39.8705,58.3573,1.5939,19.9241
178,14.1600,94.4495,147.9115,117.0000,center,q2,0.0000,40.1373,58.0303,2.0782,25.9779
179,14.2400,95.8752,148.6244,113.0000,center,q2,0.0000,40.4195,57.7079,1.5939,19.9241
180,14.3200,97.6573,149.3372,109.0000,center,q2,0.0000,40.9193,57.2197,1.9193,23.9918
181,14.4000,99.4393,150.4064,109.0000,center,q2,0.0000,40.9550,57.0890,2.0782,25.9779
182,14.4800,101.2214,151.4757,113.0000,center,q2,0.0000,40.9550,57.0338,2.0782,25.9779
183,14.5600,103.3599,152.5449,111.0000,center,q2,0.0000,41.1237,56.8804,2.3909,29.8862
184,14.6400,105.1419,153.2577,105.0000,center,q2,0.0000,41.2840,56.6704,1.9193,23.9918
185,14.7200,107.2804,154.3270,109.0000,center,q2,0.0000,41.1839,56.6978,2.3909,29.8862
186,14.8000,109.7753,155.0398,106.0000,center,q2,0.0000,41.4789,56.3611,2.5947,32.4341
187,14.8800,111.2010,156.1090,109.0000,center,q2,0.0000,40.9255,56.8418,1.7821,22.2758
188,14.9600,110.8445,156.4655,107.0000,center,q2,0.0000,40.4698,57.3003,0.5040,6.3006
189,15.0400,111.2010,156.8219,104.0000,center,q2,0.0000,40.2558,57.5106,0.5040,6.3006
190,15.1200,110.8445,157.1783,103.0000,center,q2,0.0000,39.7988,57.9682,0.5040,6.3006
191,15.2000,111.2010,156.8219,101.0000,center,q2,0.0000,40.2558,57.5106,0.5040,6.3006
192,15.2800,111.5574,156.8219,102.0000,center,q2,0.0000,40.3802,57.3891,0.3564,4.4552
193,15.3600,112.2702,156.8219,108.0000,center,q2,0.0000,40.6374,57.1518,0.7128,8.9103
194,15.4400,113.3394,156.4655,101.0000,SW,q2,0.0000,41.3255,56.4722,1.1271,14.0885
195,15.5200,114.0523,156.4655,113.0000,SW,q2,0.0000,41.4927,56.2537,0.7128,8.9103
196,15.6000,114.7651,156.4655,120.0000,SW,q2,0.0000,41.6699,56.0434,0.7128,8.9103
197,15.6800,114.7651,156.4655,120.0000,SW,q2,0.0000,41.6699,56.0434,0.0000,0.0000
198,15.7600,115.1215,156.4655,130.0000,SW,q2,0.0000,41.7628,55.9414,0.3564,4.4552
199,15.8400,115.8343,156.4655,136.0000,SW,q2,0.0000,41.9570,55.7435,0.7128,8.9103
200,15.9200,-,-,-,-,-,-,-,-,-,-
201,16.0000,116.1907,156.1090,137.0000,SW,q2,0.0000,42.3997,55.3043,-,-
202,16.0800,116.5472,156.1090,138.0000,SW,q2,0.0000,42.5029,55.2101,0.3564,4.4552
203,16.1600,116.5472,155.7526,138.0000,SW,q2,0.0000,42.8438,54.8661,0.3564,4.4552
204,16.2400,116.5472,155.7526,138.0000,SW,q2,0.0000,42.8438,54.8661,0.0000,0.0000
205,16.3200,-,-,-,-,-,-,-,-,-,-
206,16.4000,116.5472,155.7526,127.0000,SW,q2,0.0000,42.8438,54.8661,-,-
