Track file,G:\Water Maze Data\xxx_0001\data\track_00124.trk
Object,0
Samples,540
Name,6,
Goal Position,NE,
Comment,,
Trial,3,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,52.0363,79.4802,99.0000,wall,q3,0.0000,16.6945,82.3147,-,-
2,0.0800,52.0363,81.6187,96.0000,wall,q3,0.0000,17.2041,81.7342,2.1385,26.7310
3,0.1600,51.6799,83.7571,92.0000,wall,q3,0.0000,17.3804,81.5523,2.1680,27.0997
4,0.2400,51.3235,85.5392,86.0000,wall,q3,0.0000,17.4752,81.5026,1.8174,22.7170
5,0.3200,51.3235,87.6777,86.0000,wall,q3,0.0000,17.9485,81.0762,2.1385,26.7310
6,0.4000,51.6799,90.1726,77.0000,wall,q3,0.0000,18.6565,80.2956,2.5202,31.5028
7,0.4800,52.7492,92.3111,89.0000,wall,q3,0.0000,20.0639,78.9268,2.3909,29.8862
8,0.5600,53.8184,94.4495,85.0000,wall,q3,0.0000,21.4589,77.6076,2.3909,29.8862
9,0.6400,55.2441,95.8752,83.0000,wall,q3,0.0000,23.0349,76.0471,2.0162,25.2022
10,0.7200,57.0261,96.5880,95.0000,center,q3,0.0000,24.9031,74.2094,1.9193,23.9918
11,0.8000,59.5210,97.3008,89.0000,center,q3,0.0000,27.4438,71.6652,2.5947,32.4341
12,0.8800,61.6595,97.3008,90.0000,center,q3,0.0000,29.5823,69.5333,2.1385,26.7310
13,0.9600,63.7980,97.3008,93.0000,center,q3,0.0000,31.7048,67.4018,2.1385,26.7310
14,1.0400,65.5801,96.5880,95.0000,center,q3,0.0000,33.3775,65.6896,1.9193,23.9918
15,1.1200,67.7185,95.8752,101.0000,center,q3,0.0000,35.3910,63.6349,2.2542,28.1769
16,1.2000,69.5006,94.8059,105.0000,center,q3,0.0000,36.9795,61.9929,2.0782,25.9779
17,1.2800,70.9263,93.0239,98.0000,center,q3,0.0000,38.1079,60.8408,2.2822,28.5270
18,1.3600,71.9955,91.2418,99.0000,center,q3,0.0000,38.8997,60.1033,2.0782,25.9779
19,1.4400,73.0647,89.1033,88.0000,center,q3,0.0000,39.4203,59.5106,2.3909,29.8862
20,1.5200,74.1340,87.6777,94.0000,center,q3,0.0000,40.1104,58.8213,1.7821,22.2758
21,1.6000,75.2032,86.2520,87.0000,center,q3,0.0000,40.8012,58.1785,1.7821,22.2758
22,1.6800,76.6289,85.1828,84.0000,center,q3,0.0000,41.7628,57.1343,1.7821,22.2758
23,1.7600,78.4109,83.7571,78.0000,center,q3,0.0000,42.9430,55.9117,2.2822,28.5270
24,1.8400,79.8366,82.3315,82.0000,center,q3,0.0000,43.7591,55.0877,2.0162,25.2022
25,1.9200,81.2622,80.9058,90.0000,center,q3,0.0000,44.4718,54.3261,2.0162,25.2022
26,2.0000,82.6879,79.4802,93.0000,center,q3,0.0000,45.1085,53.6295,2.0162,25.2022
27,2.0800,83.7571,77.3417,98.0000,center,q3,0.0000,45.0507,53.6507,2.3909,29.8862
28,2.1600,85.1828,75.5596,85.0000,center,q3,0.0000,45.3584,53.2895,2.2822,28.5270
29,2.2400,86.2520,73.7776,91.0000,center,q3,0.0000,45.2982,53.3228,2.0782,25.9779
30,2.3200,86.9649,71.9955,97.0000,center,q3,0.0000,44.8373,53.7284,1.9193,23.9918
31,2.4000,88.0341,69.8570,93.0000,center,q3,0.0000,44.3631,54.1311,2.3909,29.8862
32,2.4800,88.3905,67.7185,89.0000,center,q3,0.0000,43.3420,55.1836,2.1680,27.0997
33,2.5600,88.7469,65.5801,88.0000,center,q3,0.0000,42.0885,56.3000,2.1680,27.0997
34,2.6400,89.1033,63.7980,91.0000,center,q3,0.0000,41.1175,57.2330,1.8174,22.7170
35,2.7200,89.1033,61.6595,84.0000,center,q3,0.0000,39.6325,58.7118,2.1385,26.7310
36,2.8000,89.4597,60.2339,84.0000,center,q3,0.0000,38.8245,59.4705,1.4695,18.3691
37,2.8800,89.8162,58.4518,73.0000,center,q3,0.0000,37.7411,60.5163,1.8174,22.7170
38,2.9600,90.8854,56.6697,62.0000,center,q3,0.0000,37.0893,61.1281,2.0782,25.9779
39,3.0400,91.9546,55.6005,60.0000,center,q3,0.0000,36.9245,61.2527,1.5121,18.9017
40,3.1200,93.0239,54.5312,67.0000,center,q3,0.0000,36.7123,61.4143,1.5121,18.9017
41,3.2000,94.0931,53.8184,73.0000,center,q3,0.0000,36.7918,61.3274,1.2851,16.0633
42,3.2800,95.5188,52.3928,74.0000,center,q4,0.0000,36.4954,61.6414,2.0162,25.2022
43,3.3600,96.2316,51.6799,76.0000,center,q4,0.0000,36.2509,61.8225,1.0081,12.6011
44,3.4400,97.6573,50.2543,76.0000,center,q4,0.0000,35.7641,62.2321,2.0162,25.2022
45,3.5200,98.3701,49.1850,74.0000,center,q4,0.0000,35.2110,62.7646,1.2851,16.0633
46,3.6000,99.4393,47.7594,69.0000,center,q4,0.0000,34.5353,63.4489,1.7821,22.2758
47,3.6800,100.8650,46.6901,73.0000,center,q4,0.0000,34.2695,63.6928,1.7821,22.2758
48,3.7600,101.5778,45.6209,74.0000,center,q4,0.0000,33.6334,64.3080,1.2851,16.0633
49,3.8400,103.0035,44.1953,72.0000,center,q4,0.0000,32.9600,64.9527,2.0162,25.2022
50,3.9200,103.7163,43.4824,79.0000,center,q4,0.0000,32.5724,65.2960,1.0081,12.6011
51,4.0000,104.7855,42.4132,79.0000,center,q4,0.0000,32.0376,65.8366,1.5121,18.9017
52,4.0800,106.2112,41.3439,77.0000,center,q4,0.0000,31.5582,66.2731,1.7821,22.2758
53,4.1600,107.2804,40.2747,71.0000,center,q4,0.0000,30.8828,66.8799,1.5121,18.9017
54,4.2400,108.3497,39.5619,72.0000,center,q4,0.0000,30.5789,67.1794,1.2851,16.0633
55,4.3200,109.7753,38.4926,76.0000,center,q4,0.0000,30.0826,67.7274,1.7821,22.2758
56,4.4000,111.2010,38.1362,80.0000,center,q4,0.0000,30.0826,67.6356,1.4695,18.3691
57,4.4800,112.6266,37.7798,79.0000,center,q4,0.0000,30.1101,67.5756,1.4695,18.3691
