Track file,G:\Water Maze Data\xxx_0001\data\track_00246.trk
Object,0
Samples,266
Name,10,
Goal Position,NE,
Comment,,
Trial,5,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,190.3247,56.3133,105.0000,center,q4,0.0000,23.1010,75.4000,-,-
2,0.0800,188.5427,54.5312,111.0000,center,q4,0.0000,23.4394,75.1380,2.5202,31.5028
3,0.1600,187.4734,52.3928,113.0000,center,q4,0.0000,22.6820,75.7287,2.3909,29.8862
4,0.2400,187.1170,50.2543,111.0000,wall,q4,0.0000,21.4589,76.9086,2.1680,27.0997
5,0.3200,187.1170,47.7594,102.0000,wall,q4,0.0000,19.8186,78.6348,2.4949,31.1862
6,0.4000,187.4734,46.3337,95.0000,wall,q4,0.0000,18.4820,79.8911,1.4695,18.3691
7,0.4800,188.1862,45.2645,88.0000,wall,q4,0.0000,17.2041,81.1516,1.2851,16.0633
8,0.5600,189.2555,44.9081,90.0000,wall,q4,0.0000,16.2549,82.1598,1.1271,14.0885
9,0.6400,190.6811,45.2645,90.0000,wall,q4,0.0000,15.5398,82.9294,1.4695,18.3691
10,0.7200,191.3940,46.3337,90.0000,wall,q4,0.0000,15.6579,82.7103,1.2851,16.0633
11,0.8000,191.3940,47.7594,89.0000,wall,q4,0.0000,16.6335,81.7433,1.4257,17.8207
12,0.8800,190.6811,49.5415,104.0000,wall,q4,0.0000,18.3994,80.0205,1.9193,23.9918
13,0.9600,189.2555,50.6107,105.0000,wall,q4,0.0000,20.1618,78.2450,1.7821,22.2758
14,1.0400,187.8298,51.6799,104.0000,center,q4,0.0000,21.9274,76.4698,1.7821,22.2758
15,1.1200,185.6913,52.3928,110.0000,center,q4,0.0000,23.9541,74.4086,2.2542,28.1769
16,1.2000,183.5529,52.7492,107.0000,center,q4,0.0000,25.7852,72.6042,2.1680,27.0997
17,1.2800,181.4144,53.1056,112.0000,center,q4,0.0000,27.5639,70.8202,2.1680,27.0997
18,1.3600,178.9195,53.4620,109.0000,center,q4,0.0000,29.4963,68.8094,2.5202,31.5028
19,1.4400,176.4246,54.1748,109.0000,center,q4,0.0000,31.7288,66.5722,2.5947,32.4341
20,1.5200,174.2861,54.8877,117.0000,center,q4,0.0000,33.6334,64.6003,2.2542,28.1769
21,1.6000,171.7912,55.6005,111.0000,center,q4,0.0000,35.8191,62.4138,2.5947,32.4341
22,1.6800,169.6527,56.3133,112.0000,center,q4,0.0000,37.7091,60.4870,2.2542,28.1769
23,1.7600,167.5143,57.3825,113.0000,center,q4,0.0000,39.8562,58.3054,2.3909,29.8862
24,1.8400,165.0194,58.4518,109.0000,center,q4,0.0000,42.2015,55.9231,2.7144,33.9295
25,1.9200,162.5245,59.5210,120.0000,center,q4,0.0000,44.5517,53.5724,2.7144,33.9295
26,2.0000,160.3860,60.5903,115.0000,center,q4,0.0000,46.6411,51.4606,2.3909,29.8862
27,2.0800,158.2475,61.6595,121.0000,center,q4,0.0000,48.6605,49.3742,2.3909,29.8862
28,2.1600,155.7526,62.7287,113.0000,center,q4,0.0000,50.8561,47.1283,2.7144,33.9295
29,2.2400,153.2577,63.7980,121.0000,center,q4,0.0000,53.0565,44.9341,2.7144,33.9295
30,2.3200,151.1193,64.8672,115.0000,center,q4,0.0000,54.9905,42.9656,2.3909,29.8862
31,2.4000,148.6244,65.9365,114.0000,center,q4,0.0000,57.0016,40.8868,2.7144,33.9295
32,2.4800,146.1295,67.3621,115.0000,center,q4,0.0000,59.2847,38.5585,2.8735,35.9187
33,2.5600,144.3474,68.7878,119.0000,center,q4,0.0000,61.2087,36.5630,2.2822,28.5270
34,2.6400,142.5653,70.5698,113.0000,center,q4,0.0000,63.4906,34.2674,2.5202,31.5028
35,2.7200,140.7833,72.3519,111.0000,center,q4,0.0000,65.7078,32.0056,2.5202,31.5028
36,2.8000,139.0012,74.1340,118.0000,center,q4,0.0000,67.9040,29.7853,2.5202,31.5028
37,2.8800,137.2191,75.9160,117.0000,center,q4,0.0000,70.0694,27.6165,2.5202,31.5028
38,2.9600,135.0807,78.0545,118.0000,center,q4,0.0000,72.4861,25.1009,3.0243,37.8033
39,3.0400,133.2986,79.4802,116.0000,center,q4,0.0000,74.1477,23.4525,2.2822,28.5270
40,3.1200,131.1601,81.6187,115.0000,center,q4,0.0000,76.3557,21.1993,3.0243,37.8033
41,3.2000,129.3780,83.4007,120.0000,center,q4,0.0000,78.0838,19.4818,2.5202,31.5028
42,3.2800,127.5960,84.8264,117.0000,center,q4,0.0000,79.2881,18.3051,2.2822,28.5270
43,3.3600,125.8139,86.9649,118.0000,center,q4,0.0000,81.0258,16.6708,2.7837,34.7960
44,3.4400,124.0318,88.7469,117.0000,center,q4,0.0000,82.1678,15.6895,2.5202,31.5028
45,3.5200,122.6062,90.8854,120.0000,center,q3,0.0000,83.4350,14.5733,2.5701,32.1267
46,3.6000,121.5369,93.0239,120.0000,center,q3,0.0000,84.6150,13.6000,2.3909,29.8862
47,3.6800,120.4677,95.5188,106.0000,center,q3,0.0000,85.7009,12.7922,2.7144,33.9295
48,3.7600,119.3985,97.6573,121.0000,center,q3,0.0000,86.0663,12.6732,2.3909,29.8862
49,3.8400,118.6856,99.7957,120.0000,center,q3,0.0000,86.2675,12.6540,2.2542,28.1769
50,3.9200,117.6164,102.6470,126.0000,center,q3,0.0000,85.6134,13.3583,3.0452,38.0650
51,4.0000,116.9036,104.7855,121.0000,center,q3,0.0000,84.7342,14.2071,2.2542,28.1769
52,4.0800,116.1907,107.2804,120.0000,center,q3,0.0000,83.4342,15.4420,2.5947,32.4341
53,4.1600,115.1215,109.7753,125.0000,center,q3,0.0000,81.4504,17.3120,2.7144,33.9295
54,4.2400,114.4087,111.9138,123.0000,center,q3,0.0000,79.7673,18.8983,2.2542,28.1769
55,4.3200,113.3394,114.4087,125.0000,center,q3,0.0000,77.4869,21.1028,2.7144,33.9295
56,4.4000,112.2702,116.9036,123.0000,center,q2,0.0000,75.0891,23.4147,2.7144,33.9295
57,4.4800,111.5574,119.0421,126.0000,center,q2,0.0000,73.1021,25.3030,2.2542,28.1769
