Track file,G:\Water Maze Data\xxx_0001\data\track_00025.trk
Object,0
Samples,370
Name,10,
Goal Position,NE,
Comment,,
Trial,2,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,204.2248,136.1499,91.0000,wall,q1,0.0000,18.3302,80.4786,-,-
2,0.0800,201.7299,134.7242,77.0000,wall,q1,0.0000,21.1999,77.6178,2.8735,35.9187
3,0.1600,199.2351,133.6550,74.0000,center,q1,0.0000,23.9089,74.9039,2.7144,33.9295
4,0.2400,196.7402,132.9422,80.0000,center,q1,0.0000,26.4611,72.3378,2.5947,32.4341
5,0.3200,194.2453,132.2293,68.0000,center,q1,0.0000,29.0099,69.7738,2.5947,32.4341
6,0.4000,191.3940,131.8729,72.0000,center,q1,0.0000,31.7208,67.0437,2.8735,35.9187
7,0.4800,188.5427,132.2293,78.0000,center,q1,0.0000,34.1116,64.6473,2.8735,35.9187
8,0.5600,185.6913,132.9422,88.0000,center,q1,0.0000,36.2509,62.4624,2.9391,36.7382
9,0.6400,183.1965,133.6550,87.0000,center,q1,0.0000,38.0211,60.6481,2.5947,32.4341
10,0.7200,182.1272,135.4371,87.0000,center,q1,0.0000,37.9693,60.6692,2.0782,25.9779
11,0.8000,181.7708,137.5755,92.0000,center,q1,0.0000,37.0738,61.5508,2.1680,27.0997
12,0.8800,182.1272,139.7140,94.0000,center,q1,0.0000,35.5074,63.0719,2.1680,27.0997
13,0.9600,183.1965,141.4961,92.0000,center,q1,0.0000,33.5748,64.9868,2.0782,25.9779
14,1.0400,184.9785,142.5653,95.0000,center,q1,0.0000,31.5098,67.0556,2.0782,25.9779
15,1.1200,187.1170,142.5653,88.0000,center,q1,0.0000,29.7962,68.7895,2.1385,26.7310
16,1.2000,188.8991,141.8525,94.0000,center,q1,0.0000,28.7990,69.8507,1.9193,23.9918
17,1.2800,190.6811,140.7833,98.0000,center,q1,0.0000,27.8824,70.7560,2.0782,25.9779
18,1.3600,192.1068,138.6448,85.0000,center,q1,0.0000,27.8117,70.8582,2.5701,32.1267
19,1.4400,192.4632,136.5063,84.0000,center,q1,0.0000,28.6065,70.1137,2.1680,27.0997
20,1.5200,192.1068,134.3678,87.0000,center,q1,0.0000,29.9663,68.7947,2.1680,27.0997
21,1.6000,191.3940,131.8729,81.0000,center,q1,0.0000,31.7208,67.0437,2.5947,32.4341
22,1.6800,190.3247,129.7345,83.0000,center,q1,0.0000,33.6334,65.1697,2.3909,29.8862
23,1.7600,189.6119,127.5960,84.0000,center,q1,0.0000,35.2273,63.6587,2.2542,28.1769
24,1.8400,188.5427,125.1011,95.0000,center,q1,0.0000,37.1303,61.7314,2.7144,33.9295
25,1.9200,188.1862,122.6062,93.0000,center,q1,0.0000,38.3372,60.5383,2.5202,31.5028
26,2.0000,187.8298,120.1113,95.0000,center,q1,0.0000,39.5619,59.4282,2.5202,31.5028
27,2.0800,187.8298,117.2600,92.0000,center,q1,0.0000,40.2857,58.6619,2.8513,35.6413
28,2.1600,187.8298,114.4087,96.0000,center,q1,0.0000,40.9798,58.0258,2.8513,35.6413
29,2.2400,187.4734,111.5574,98.0000,center,q1,0.0000,41.7856,57.1718,2.8735,35.9187
30,2.3200,187.1170,109.0625,95.0000,center,q1,0.0000,42.5433,56.4896,2.5202,31.5028
31,2.4000,186.4042,106.5676,102.0000,center,q1,0.0000,43.4824,55.5573,2.5947,32.4341
32,2.4800,185.3349,103.7163,103.0000,center,q1,0.0000,44.6428,54.3687,3.0452,38.0650
33,2.5600,184.2657,101.2214,93.0000,center,q1,0.0000,45.6710,53.3159,2.7144,33.9295
34,2.6400,183.1965,98.7265,96.0000,center,q1,0.0000,46.6901,52.3828,2.7144,33.9295
35,2.7200,182.1272,96.2316,94.0000,center,q1,0.0000,47.4043,51.5757,2.7144,33.9295
36,2.8000,180.7016,93.3803,101.0000,center,q1,0.0000,48.3988,50.6154,3.1879,39.8482
37,2.8800,179.6323,91.2418,102.0000,center,q1,0.0000,48.9274,50.0165,2.3909,29.8862
38,2.9600,178.2067,89.4597,105.0000,center,q1,0.0000,49.8788,49.0854,2.2822,28.5270
39,3.0400,176.0682,87.6777,104.0000,center,q1,0.0000,51.3099,47.5681,2.7837,34.7960
40,3.1200,173.9297,86.2520,93.0000,center,q1,0.0000,52.8166,46.0394,2.5701,32.1267
41,3.2000,171.7912,85.1828,103.0000,center,q1,0.0000,54.3539,44.4640,2.3909,29.8862
42,3.2800,169.2963,84.1135,96.0000,center,q1,0.0000,56.1065,42.6433,2.7144,33.9295
43,3.3600,166.8014,83.0443,90.0000,center,q1,0.0000,57.7665,40.9218,2.7144,33.9295
