Track file,G:\Water Maze Data\xxx_0001\data\track_00631.trk
Object,0
Samples,666
Name,7,
Goal Position,SW,
Comment,,
Trial,1,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,202.4428,51.3235,73.0000,wall,q4,0.0000,10.4824,88.0876,-,-
2,0.0800,203.8684,50.6107,79.0000,wall,q4,0.0000,8.9103,89.6614,1.5939,19.9241
3,0.1600,203.8684,49.8979,44.0000,wall,q4,0.0000,8.5018,90.0783,0.7128,8.9103
4,0.2400,-,-,-,-,-,-,-,-,-,-
5,0.3200,201.3735,49.1850,16.0000,wall,q4,0.0000,10.0809,88.5017,-,-
6,0.4000,200.6607,49.8979,36.0000,wall,q4,0.0000,11.0718,87.5028,1.0081,12.6011
7,0.4800,201.0171,51.3235,37.0000,wall,q4,0.0000,11.6368,86.9349,1.4695,18.3691
8,0.5600,200.6607,52.0363,53.0000,wall,q4,0.0000,12.3568,86.2263,0.7970,9.9621
9,0.6400,199.9479,52.7492,44.0000,wall,q4,0.0000,13.3453,85.2305,1.0081,12.6011
10,0.7200,198.8786,52.7492,46.0000,wall,q4,0.0000,14.1940,84.3676,1.0692,13.3655
11,0.8000,197.8094,52.7492,49.0000,wall,q4,0.0000,15.0413,83.5094,1.0692,13.3655
12,0.8800,196.7402,53.1056,66.0000,wall,q4,0.0000,16.1176,82.4407,1.1271,14.0885
13,0.9600,195.3145,53.1056,71.0000,wall,q4,0.0000,17.2041,81.3079,1.4257,17.8207
14,1.0400,193.1760,53.4620,78.0000,wall,q4,0.0000,19.1039,79.4044,2.1680,27.0997
15,1.1200,190.6811,53.4620,77.0000,wall,q4,0.0000,21.1008,77.4655,2.4949,31.1862
16,1.2000,187.8298,53.8184,83.0000,center,q4,0.0000,23.4394,75.0566,2.8735,35.9187
17,1.2800,185.3349,54.1748,85.0000,center,q4,0.0000,25.4555,72.9467,2.5202,31.5028
18,1.3600,182.4836,55.2441,91.0000,center,q4,0.0000,28.2445,70.1176,3.0452,38.0650
19,1.4400,179.2759,56.3133,88.0000,center,q4,0.0000,31.3522,67.0501,3.3812,42.2654
20,1.5200,176.4246,57.3825,88.0000,center,q4,0.0000,34.0687,64.2658,3.0452,38.0650
21,1.6000,173.2169,58.8082,99.0000,center,q4,0.0000,37.3027,61.0023,3.5103,43.8783
22,1.6800,170.3656,60.2339,97.0000,center,q4,0.0000,40.2495,58.0091,3.1879,39.8482
23,1.7600,167.5143,60.9467,95.0000,center,q4,0.0000,42.6521,55.5729,2.9391,36.7382
24,1.8400,164.3065,62.3723,99.0000,center,q4,0.0000,45.7655,52.4105,3.5103,43.8783
25,1.9200,161.0988,63.4416,102.0000,center,q4,0.0000,48.5468,49.5778,3.3812,42.2654
26,2.0000,157.8911,64.8672,100.0000,center,q4,0.0000,51.5926,46.5268,3.5103,43.8783
27,2.0800,155.0398,66.6493,101.0000,center,q4,0.0000,54.5918,43.4430,3.3624,42.0300
