Track file,G:\Water Maze Data\xxx_0001\data\track_00672.trk
Object,0
Samples,135
Name,6,
Goal Position,SW,
Comment,,
Trial,3,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,195.3145,47.0466,94.0000,wall,q4,0.0000,13.3596,85.1475,-,-
2,0.0800,194.6017,45.6209,92.0000,wall,q4,0.0000,12.8556,85.5566,1.5939,19.9241
3,0.1600,194.6017,44.1953,88.0000,wall,q4,0.0000,11.8477,86.5162,1.4257,17.8207
4,0.2400,194.2453,42.7696,87.0000,wall,q4,0.0000,11.1916,87.2296,1.4695,18.3691
5,0.3200,193.8889,40.9875,86.0000,wall,q4,0.0000,10.3360,88.2112,1.8174,22.7170
6,0.4000,193.8889,39.5619,84.0000,wall,q4,0.0000,9.1980,89.2163,1.4257,17.8207
7,0.4800,193.1760,37.4234,84.0000,wall,q4,0.0000,8.0647,90.2523,2.2542,28.1769
8,0.5600,192.8196,35.2849,83.0000,wall,q4,0.0000,6.8093,91.5725,2.1680,27.0997
9,0.6400,192.4632,33.8593,98.0000,wall,q4,0.0000,5.8456,92.3913,1.4695,18.3691
10,0.7200,191.7504,32.4336,94.0000,wall,q4,0.0000,5.2985,92.9927,1.5939,19.9241
11,0.8000,191.3940,31.7208,96.0000,wall,q4,0.0000,5.0404,93.3022,0.7970,9.9621
12,0.8800,191.3940,31.7208,100.0000,wall,q4,0.0000,5.0404,93.3022,0.0000,0.0000
13,0.9600,191.3940,31.7208,99.0000,wall,q4,0.0000,5.0404,93.3022,0.0000,0.0000
14,1.0400,191.0375,32.0772,89.0000,wall,q4,0.0000,5.5445,92.7998,0.5040,6.3006
15,1.1200,191.0375,32.0772,78.0000,wall,q4,0.0000,5.5445,92.7998,0.0000,0.0000
16,1.2000,190.6811,31.7208,83.0000,wall,q4,0.0000,5.5445,92.8422,0.5040,6.3006
17,1.2800,190.3247,32.0772,99.0000,wall,q4,0.0000,6.0485,92.3401,0.5040,6.3006
18,1.3600,190.3247,32.0772,89.0000,wall,q4,0.0000,6.0485,92.3401,0.0000,0.0000
19,1.4400,189.9683,32.4336,91.0000,wall,q4,0.0000,6.5429,91.8379,0.5040,6.3006
20,1.5200,189.2555,32.4336,92.0000,wall,q4,0.0000,6.9203,91.3817,0.7128,8.9103
21,1.6000,188.5427,31.7208,93.0000,wall,q4,0.0000,6.7248,91.4816,1.0081,12.6011
22,1.6800,187.8298,31.3644,94.0000,wall,q4,0.0000,6.8465,91.3133,0.7970,9.9621
23,1.7600,186.4042,30.2951,95.0000,wall,q4,0.0000,6.8465,91.2797,1.7821,22.2758
