Track file,G:\Water Maze Data\xxx_0001\data\track_00007.trk
Object,0
Samples,1500
Name,6,
Goal Position,NE,
Comment,,
Trial,1,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,211.7095,143.9910,88.0000,wall,q1,0.0000,8.1353,90.6287,-,-
2,0.0800,209.9275,140.7833,92.0000,wall,q1,0.0000,11.1575,87.6078,3.6695,45.8687
3,0.1600,222.4019,137.5755,85.0000,wall,q1,0.0000,1.1271,97.8125,12.8803,161.0036
4,0.2400,206.7197,134.3678,91.0000,wall,q1,0.0000,16.8987,82.0544,16.0069,200.0861
5,0.3200,206.0069,131.1601,85.0000,wall,q1,0.0000,18.6735,80.2079,3.2860,41.0746
6,0.4000,206.0069,128.3088,77.0000,wall,q1,0.0000,19.6577,79.2453,2.8513,35.6413
7,0.4800,206.3633,125.8139,88.0000,wall,q1,0.0000,20.1901,78.8191,2.5202,31.5028
8,0.5600,206.7197,123.3190,82.0000,wall,q1,0.0000,20.4899,78.4716,2.5202,31.5028
9,0.6400,208.1454,120.8241,77.0000,wall,q1,0.0000,19.7158,79.2447,2.8735,35.9187
10,0.7200,209.5710,118.6856,70.0000,wall,q1,0.0000,18.8495,80.1833,2.5701,32.1267
11,0.8000,211.3531,117.2600,90.0000,wall,q1,0.0000,17.3438,81.6667,2.2822,28.5270
12,0.8800,213.4916,116.1907,82.0000,wall,q1,0.0000,15.3919,83.5946,2.3909,29.8862
13,0.9600,215.6301,115.8343,89.0000,wall,q1,0.0000,13.3072,85.6514,2.1680,27.0997
14,1.0400,217.7685,116.5472,85.0000,wall,q1,0.0000,11.1004,87.8742,2.2542,28.1769
15,1.1200,219.9070,117.2600,82.0000,wall,q1,0.0000,8.9175,90.0985,2.2542,28.1769
16,1.2000,222.0455,118.6856,87.0000,wall,q1,0.0000,6.5719,92.4440,2.5701,32.1267
17,1.2800,222.4019,119.0421,85.0000,wall,q1,0.0000,6.1526,92.8568,0.5040,6.3006
18,1.3600,222.4019,118.6856,74.0000,wall,q1,0.0000,6.2245,92.7951,0.3564,4.4552
19,1.4400,222.0455,118.3292,84.0000,wall,q1,0.0000,6.6584,92.3835,0.5040,6.3006
20,1.5200,221.6891,118.3292,77.0000,wall,q1,0.0000,7.0024,92.0322,0.3564,4.4552
21,1.6000,220.9763,118.6856,46.0000,wall,q1,0.0000,7.6192,91.3908,0.7970,9.9621
22,1.6800,219.9070,119.7549,33.0000,wall,q1,0.0000,8.5613,90.5319,1.5121,18.9017
23,1.7600,219.1942,120.4677,29.0000,wall,q1,0.0000,9.0868,89.9689,1.0081,12.6011
24,1.8400,218.4814,121.1805,26.0000,wall,q1,0.0000,9.5967,89.4137,1.0081,12.6011
25,1.9200,217.7685,122.6062,27.0000,wall,q1,0.0000,9.9413,89.0223,1.5939,19.9241
26,2.0000,217.4121,122.9626,35.0000,wall,q1,0.0000,10.2061,88.7550,0.5040,6.3006
27,2.0800,217.0557,122.9626,52.0000,wall,q1,0.0000,10.5549,88.4079,0.3564,4.4552
28,2.1600,215.9865,123.3190,59.0000,wall,q1,0.0000,11.5050,87.4500,1.1271,14.0885
29,2.2400,214.5608,124.0318,63.0000,wall,q1,0.0000,12.7215,86.2374,1.5939,19.9241
30,2.3200,213.1352,124.3883,66.0000,wall,q1,0.0000,14.0048,84.9460,1.4695,18.3691
31,2.4000,211.3531,124.3883,66.0000,wall,q1,0.0000,15.7348,83.2236,1.7821,22.2758
32,2.4800,209.2146,124.3883,67.0000,wall,q1,0.0000,17.8207,81.1601,2.1385,26.7310
33,2.5600,207.4326,124.0318,59.0000,wall,q1,0.0000,19.6319,79.3475,1.8174,22.7170
34,2.6400,205.6505,123.6754,70.0000,wall,q1,0.0000,21.4441,77.5352,1.8174,22.7170
35,2.7200,204.2248,122.9626,72.0000,center,q1,0.0000,23.0018,75.9709,1.5939,19.9241
36,2.8000,202.7992,121.5369,71.0000,center,q1,0.0000,24.7265,74.2249,2.0162,25.2022
37,2.8800,201.0171,120.1113,61.0000,center,q1,0.0000,26.7974,72.1469,2.2822,28.5270
38,2.9600,199.9479,119.3985,51.0000,center,q1,0.0000,28.0096,70.9393,1.2851,16.0633
39,3.0400,198.8786,118.6856,60.0000,center,q1,0.0000,29.2259,69.7345,1.2851,16.0633
40,3.1200,197.4530,117.9728,75.0000,center,q1,0.0000,30.7756,68.1850,1.5939,19.9241
41,3.2000,195.6709,117.6164,76.0000,center,q1,0.0000,32.5919,66.3683,1.8174,22.7170
42,3.2800,193.8889,116.9036,56.0000,center,q1,0.0000,34.4912,64.4729,1.9193,23.9918
43,3.3600,192.8196,116.1907,57.0000,center,q1,0.0000,35.7019,63.2754,1.2851,16.0633
44,3.4400,191.7504,115.1215,58.0000,center,q1,0.0000,37.0001,62.0097,1.5121,18.9017
45,3.5200,191.0375,114.0523,68.0000,center,q1,0.0000,37.9107,61.1057,1.2851,16.0633
46,3.6000,190.3247,112.6266,75.0000,center,q1,0.0000,38.8147,60.1563,1.5939,19.9241
47,3.6800,189.9683,111.2010,82.0000,center,q1,0.0000,39.3752,59.5874,1.4695,18.3691
48,3.7600,189.6119,109.0625,85.0000,center,q1,0.0000,40.0787,58.9699,2.1680,27.0997
49,3.8400,189.6119,107.2804,75.0000,center,q1,0.0000,40.2747,58.8079,1.7821,22.2758
50,3.9200,189.6119,105.8548,91.0000,center,q1,0.0000,40.2810,58.7169,1.4257,17.8207
51,4.0000,190.3247,103.7163,84.0000,center,q1,0.0000,39.6645,59.3579,2.2542,28.1769
52,4.0800,191.0375,102.2906,86.0000,center,q1,0.0000,38.9813,60.0662,1.5939,19.9241
53,4.1600,192.1068,100.5086,83.0000,center,q1,0.0000,37.8067,61.1767,2.0782,25.9779
54,4.2400,193.1760,99.4393,87.0000,center,q1,0.0000,36.7123,62.2940,1.5121,18.9017
55,4.3200,194.9581,98.7265,85.0000,center,q1,0.0000,34.9285,64.1151,1.9193,23.9918
56,4.4000,196.7402,98.3701,85.0000,center,q1,0.0000,33.1464,65.9167,1.8174,22.7170
57,4.4800,198.5222,98.0137,89.0000,center,q1,0.0000,31.3644,67.7192,1.8174,22.7170
58,4.5600,200.3043,98.3701,87.0000,center,q1,0.0000,29.5823,69.4731,1.8174,22.7170
59,4.6400,202.0864,98.7265,89.0000,center,q1,0.0000,27.8002,71.2303,1.8174,22.7170
60,4.7200,203.5120,99.7957,78.0000,center,q1,0.0000,26.3842,72.6013,1.7821,22.2758
61,4.8000,204.9377,100.8650,77.0000,center,q1,0.0000,25.0125,73.9898,1.7821,22.2758
62,4.8800,206.0069,102.2906,86.0000,center,q1,0.0000,24.0942,75.0351,1.7821,22.2758
63,4.9600,207.0761,104.0727,72.0000,center,q1,0.0000,22.9465,76.1129,2.0782,25.9779
64,5.0400,207.7890,105.8548,77.0000,center,q1,0.0000,22.1091,76.8754,1.9193,23.9918
65,5.1200,207.7890,107.6368,75.0000,wall,q1,0.0000,22.0976,76.9664,1.7821,22.2758
66,5.2000,207.7890,109.4189,70.0000,wall,q1,0.0000,22.0314,77.0985,1.7821,22.2758
