Track file,G:\Water Maze Data\xxx_0001\data\track_00031.trk
Object,0
Samples,135
Name,9,
Goal Position,NE,
Comment,,
Trial,3,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,220.2634,139.7140,145.0000,wall,q1,0.0000,2.3909,96.6129,-,-
2,0.0800,219.9070,140.7833,83.0000,wall,q1,0.0000,2.2542,96.6984,1.1271,14.0885
3,0.1600,219.9070,140.7833,62.0000,wall,q1,0.0000,2.2542,96.6984,0.0000,0.0000
4,0.2400,219.5506,141.4961,67.0000,wall,q1,0.0000,2.2542,96.6537,0.7970,9.9621
5,0.3200,207.4326,144.7038,93.0000,wall,q1,0.0000,11.5656,87.1806,12.5354,156.6927
6,0.4000,219.9070,141.4961,113.0000,wall,q1,0.0000,1.9193,96.9805,12.8803,161.0036
7,0.4800,220.6199,140.7833,194.0000,wall,q1,0.0000,1.5939,97.3544,1.0081,12.6011
8,0.5600,200.3043,147.1987,107.0000,wall,q1,0.0000,16.3212,82.3193,21.3045,266.3057
9,0.6400,198.1658,147.9115,98.0000,wall,q1,0.0000,17.7564,80.9215,2.2542,28.1769
10,0.7200,195.6709,148.9808,106.0000,wall,q1,0.0000,19.1039,79.4784,2.7144,33.9295
11,0.8000,193.5324,150.4064,112.0000,wall,q1,0.0000,19.9496,78.6024,2.5701,32.1267
12,0.8800,191.7504,151.8321,112.0000,wall,q1,0.0000,20.4682,78.0787,2.2822,28.5270
13,0.9600,189.9683,153.9706,112.0000,wall,q1,0.0000,20.4154,78.0836,2.7837,34.7960
14,1.0400,188.8991,156.1090,111.0000,wall,q1,0.0000,19.6642,78.7108,2.3909,29.8862
15,1.1200,188.1862,158.2475,113.0000,wall,q1,0.0000,18.8192,79.6606,2.2542,28.1769
16,1.2000,188.1862,160.3860,105.0000,wall,q1,0.0000,17.2041,81.1632,2.1385,26.7310
17,1.2800,188.8991,162.1681,113.0000,wall,q1,0.0000,15.3919,82.9330,1.9193,23.9918
18,1.3600,190.3247,163.9501,112.0000,wall,q1,0.0000,13.1148,85.2044,2.2822,28.5270
19,1.4400,192.1068,165.3758,118.0000,wall,q1,0.0000,10.8633,87.4691,2.2822,28.5270
20,1.5200,193.8889,165.7322,110.0000,wall,q1,0.0000,9.4902,88.9755,1.8174,22.7170
21,1.6000,195.6709,165.7322,105.0000,wall,q1,0.0000,8.3206,90.2444,1.7821,22.2758
22,1.6800,197.4530,165.0194,106.0000,wall,q1,0.0000,7.3476,91.0419,1.9193,23.9918
23,1.7600,198.8786,163.5937,109.0000,wall,q1,0.0000,7.3130,91.1311,2.0162,25.2022
24,1.8400,199.5915,162.1681,94.0000,wall,q1,0.0000,7.8168,90.7245,1.5939,19.9241
25,1.9200,199.5915,160.3860,92.0000,wall,q1,0.0000,9.0728,89.5689,1.7821,22.2758
26,2.0000,199.5915,158.2475,102.0000,wall,q1,0.0000,10.3605,88.2096,2.1385,26.7310
27,2.0800,198.8786,156.4655,100.0000,wall,q1,0.0000,11.9757,86.5403,1.9193,23.9918
28,2.1600,197.8094,154.6834,103.0000,wall,q1,0.0000,13.9184,84.5998,2.0782,25.9779
29,2.2400,196.7402,153.2577,107.0000,wall,q1,0.0000,15.6579,82.8824,1.7821,22.2758
30,2.3200,195.6709,152.1885,105.0000,wall,q1,0.0000,17.1671,81.3835,1.5121,18.9017
31,2.4000,193.8889,151.1193,102.0000,wall,q1,0.0000,19.2133,79.3185,2.0782,25.9779
32,2.4800,191.7504,150.7628,114.0000,center,q1,0.0000,21.1008,77.4119,2.1680,27.0997
33,2.5600,189.6119,150.4064,113.0000,center,q1,0.0000,23.0376,75.5194,2.1680,27.0997
34,2.6400,187.8298,150.4064,108.0000,center,q1,0.0000,24.4475,74.1442,1.7821,22.2758
35,2.7200,185.6913,150.7628,104.0000,center,q1,0.0000,25.7063,72.7518,2.1680,27.0997
36,2.8000,183.5529,151.1193,101.0000,center,q1,0.0000,26.9770,71.3980,2.1680,27.0997
37,2.8800,181.4144,151.4757,114.0000,center,q1,0.0000,28.3388,70.0851,2.1680,27.0997
38,2.9600,179.6323,152.1885,108.0000,center,q1,0.0000,29.0099,69.3195,1.9193,23.9918
39,3.0400,177.4938,153.2577,110.0000,center,q1,0.0000,29.6681,68.6177,2.3909,29.8862
40,3.1200,175.3554,154.3270,100.0000,center,q1,0.0000,30.2595,67.9927,2.3909,29.8862
41,3.2000,173.9297,155.3962,99.0000,center,q1,0.0000,30.2951,67.8954,1.7821,22.2758
42,3.2800,172.1476,156.8219,101.0000,center,q1,0.0000,30.2280,67.9103,2.2822,28.5270
43,3.3600,171.0784,158.2475,93.0000,center,q2,0.0000,29.7279,68.4173,1.7821,22.2758
44,3.4400,170.3656,159.6732,98.0000,center,q2,0.0000,28.9771,69.1689,1.5939,19.9241
45,3.5200,170.3656,161.0988,106.0000,center,q2,0.0000,27.7637,70.3454,1.4257,17.8207
46,3.6000,170.7220,162.5245,108.0000,center,q2,0.0000,26.3481,71.7280,1.4695,18.3691
47,3.6800,171.4348,163.9501,110.0000,center,q2,0.0000,24.7573,73.3100,1.5939,19.9241
48,3.7600,172.8605,164.6630,106.0000,center,q2,0.0000,23.4286,74.6955,1.5939,19.9241
49,3.8400,173.9297,165.0194,100.0000,center,q2,0.0000,22.5556,75.5933,1.1271,14.0885
50,3.9200,175.3554,164.6630,101.0000,center,q2,0.0000,22.0429,76.1226,1.4695,18.3691
51,4.0000,176.7810,163.9501,110.0000,center,q2,0.0000,21.7529,76.3908,1.5939,19.9241
52,4.0800,178.2067,162.8809,105.0000,center,q1,0.0000,21.7529,76.4108,1.7821,22.2758
53,4.1600,178.9195,161.4552,112.0000,center,q1,0.0000,22.4569,75.7445,1.5939,19.9241
54,4.2400,179.6323,160.0296,106.0000,center,q1,0.0000,23.1860,75.1061,1.5939,19.9241
55,4.3200,179.9887,158.6039,102.0000,center,q1,0.0000,23.9753,74.2607,1.4695,18.3691
56,4.4000,179.9887,157.1783,104.0000,center,q1,0.0000,25.0531,73.1957,1.4257,17.8207
57,4.4800,179.2759,155.3962,98.0000,center,q1,0.0000,26.8850,71.3980,1.9193,23.9918
58,4.5600,178.5631,153.9706,104.0000,center,q1,0.0000,28.4462,69.8672,1.5939,19.9241
59,4.6400,177.1374,152.5449,108.0000,center,q1,0.0000,30.4478,67.8524,2.0162,25.2022
60,4.7200,176.0682,151.1193,100.0000,center,q1,0.0000,32.2293,66.0804,1.7821,22.2758
61,4.8000,174.6425,150.0500,105.0000,center,q1,0.0000,33.9548,64.3267,1.7821,22.2758
62,4.8800,172.8605,148.9808,105.0000,center,q1,0.0000,35.9147,62.3345,2.0782,25.9779
63,4.9600,171.0784,148.2679,110.0000,center,q1,0.0000,37.6198,60.6149,1.9193,23.9918
64,5.0400,168.9399,147.9115,112.0000,center,q1,0.0000,39.2799,58.9487,2.1680,27.0997
65,5.1200,167.1579,147.5551,104.0000,center,q1,0.0000,40.6374,57.5394,1.8174,22.7170
66,5.2000,165.3758,147.5551,91.0000,center,q1,0.0000,41.7019,56.4358,1.7821,22.2758
67,5.2800,163.2373,147.1987,106.0000,center,q2,0.0000,43.2686,54.8696,2.1680,27.0997
68,5.3600,161.4552,147.1987,106.0000,center,q2,0.0000,44.2556,53.8410,1.7821,22.2758
69,5.4400,159.3168,147.1987,105.0000,center,q2,0.0000,45.3584,52.6598,2.1385,26.7310
70,5.5200,157.1783,147.1987,113.0000,center,q2,0.0000,46.4624,51.5404,2.1385,26.7310
71,5.6000,155.3962,147.1987,110.0000,center,q2,0.0000,47.3400,50.6576,1.7821,22.2758
72,5.6800,152.9013,147.5551,104.0000,center,q2,0.0000,48.1171,49.8228,2.5202,31.5028
73,5.7600,150.7628,148.2679,113.0000,center,q2,0.0000,48.3147,49.5721,2.2542,28.1769
74,5.8400,148.6244,148.6244,104.0000,center,q2,0.0000,48.6945,49.0902,2.1680,27.0997
75,5.9200,146.8423,149.6936,115.0000,center,q2,0.0000,48.3147,49.4896,2.0782,25.9779
76,6.0000,145.4166,151.1193,115.0000,center,q2,0.0000,47.2957,50.4152,2.0162,25.2022
77,6.0800,144.7038,152.1885,121.0000,center,q2,0.0000,46.4624,51.2450,1.2851,16.0633
78,6.1600,143.9910,154.6834,113.0000,center,q2,0.0000,44.2642,53.4749,2.5947,32.4341
79,6.2400,143.6346,156.4655,111.0000,center,q2,0.0000,42.6164,55.1221,1.8174,22.7170
80,6.3200,143.2782,157.8911,114.0000,center,q2,0.0000,41.3255,56.4318,1.4695,18.3691
81,6.4000,143.2782,159.6732,110.0000,center,q2,0.0000,39.5683,58.1723,1.7821,22.2758
82,6.4800,143.6346,161.4552,104.0000,center,q2,0.0000,37.7546,59.9894,1.8174,22.7170
83,6.5600,144.3474,162.5245,109.0000,center,q2,0.0000,36.5719,61.1868,1.2851,16.0633
84,6.6400,145.4166,163.5937,106.0000,center,q2,0.0000,35.2687,62.4692,1.5121,18.9017
85,6.7200,146.8423,163.9501,112.0000,center,q2,0.0000,34.5776,63.1590,1.4695,18.3691
86,6.8000,148.2679,163.9501,109.0000,center,q2,0.0000,34.1730,63.5322,1.4257,17.8207
87,6.8800,150.0500,163.2373,111.0000,center,q2,0.0000,34.4082,63.3601,1.9193,23.9918
88,6.9600,151.4757,162.5245,116.0000,center,q2,0.0000,34.6821,63.1293,1.5939,19.9241
89,7.0400,152.5449,161.8117,108.0000,center,q2,0.0000,34.9576,62.8146,1.2851,16.0633
90,7.1200,153.6141,160.3860,107.0000,center,q2,0.0000,35.9554,61.8609,1.7821,22.2758
91,7.2000,153.9706,158.6039,103.0000,center,q2,0.0000,37.5319,60.3409,1.8174,22.7170
92,7.2800,154.3270,157.1783,105.0000,center,q2,0.0000,38.7180,59.1651,1.4695,18.3691
93,7.3600,154.3270,155.3962,99.0000,center,q2,0.0000,40.3519,57.5321,1.7821,22.2758
94,7.4400,153.9706,153.6141,116.0000,center,q2,0.0000,42.1232,55.7602,1.8174,22.7170
95,7.5200,153.2577,151.8321,113.0000,center,q2,0.0000,44.0412,53.8428,1.9193,23.9918
96,7.6000,152.5449,150.4064,111.0000,center,q2,0.0000,45.6334,52.2500,1.5939,19.9241
97,7.6800,151.1193,148.9808,114.0000,center,q2,0.0000,47.5207,50.3679,2.0162,25.2022
98,7.7600,149.6936,147.9115,115.0000,center,q2,0.0000,49.0311,48.8256,1.7821,22.2758
99,7.8400,147.9115,146.8423,110.0000,center,q2,0.0000,50.6119,47.1711,2.0782,25.9779
100,7.9200,146.4859,146.1295,117.0000,center,q2,0.0000,51.7683,46.0064,1.5939,19.9241
101,8.0000,144.3474,145.7731,118.0000,center,q2,0.0000,52.7359,44.9897,2.1680,27.0997
102,8.0800,142.2089,145.4166,116.0000,center,q2,0.0000,53.6660,44.0562,2.1680,27.0997
103,8.1600,140.7833,145.7731,118.0000,center,q2,0.0000,53.6813,44.0618,1.4695,18.3691
104,8.2400,138.6448,146.1295,107.0000,center,q2,0.0000,53.6304,43.9864,2.1680,27.0997
105,8.3200,137.2191,146.8423,110.0000,center,q2,0.0000,53.1450,44.4660,1.5939,19.9241
106,8.4000,135.4371,147.5551,99.0000,center,q2,0.0000,52.7347,44.9601,1.9193,23.9918
107,8.4800,134.0114,148.6244,96.0000,center,q2,0.0000,51.6848,45.9079,1.7821,22.2758
108,8.5600,132.9422,148.9808,89.0000,center,q2,0.0000,51.3544,46.2056,1.1271,14.0885
109,8.6400,132.2293,149.3372,91.0000,center,q2,0.0000,51.0281,46.5370,0.7970,9.9621
110,8.7200,131.1601,148.9808,105.0000,center,q2,0.0000,51.4471,46.1640,1.1271,14.0885
111,8.8000,130.0909,148.6244,107.0000,center,q2,0.0000,51.7585,45.8158,1.1271,14.0885
112,8.8800,129.0216,147.5551,118.0000,center,q2,0.0000,52.7793,44.7806,1.5121,18.9017
113,8.9600,127.5960,146.4859,115.0000,center,q2,0.0000,53.8196,43.7992,1.7821,22.2758
114,9.0400,126.5267,145.4166,114.0000,center,q2,0.0000,54.8460,42.8310,1.5121,18.9017
115,9.1200,125.4575,144.7038,122.0000,center,q2,0.0000,55.3738,42.2484,1.2851,16.0633
116,9.2000,124.3883,143.9910,118.0000,center,q2,0.0000,55.9024,41.6972,1.2851,16.0633
117,9.2800,122.9626,143.6346,119.0000,center,q2,0.0000,56.0556,41.5962,1.4695,18.3691
118,9.3600,121.8934,143.2782,127.0000,center,q2,0.0000,56.2546,41.4674,1.1271,14.0885
119,9.4400,120.8241,143.2782,118.0000,center,q2,0.0000,56.0193,41.7146,1.0692,13.3655
120,9.5200,120.8241,142.9217,96.0000,center,q2,0.0000,56.3640,41.3690,0.3564,4.4552
121,9.6000,121.5369,142.9217,99.0000,center,q2,0.0000,56.5339,41.1999,0.7128,8.9103
122,9.6800,121.8934,143.2782,99.0000,center,q2,0.0000,56.2546,41.4674,0.5040,6.3006
123,9.7600,121.5369,143.9910,115.0000,SW,q2,0.0000,55.4964,42.2414,0.7970,9.9621
124,9.8400,121.5369,144.7038,113.0000,SW,q2,0.0000,54.7915,42.9365,0.7128,8.9103
125,9.9200,121.1805,145.4166,115.0000,SW,q2,0.0000,54.0269,43.7107,0.7970,9.9621
126,10.0000,120.8241,145.7731,126.0000,SW,q2,0.0000,53.5949,44.1387,0.5040,6.3006
127,10.0800,120.8241,146.1295,122.0000,SW,q2,0.0000,53.2489,44.4856,0.3564,4.4552
128,10.1600,120.8241,145.7731,111.0000,SW,q2,0.0000,53.5949,44.1387,0.3564,4.4552
129,10.2400,120.8241,145.7731,109.0000,SW,q2,0.0000,53.5949,44.1387,0.0000,0.0000
130,10.3200,120.8241,145.4166,107.0000,SW,q2,0.0000,53.9410,43.7919,0.3564,4.4552
131,10.4000,120.8241,145.7731,111.0000,SW,q2,0.0000,53.5949,44.1387,0.3564,4.4552
132,10.4800,120.8241,145.7731,120.0000,SW,q2,0.0000,53.5949,44.1387,0.0000,0.0000
133,10.5600,120.8241,146.1295,119.0000,SW,q2,0.0000,53.2489,44.4856,0.3564,4.4552
134,10.6400,120.8241,146.1295,124.0000,SW,q2,0.0000,53.2489,44.4856,0.0000,0.0000
135,10.7200,120.8241,146.1295,123.0000,SW,q2,0.0000,53.2489,44.4856,0.0000,0.0000
