Track file,G:\Water Maze Data\xxx_0001\data\track_00413.trk
Object,0
Samples,89
Name,6,
Goal Position,NE,
Comment,,
Trial,4,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,58.8082,152.5449,65.0000,wall,q2,0.0000,10.9796,87.6396,-,-
2,0.0800,57.7390,152.1885,85.0000,wall,q3,0.0000,10.3605,88.3224,1.1271,14.0885
3,0.1600,58.0954,151.1193,100.0000,wall,q3,0.0000,11.2708,87.4319,1.1271,14.0885
4,0.2400,59.1646,149.3372,86.0000,wall,q3,0.0000,13.0858,85.5608,2.0782,25.9779
5,0.3200,59.5210,147.9115,89.0000,wall,q3,0.0000,14.1357,84.4925,1.4695,18.3691
6,0.4000,60.2339,147.1987,98.0000,wall,q3,0.0000,15.1255,83.5095,1.0081,12.6011
7,0.4800,60.9467,146.1295,101.0000,wall,q3,0.0000,16.3212,82.3392,1.2851,16.0633
8,0.5600,62.3723,145.0602,102.0000,wall,q3,0.0000,18.0965,80.5644,1.7821,22.2758
9,0.6400,63.7980,143.9910,97.0000,wall,q3,0.0000,19.8730,78.7900,1.7821,22.2758
10,0.7200,65.5801,142.5653,96.0000,wall,q3,0.0000,22.1436,76.5261,2.2822,28.5270
11,0.8000,67.0057,141.4961,102.0000,center,q3,0.0000,23.9222,74.7527,1.7821,22.2758
12,0.8800,68.4314,140.4269,104.0000,center,q3,0.0000,25.6865,72.9797,1.7821,22.2758
13,0.9600,69.8570,138.6448,106.0000,center,q3,0.0000,27.8117,70.8439,2.2822,28.5270
14,1.0400,71.6391,137.2191,104.0000,center,q3,0.0000,30.0742,68.5864,2.2822,28.5270
15,1.1200,73.0647,135.4371,111.0000,center,q3,0.0000,32.2293,66.4643,2.2822,28.5270
16,1.2000,74.4904,133.6550,111.0000,center,q3,0.0000,34.3528,64.3532,2.2822,28.5270
17,1.2800,75.5596,131.8729,114.0000,center,q3,0.0000,36.1825,62.5696,2.0782,25.9779
18,1.3600,76.9853,129.7345,113.0000,center,q3,0.0000,38.4150,60.3265,2.5701,32.1267
19,1.4400,78.0545,127.5960,112.0000,center,q3,0.0000,40.3267,58.4331,2.3909,29.8862
20,1.5200,79.1238,125.4575,120.0000,center,q3,0.0000,42.2391,56.5774,2.3909,29.8862
21,1.6000,79.8366,122.9626,112.0000,center,q3,0.0000,43.8852,54.9622,2.5947,32.4341
22,1.6800,80.9058,120.8241,115.0000,center,q3,0.0000,45.6501,53.2075,2.3909,29.8862
23,1.7600,81.6187,118.6856,113.0000,center,q3,0.0000,47.0587,51.8433,2.2542,28.1769
24,1.8400,82.3315,116.5472,104.0000,center,q3,0.0000,48.4093,50.5428,2.2542,28.1769
25,1.9200,83.4007,115.1215,91.0000,center,q3,0.0000,49.7959,49.1384,1.7821,22.2758
26,2.0000,84.4700,113.6959,91.0000,center,q3,0.0000,51.1760,47.7592,1.7821,22.2758
27,2.0800,85.8956,112.2702,106.0000,center,q3,0.0000,52.9031,46.0585,2.0162,25.2022
28,2.1600,87.3213,111.2010,114.0000,center,q3,0.0000,54.5499,44.4502,1.7821,22.2758
29,2.2400,88.7469,110.1317,110.0000,center,q3,0.0000,56.1020,42.8556,1.7821,22.2758
30,2.3200,90.1726,108.7061,111.0000,center,q3,0.0000,57.7181,41.2239,2.0162,25.2022
31,2.4000,91.5982,107.2804,107.0000,center,q3,0.0000,59.3586,39.6276,2.0162,25.2022
32,2.4800,93.0239,105.8548,111.0000,center,q3,0.0000,60.9508,38.0711,2.0162,25.2022
33,2.5600,94.0931,104.0727,112.0000,center,q3,0.0000,62.0661,36.9019,2.0782,25.9779
34,2.6400,95.5188,102.6470,112.0000,center,q3,0.0000,63.5416,35.4553,2.0162,25.2022
35,2.7200,97.3008,100.8650,104.0000,center,q3,0.0000,65.2480,33.7293,2.5202,31.5028
36,2.8000,98.3701,99.0829,117.0000,center,q3,0.0000,66.1528,32.8167,2.0782,25.9779
37,2.8800,99.7957,96.9444,109.0000,center,q3,0.0000,67.2423,31.7262,2.5701,32.1267
38,2.9600,100.8650,95.1624,118.0000,center,q3,0.0000,67.8591,31.0665,2.0782,25.9779
39,3.0400,101.9342,93.3803,122.0000,center,q3,0.0000,68.3310,30.5343,2.0782,25.9779
40,3.1200,103.0035,91.2418,113.0000,center,q3,0.0000,68.5389,30.2708,2.3909,29.8862
41,3.2000,103.7163,89.1033,114.0000,center,q3,0.0000,68.2175,30.5128,2.2542,28.1769
42,3.2800,104.4291,87.3213,116.0000,center,q3,0.0000,67.9105,30.7365,1.9193,23.9918
43,3.3600,105.1419,85.5392,108.0000,center,q3,0.0000,67.5053,31.0774,1.9193,23.9918
44,3.4400,105.8548,83.7571,121.0000,center,q3,0.0000,66.9621,31.5316,1.9193,23.9918
45,3.5200,106.5676,82.3315,112.0000,center,q3,0.0000,66.5415,31.8640,1.5939,19.9241
46,3.6000,107.6368,80.9058,115.0000,center,q3,0.0000,66.3398,32.0111,1.7821,22.2758
47,3.6800,108.7061,79.1238,114.0000,center,q3,0.0000,65.7194,32.5149,2.0782,25.9779
48,3.7600,109.4189,78.0545,116.0000,center,q3,0.0000,65.3676,32.8298,1.2851,16.0633
49,3.8400,110.4881,76.6289,108.0000,center,q3,0.0000,64.8682,33.2488,1.7821,22.2758
50,3.9200,111.5574,74.8468,115.0000,center,q4,0.0000,64.0008,34.0489,2.0782,25.9779
51,4.0000,112.2702,73.4211,122.0000,center,q4,0.0000,63.1415,34.8417,1.5939,19.9241
52,4.0800,113.3394,71.9955,118.0000,center,q4,0.0000,62.4710,35.5097,1.7821,22.2758
53,4.1600,114.4087,70.5698,120.0000,center,q4,0.0000,61.6853,36.2531,1.7821,22.2758
54,4.2400,115.4779,68.7878,116.0000,center,q4,0.0000,60.4706,37.3914,2.0782,25.9779
55,4.3200,116.1907,67.3621,117.0000,center,q4,0.0000,59.3971,38.4134,1.5939,19.9241
56,4.4000,117.2600,66.2929,110.0000,center,q4,0.0000,58.7390,39.0139,1.5121,18.9017
57,4.4800,118.6856,64.5108,106.0000,center,q4,0.0000,57.4887,40.2289,2.2822,28.5270
58,4.5600,119.3985,63.4416,112.0000,center,q4,0.0000,56.6439,41.0417,1.2851,16.0633
59,4.6400,120.4677,62.3723,108.0000,center,q4,0.0000,55.9194,41.7870,1.5121,18.9017
60,4.7200,121.8934,60.9467,110.0000,center,q4,0.0000,54.8460,42.8437,2.0162,25.2022
61,4.8000,122.9626,59.8774,112.0000,center,q4,0.0000,53.9351,43.6806,1.5121,18.9017
62,4.8800,124.0318,58.8082,118.0000,center,q4,0.0000,53.0302,44.5530,1.5121,18.9017
63,4.9600,125.4575,57.7390,118.0000,center,q4,0.0000,52.2179,45.4144,1.7821,22.2758
64,5.0400,126.5267,56.3133,116.0000,center,q4,0.0000,50.9671,46.7159,1.7821,22.2758
65,5.1200,127.5960,54.8877,116.0000,center,q4,0.0000,49.5427,48.0483,1.7821,22.2758
66,5.2000,129.0216,53.4620,106.0000,center,q4,0.0000,48.1488,49.3937,2.0162,25.2022
67,5.2800,129.7345,52.7492,105.0000,center,q4,0.0000,47.4686,50.0833,1.0081,12.6011
68,5.3600,130.8037,51.6799,102.0000,center,q4,0.0000,46.4706,51.1375,1.5121,18.9017
69,5.4400,131.5165,50.6107,95.0000,center,q4,0.0000,45.3780,52.2092,1.2851,16.0633
70,5.5200,132.5858,49.8979,94.0000,center,q4,0.0000,44.6030,52.9438,1.2851,16.0633
71,5.6000,133.6550,48.8286,91.0000,center,q4,0.0000,43.4956,54.0550,1.5121,18.9017
