Track file,G:\Water Maze Data\xxx_0001\data\track_00611.trk
Object,0
Samples,73
Name,8,
Goal Position,SW,
Comment,,
Trial,5,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,37.4234,80.5494,45.0000,wall,q3,0.0000,2.8513,96.1639,-,-
2,0.0800,37.7798,79.8366,56.0000,wall,q3,0.0000,2.9391,95.9854,0.7970,9.9621
3,0.1600,37.7798,79.8366,52.0000,wall,q3,0.0000,2.9391,95.9854,0.0000,0.0000
4,0.2400,37.4234,80.1930,55.0000,wall,q3,0.0000,2.7144,96.2471,0.5040,6.3006
5,0.3200,37.0670,82.6879,103.0000,wall,q3,0.0000,2.9391,96.0398,2.5202,31.5028
6,0.4000,35.9977,85.1828,134.0000,wall,q3,0.0000,2.4949,96.5991,2.7144,33.9295
7,0.4800,53.8184,68.4314,48.0000,wall,q3,0.0000,14.3454,84.4708,24.4579,305.7231
8,0.5600,55.6005,67.3621,62.0000,wall,q3,0.0000,15.4619,83.2957,2.0782,25.9779
9,0.6400,57.0261,66.2929,61.0000,wall,q3,0.0000,16.2589,82.4758,1.7821,22.2758
10,0.7200,58.4518,65.5801,69.0000,wall,q3,0.0000,17.2152,81.5231,1.5939,19.9241
11,0.8000,60.2339,64.8672,65.0000,wall,q3,0.0000,18.4855,80.2765,1.9193,23.9918
12,0.8800,62.3723,64.1544,55.0000,wall,q3,0.0000,19.9400,78.7461,2.2542,28.1769
13,0.9600,64.1544,64.5108,66.0000,wall,q3,0.0000,21.6505,77.0207,1.8174,22.7170
14,1.0400,66.6493,65.2236,73.0000,center,q3,0.0000,24.1442,74.5043,2.5947,32.4341
15,1.1200,68.7878,66.2929,71.0000,center,q3,0.0000,26.5283,72.1187,2.3909,29.8862
16,1.2000,70.9263,67.7185,73.0000,center,q3,0.0000,29.0952,69.5529,2.5701,32.1267
17,1.2800,73.0647,69.1442,80.0000,center,q3,0.0000,31.6627,66.9874,2.5701,32.1267
18,1.3600,74.8468,70.2134,79.0000,center,q3,0.0000,33.7409,64.9093,2.0782,25.9779
19,1.4400,77.3417,71.6391,80.0000,center,q3,0.0000,36.6136,62.0359,2.8735,35.9187
20,1.5200,79.8366,72.7083,76.0000,center,q3,0.0000,39.3042,59.3426,2.7144,33.9295
21,1.6000,82.6879,73.4211,71.0000,center,q3,0.0000,42.1111,56.5300,2.9391,36.7382
22,1.6800,85.5392,74.1340,71.0000,center,q3,0.0000,44.8854,53.7309,2.9391,36.7382
23,1.7600,88.0341,75.2032,80.0000,center,q3,0.0000,47.5648,51.0523,2.7144,33.9295
24,1.8400,90.5290,76.2725,81.0000,center,q3,0.0000,50.2480,48.3776,2.7144,33.9295
25,1.9200,93.3803,78.0545,92.0000,center,q3,0.0000,53.6103,45.0161,3.3624,42.0300
