Track file,G:\Water Maze Data\xxx_0001\data\track_00485.trk
Object,0
Samples,1222
Name,8,
Goal Position,SW,
Comment,,
Trial,3,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,217.0557,144.3474,115.0000,wall,q1,0.0000,3.1879,95.5766,-,-
2,0.0800,216.6993,145.4166,100.0000,wall,q1,0.0000,3.0452,95.7267,1.1271,14.0885
3,0.1600,216.6993,146.1295,87.0000,wall,q1,0.0000,2.7144,96.0461,0.7128,8.9103
4,0.2400,216.3429,146.1295,67.0000,wall,q1,0.0000,3.0452,95.7281,0.3564,4.4552
5,0.3200,215.9865,145.7731,70.0000,wall,q1,0.0000,3.5103,95.2491,0.5040,6.3006
6,0.4000,217.4121,143.9910,77.0000,wall,q1,0.0000,3.0452,95.7439,2.2822,28.5270
7,0.4800,219.1942,142.2089,182.0000,wall,q1,0.0000,2.2542,96.6156,2.5202,31.5028
8,0.5600,204.5813,144.7038,74.0000,wall,q1,0.0000,14.0275,84.6911,14.8244,185.3049
9,0.6400,203.5120,142.9217,75.0000,wall,q1,0.0000,15.8313,82.8866,2.0782,25.9779
10,0.7200,202.4428,141.4961,60.0000,wall,q1,0.0000,17.4970,81.2644,1.7821,22.2758
11,0.8000,201.3735,139.7140,56.0000,wall,q1,0.0000,19.2925,79.4829,2.0782,25.9779
12,0.8800,200.6607,138.2884,56.0000,wall,q1,0.0000,20.5642,78.1952,1.5939,19.9241
13,0.9600,199.2351,136.8627,46.0000,center,q1,0.0000,22.4767,76.2806,2.0162,25.2022
14,1.0400,197.8094,136.1499,38.0000,center,q1,0.0000,24.0704,74.6866,1.5939,19.9241
15,1.1200,196.0273,136.1499,36.0000,center,q1,0.0000,25.6642,73.0962,1.7821,22.2758
16,1.2000,194.2453,136.8627,36.0000,center,q1,0.0000,26.8992,71.8499,1.9193,23.9918
17,1.2800,192.8196,137.9320,46.0000,center,q1,0.0000,27.5823,71.1194,1.7821,22.2758
18,1.3600,191.3940,138.6448,36.0000,center,q1,0.0000,28.4261,70.2441,1.5939,19.9241
19,1.4400,189.9683,140.0704,34.0000,center,q1,0.0000,28.8673,69.7723,2.0162,25.2022
20,1.5200,188.1862,141.1397,34.0000,center,q1,0.0000,29.7962,68.8615,2.0782,25.9779
21,1.6000,186.0478,142.2089,33.0000,center,q1,0.0000,30.8684,67.7117,2.3909,29.8862
22,1.6800,184.2657,143.2782,35.0000,center,q1,0.0000,31.6245,66.9114,2.0782,25.9779
23,1.7600,182.4836,143.9910,42.0000,center,q1,0.0000,32.5763,65.9437,1.9193,23.9918
24,1.8400,180.3451,144.7038,49.0000,center,q1,0.0000,33.7710,64.7460,2.2542,28.1769
25,1.9200,178.2067,144.7038,39.0000,center,q1,0.0000,35.2831,63.1304,2.1385,26.7310
26,2.0000,176.0682,145.0602,39.0000,center,q1,0.0000,36.5858,61.7900,2.1680,27.0997
27,2.0800,173.9297,145.0602,41.0000,center,q1,0.0000,38.1229,60.2470,2.1385,26.7310
28,2.1600,171.4348,144.7038,37.0000,center,q1,0.0000,40.0787,58.2375,2.5202,31.5028
29,2.2400,169.2963,143.9910,44.0000,center,q1,0.0000,42.0296,56.2487,2.2542,28.1769
30,2.3200,167.1579,143.2782,34.0000,center,q1,0.0000,43.9560,54.2807,2.2542,28.1769
31,2.4000,164.6630,142.9217,33.0000,center,q1,0.0000,45.8348,52.3770,2.5202,31.5028
32,2.4800,162.1681,141.8525,28.0000,center,q1,0.0000,48.1897,49.9685,2.7144,33.9295
33,2.5600,159.6732,141.1397,43.0000,center,q2,0.0000,50.2593,47.8778,2.5947,32.4341
34,2.6400,157.1783,140.4269,47.0000,center,q2,0.0000,52.2617,45.8386,2.5947,32.4341
35,2.7200,155.0398,140.0704,53.0000,center,q2,0.0000,53.6707,44.3508,2.1680,27.0997
36,2.8000,152.5449,139.7140,62.0000,center,q2,0.0000,55.2613,42.7399,2.5202,31.5028
37,2.8800,150.0500,139.7140,51.0000,center,q2,0.0000,56.4260,41.5366,2.4949,31.1862
38,2.9600,147.5551,140.0704,55.0000,center,q2,0.0000,57.1063,40.7769,2.5202,31.5028
39,3.0400,145.0602,140.4269,57.0000,center,q2,0.0000,57.6123,40.1612,2.5202,31.5028
40,3.1200,142.5653,140.4269,68.0000,center,q2,0.0000,58.3615,39.3556,2.4949,31.1862
41,3.2000,140.0704,140.4269,70.0000,center,q2,0.0000,59.0421,38.6942,2.4949,31.1862
42,3.2800,137.2191,140.0704,68.0000,center,q2,0.0000,59.8318,37.7732,2.8735,35.9187
43,3.3600,134.3678,139.3576,63.0000,center,q2,0.0000,60.9477,36.6978,2.9391,36.7382
44,3.4400,132.2293,139.0012,54.0000,center,q2,0.0000,61.3538,36.2059,2.1680,27.0997
45,3.5200,129.7345,137.9320,54.0000,center,q2,0.0000,62.4222,35.1367,2.7144,33.9295
46,3.6000,127.2396,137.2191,58.0000,center,q2,0.0000,63.0560,34.6041,2.5947,32.4341
47,3.6800,125.1011,135.7935,56.0000,center,q2,0.0000,64.1148,33.4952,2.5701,32.1267
48,3.7600,122.6062,134.7242,50.0000,center,q2,0.0000,64.7261,32.9860,2.7144,33.9295
49,3.8400,120.4677,132.9422,53.0000,center,q2,0.0000,65.8680,31.9045,2.7837,34.7960
50,3.9200,118.3292,130.8037,50.0000,center,q2,0.0000,67.1657,30.7104,3.0243,37.8033
51,4.0000,116.9036,129.0216,61.0000,center,q2,0.0000,68.2203,29.7430,2.2822,28.5270
52,4.0800,115.4779,126.8831,65.0000,center,q2,0.0000,69.3762,28.6233,2.5701,32.1267
