Track file,G:\Water Maze Data\xxx_0001\data\track_00228.trk
Object,0
Samples,94
Name,8,
Goal Position,NE,
Comment,,
Trial,4,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,198.1658,58.8082,64.0000,wall,q1,0.0000,18.3475,80.3217,-,-
2,0.0800,196.7402,59.1646,80.0000,wall,q4,0.0000,19.7609,78.9353,1.4695,18.3691
3,0.1600,194.9581,59.8774,86.0000,wall,q4,0.0000,21.6005,77.0573,1.9193,23.9918
4,0.2400,192.8196,60.5903,94.0000,center,q4,0.0000,23.7410,74.8868,2.2542,28.1769
5,0.3200,190.6811,61.3031,84.0000,center,q4,0.0000,25.8836,72.7214,2.2542,28.1769
6,0.4000,188.5427,62.7287,83.0000,center,q4,0.0000,28.4462,70.1517,2.5701,32.1267
7,0.4800,186.7606,63.7980,92.0000,center,q4,0.0000,30.5103,68.0784,2.0782,25.9779
8,0.5600,185.3349,65.5801,84.0000,center,q4,0.0000,32.7299,65.8919,2.2822,28.5270
9,0.6400,183.5529,67.3621,96.0000,center,q4,0.0000,35.2183,63.4163,2.5202,31.5028
10,0.7200,182.1272,69.1442,97.0000,center,q4,0.0000,37.4081,61.2418,2.2822,28.5270
11,0.8000,179.9887,71.2827,91.0000,center,q1,0.0000,40.3488,58.2829,3.0243,37.8033
12,0.8800,178.2067,72.7083,98.0000,center,q1,0.0000,42.6164,56.0134,2.2822,28.5270
13,0.9600,176.0682,74.4904,100.0000,center,q1,0.0000,45.3780,53.2534,2.7837,34.7960
14,1.0400,173.9297,75.9160,101.0000,center,q1,0.0000,47.9479,50.6842,2.5701,32.1267
15,1.1200,171.7912,78.0545,90.0000,center,q1,0.0000,50.9085,47.7416,3.0243,37.8033
16,1.2000,170.3656,79.8366,92.0000,center,q1,0.0000,53.0565,45.6051,2.2822,28.5270
17,1.2800,168.9399,81.6187,97.0000,center,q1,0.0000,55.1981,43.4835,2.2822,28.5270
18,1.3600,167.5143,83.7571,93.0000,center,q1,0.0000,57.5196,41.2129,2.5701,32.1267
19,1.4400,165.7322,85.8956,91.0000,center,q1,0.0000,60.0913,38.6587,2.7837,34.7960
20,1.5200,163.9501,88.0341,101.0000,center,q1,0.0000,62.6416,36.1384,2.7837,34.7960
21,1.6000,162.1681,89.8162,109.0000,center,q1,0.0000,65.0325,33.7952,2.5202,31.5028
22,1.6800,160.0296,91.2418,104.0000,center,q1,0.0000,67.5805,31.2768,2.5701,32.1267
23,1.7600,157.5347,93.0239,103.0000,center,q1,0.0000,70.5527,28.3089,3.0660,38.3248
24,1.8400,155.3962,94.4495,92.0000,center,q1,0.0000,73.0517,25.8162,2.5701,32.1267
25,1.9200,152.9013,95.8752,109.0000,center,q1,0.0000,75.8826,23.0003,2.8735,35.9187
26,2.0000,151.1193,97.3008,98.0000,center,q1,0.0000,78.0488,20.8872,2.2822,28.5270
