Track file,G:\Water Maze Data\xxx_0001\data\track_00589.trk
Object,0
Samples,569
Name,6,
Goal Position,SW,
Comment,,
Trial,4,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,55.6005,75.9160,82.0000,wall,q3,0.0000,18.8225,80.0299,-,-
2,0.0800,55.9569,77.3417,93.0000,wall,q3,0.0000,19.6577,79.2244,1.4695,18.3691
3,0.1600,57.0261,78.4109,89.0000,wall,q3,0.0000,21.0616,77.8710,1.5121,18.9017
4,0.2400,58.4518,79.4802,98.0000,wall,q3,0.0000,22.7714,76.1842,1.7821,22.2758
5,0.3200,60.2339,80.1930,99.0000,center,q3,0.0000,24.6853,74.2696,1.9193,23.9918
6,0.4000,62.3723,80.9058,102.0000,center,q3,0.0000,26.9393,72.0156,2.2542,28.1769
7,0.4800,64.5108,81.6187,102.0000,center,q3,0.0000,29.1933,69.7616,2.2542,28.1769
8,0.5600,67.0057,82.3315,96.0000,center,q3,0.0000,31.7768,67.1681,2.5947,32.4341
9,0.6400,69.8570,83.0443,101.0000,center,q3,0.0000,34.6821,64.2356,2.9391,36.7382
10,0.7200,72.3519,83.4007,100.0000,center,q3,0.0000,37.1303,61.7536,2.5202,31.5028
11,0.8000,75.5596,84.1135,99.0000,center,q3,0.0000,40.3802,58.4854,3.2860,41.0746
12,0.8800,78.4109,85.1828,98.0000,center,q3,0.0000,43.4254,55.4419,3.0452,38.0650
13,0.9600,81.2622,85.8956,98.0000,center,q3,0.0000,46.3461,52.5125,2.9391,36.7382
14,1.0400,84.4700,86.6084,98.0000,center,q3,0.0000,49.6042,49.2475,3.2860,41.0746
15,1.1200,87.6777,87.6777,100.0000,center,q3,0.0000,52.9847,45.8666,3.3812,42.2654
16,1.2000,90.8854,88.7469,97.0000,center,q3,0.0000,56.3652,42.4857,3.3812,42.2654
17,1.2800,94.0931,89.4597,96.0000,center,q3,0.0000,59.6276,39.2249,3.2860,41.0746
18,1.3600,97.3008,90.5290,98.0000,center,q3,0.0000,63.0076,35.8449,3.3812,42.2654
19,1.4400,100.5086,91.2418,93.0000,center,q3,0.0000,66.2517,32.5900,3.2860,41.0746
20,1.5200,103.7163,91.9546,92.0000,center,q3,0.0000,69.4960,29.3421,3.2860,41.0746
21,1.6000,106.9240,92.6675,97.0000,center,q3,0.0000,72.6839,26.1037,3.2860,41.0746
22,1.6800,110.4881,93.3803,103.0000,center,q3,0.0000,76.1900,22.5546,3.6347,45.4340
23,1.7600,113.6959,93.7367,89.0000,center,q3,0.0000,79.1567,19.5186,3.2275,40.3432
24,1.8400,116.9036,94.0931,99.0000,center,q3,0.0000,82.0479,16.5552,3.2275,40.3432
25,1.9200,120.4677,94.8059,94.0000,center,q3,0.0000,85.2074,13.2119,3.6347,45.4340
26,2.0000,123.6754,95.1624,92.0000,center,q3,0.0000,87.6067,10.5764,3.2275,40.3432
27,2.0800,126.8831,95.8752,96.0000,center,q4,0.0000,89.8367,8.0575,3.2860,41.0746
28,2.1600,130.4473,96.9444,91.0000,center,q4,0.0000,91.6544,5.8962,3.7211,46.5133
29,2.2400,133.6550,97.6573,100.0000,center,q4,0.0000,91.9919,5.8150,3.2860,41.0746
30,2.3200,136.5063,98.3701,103.0000,center,q4,0.0000,91.2342,7.0983,2.9391,36.7382
31,2.4000,139.7140,98.3701,104.0000,center,q1,0.0000,88.8728,9.8066,3.2077,40.0965
32,2.4800,142.9217,98.0137,105.0000,center,q1,0.0000,85.9134,12.8775,3.2275,40.3432
33,2.5600,145.7731,97.3008,99.0000,center,q1,0.0000,83.0443,15.7940,2.9391,36.7382
34,2.6400,148.2679,96.2316,101.0000,center,q1,0.0000,80.3346,18.5057,2.7144,33.9295
35,2.7200,151.1193,94.8059,100.0000,center,q1,0.0000,77.1468,21.6800,3.1879,39.8482
36,2.8000,153.6141,93.7367,107.0000,center,q1,0.0000,74.4366,24.3936,2.7144,33.9295
37,2.8800,156.1090,92.3111,106.0000,center,q1,0.0000,71.5681,27.2427,2.8735,35.9187
38,2.9600,158.2475,90.5290,104.0000,center,q1,0.0000,68.8579,29.9142,2.7837,34.7960
39,3.0400,160.0296,88.7469,104.0000,center,q1,0.0000,66.4670,32.2834,2.5202,31.5028
40,3.1200,162.1681,86.6084,97.0000,center,q1,0.0000,63.5736,35.1541,3.0243,37.8033
41,3.2000,163.5937,84.8264,100.0000,center,q1,0.0000,61.4325,37.2523,2.2822,28.5270
