Track file,G:\Water Maze Data\xxx_0001\data\track_00359.trk
Object,0
Samples,133
Name,7,
Goal Position,NE,
Comment,,
Trial,6,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,139.0012,193.1760,44.0000,wall,q2,0.0000,7.1283,90.7148,-,-
2,0.0800,140.0704,193.8889,30.0000,wall,q2,0.0000,6.2245,91.5249,1.2851,16.0633
3,0.1600,140.4269,193.5324,49.0000,wall,q2,0.0000,6.5039,91.2065,0.5040,6.3006
4,0.2400,140.4269,193.1760,73.0000,wall,q2,0.0000,6.8557,90.8521,0.3564,4.4552
5,0.3200,139.3576,192.8196,77.0000,wall,q2,0.0000,7.4421,90.3921,1.1271,14.0885
6,0.4000,139.7140,189.6119,39.0000,wall,q2,0.0000,10.4885,87.2338,3.2275,40.3432
7,0.4800,139.3576,188.8991,72.0000,wall,q2,0.0000,11.2539,86.4893,0.7970,9.9621
8,0.5600,139.0012,187.4734,90.0000,wall,q2,0.0000,12.7215,85.0361,1.4695,18.3691
9,0.6400,137.5755,185.6913,86.0000,wall,q2,0.0000,14.6129,83.1368,2.2822,28.5270
10,0.7200,136.1499,184.2657,81.0000,wall,q2,0.0000,16.0386,81.6129,2.0162,25.2022
11,0.8000,134.3678,182.8400,77.0000,wall,q2,0.0000,17.4679,80.0949,2.2822,28.5270
12,0.8800,132.5858,182.1272,75.0000,wall,q2,0.0000,18.3024,79.3265,1.9193,23.9918
13,0.9600,130.4473,181.0580,65.0000,wall,q2,0.0000,19.5118,78.2426,2.3909,29.8862
14,1.0400,129.0216,180.7016,62.0000,wall,q2,0.0000,19.6836,77.9089,1.4695,18.3691
15,1.1200,127.5960,180.3451,64.0000,wall,q2,0.0000,19.9623,77.6016,1.4695,18.3691
16,1.2000,126.1703,179.9887,62.0000,center,q2,0.0000,20.3156,77.3210,1.4695,18.3691
17,1.2800,125.1011,179.9887,65.0000,center,q2,0.0000,20.3156,77.3947,1.0692,13.3655
18,1.3600,124.3883,179.6323,57.0000,center,q2,0.0000,20.6720,77.0970,0.7970,9.9621
19,1.4400,123.3190,179.6323,61.0000,center,q2,0.0000,20.5147,77.1957,1.0692,13.3655
20,1.5200,122.6062,179.2759,54.0000,center,q2,0.0000,20.7823,76.9153,0.7970,9.9621
21,1.6000,121.5369,178.9195,61.0000,center,q2,0.0000,20.9770,76.6852,1.1271,14.0885
22,1.6800,120.8241,178.5631,58.0000,center,q2,0.0000,21.2208,76.4229,0.7970,9.9621
23,1.7600,120.1113,178.2067,70.0000,center,q2,0.0000,21.4589,76.1681,0.7970,9.9621
24,1.8400,119.3985,177.1374,73.0000,center,q2,0.0000,22.3832,75.2163,1.2851,16.0633
25,1.9200,118.3292,176.4246,68.0000,center,q2,0.0000,22.9465,74.6856,1.2851,16.0633
26,2.0000,117.6164,175.7118,67.0000,center,q2,0.0000,23.5584,74.1083,1.0081,12.6011
27,2.0800,117.2600,174.6425,71.0000,center,q2,0.0000,24.5512,73.1229,1.1271,14.0885
28,2.1600,116.5472,173.5733,71.0000,center,q2,0.0000,25.5078,72.2119,1.2851,16.0633
29,2.2400,116.1907,172.5041,77.0000,center,q2,0.0000,26.5283,71.2377,1.1271,14.0885
30,2.3200,115.8343,171.4348,62.0000,center,q2,0.0000,27.4901,70.2680,1.1271,14.0885
31,2.4000,115.8343,170.3656,64.0000,center,q2,0.0000,28.5309,69.2242,1.0692,13.3655
32,2.4800,115.8343,169.2963,62.0000,center,q2,0.0000,29.5716,68.1813,1.0692,13.3655
33,2.5600,115.8343,168.5835,74.0000,center,q2,0.0000,30.2595,67.4864,0.7128,8.9103
34,2.6400,116.1907,167.8707,69.0000,center,q2,0.0000,31.0407,66.7121,0.7970,9.9621
35,2.7200,116.1907,167.1579,67.0000,center,q2,0.0000,31.7288,66.0172,0.7128,8.9103
36,2.8000,116.1907,166.4450,66.0000,center,q2,0.0000,32.4179,65.3226,0.7128,8.9103
37,2.8800,116.5472,165.7322,69.0000,center,q2,0.0000,33.1981,64.5479,0.7970,9.9621
38,2.9600,116.5472,165.3758,67.0000,center,q2,0.0000,33.5426,64.2006,0.3564,4.4552
39,3.0400,116.9036,164.6630,70.0000,center,q2,0.0000,34.3232,63.4261,0.7970,9.9621
40,3.1200,116.9036,164.3065,63.0000,center,q2,0.0000,34.6675,63.0787,0.3564,4.4552
41,3.2000,117.2600,163.9501,62.0000,center,q2,0.0000,35.1026,62.6523,0.5040,6.3006
42,3.2800,117.2600,163.5937,66.0000,center,q2,0.0000,35.4483,62.3046,0.3564,4.4552
43,3.3600,117.2600,163.2373,68.0000,center,q2,0.0000,35.7925,61.9570,0.3564,4.4552
44,3.4400,117.6164,162.8809,66.0000,center,q2,0.0000,36.2246,61.5311,0.5040,6.3006
45,3.5200,117.6164,162.5245,71.0000,center,q2,0.0000,36.5719,61.1832,0.3564,4.4552
46,3.6000,117.6164,162.1681,68.0000,center,q2,0.0000,36.9176,60.8354,0.3564,4.4552
47,3.6800,117.9728,162.1681,75.0000,center,q2,0.0000,37.0001,60.7582,0.3564,4.4552
48,3.7600,117.9728,161.4552,76.0000,center,q2,0.0000,37.6940,60.0621,0.7128,8.9103
49,3.8400,118.6856,161.0988,71.0000,center,q2,0.0000,38.1562,59.5630,0.7970,9.9621
50,3.9200,119.0421,160.7424,65.0000,center,q2,0.0000,38.5602,59.1414,0.5040,6.3006
51,4.0000,119.3985,160.0296,67.0000,center,q2,0.0000,39.3187,58.3717,0.7970,9.9621
52,4.0800,119.7549,159.3168,75.0000,center,q2,0.0000,40.0787,57.6027,0.7970,9.9621
53,4.1600,120.1113,158.2475,82.0000,SW,q2,0.0000,41.1916,56.4847,1.1271,14.0885
54,4.2400,120.4677,157.1783,81.0000,SW,q2,0.0000,42.3052,55.3671,1.1271,14.0885
55,4.3200,120.8241,155.7526,81.0000,SW,q2,0.0000,43.7678,53.8997,1.4695,18.3691
56,4.4000,121.1805,154.3270,82.0000,SW,q2,0.0000,45.2252,52.4325,1.4695,18.3691
57,4.4800,121.1805,152.9013,83.0000,SW,q2,0.0000,46.6411,51.0327,1.4257,17.8207
58,4.5600,121.1805,151.1193,85.0000,SW,q2,0.0000,48.3988,49.2849,1.7821,22.2758
59,4.6400,121.1805,149.6936,85.0000,SW,q2,0.0000,49.8061,47.8885,1.4257,17.8207
