Track file,G:\Water Maze Data\xxx_0001\data\track_00603.trk
Object,0
Samples,1500
Name,9,
Goal Position,SW,
Comment,,
Trial,5,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,52.0363,67.0057,80.0000,wall,q3,0.0000,12.1181,86.6808,-,-
2,0.0800,53.8184,66.2929,86.0000,wall,q3,0.0000,13.3928,85.3636,1.9193,23.9918
3,0.1600,56.3133,65.5801,88.0000,wall,q3,0.0000,15.3050,83.4312,2.5947,32.4341
4,0.2400,58.0954,64.8672,85.0000,wall,q3,0.0000,16.5799,82.1671,1.9193,23.9918
5,0.3200,60.5903,64.5108,76.0000,wall,q3,0.0000,18.5882,80.1323,2.5202,31.5028
6,0.4000,62.7287,64.1544,86.0000,wall,q3,0.0000,20.2529,78.4358,2.1680,27.0997
7,0.4800,64.1544,63.7980,87.0000,wall,q3,0.0000,21.2716,77.3777,1.4695,18.3691
8,0.5600,65.5801,63.0852,94.0000,wall,q3,0.0000,22.1436,76.5176,1.5939,19.9241
9,0.6400,67.3621,62.0159,92.0000,wall,q3,0.0000,23.0459,75.5722,2.0782,25.9779
10,0.7200,69.1442,60.2339,89.0000,wall,q3,0.0000,23.5341,75.0747,2.5202,31.5028
11,0.8000,70.9263,58.4518,90.0000,center,q3,0.0000,23.8824,74.6590,2.5202,31.5028
12,0.8800,72.3519,56.3133,93.0000,center,q3,0.0000,23.6660,74.8272,2.5701,32.1267
13,0.9600,73.4211,54.5312,85.0000,wall,q3,0.0000,23.4394,75.1253,2.0782,25.9779
14,1.0400,75.2032,52.3928,88.0000,wall,q3,0.0000,23.1860,75.1861,2.7837,34.7960
15,1.1200,76.9853,50.6107,89.0000,wall,q3,0.0000,23.3226,75.1016,2.5202,31.5028
16,1.2000,79.1238,48.8286,86.0000,center,q3,0.0000,23.4394,74.8543,2.7837,34.7960
17,1.2800,81.6187,47.0466,84.0000,center,q3,0.0000,23.7383,74.4733,3.0660,38.3248
18,1.3600,83.7571,45.6209,86.0000,center,q3,0.0000,24.0308,74.1674,2.5701,32.1267
19,1.4400,86.2520,44.1953,78.0000,center,q3,0.0000,24.3824,73.7329,2.8735,35.9187
20,1.5200,88.7469,42.4132,78.0000,center,q4,0.0000,24.4501,73.7003,3.0660,38.3248
21,1.6000,90.8854,40.6311,74.0000,center,q4,0.0000,24.0282,73.9876,2.7837,34.7960
22,1.6800,93.3803,38.8491,75.0000,center,q4,0.0000,23.7837,74.1969,3.0660,38.3248
23,1.7600,95.1624,37.0670,71.0000,center,q4,0.0000,23.1120,74.8701,2.5202,31.5028
24,1.8400,97.6573,34.5721,75.0000,wall,q4,0.0000,21.9968,75.9432,3.5283,44.1039
25,1.9200,99.7957,32.0772,72.0000,wall,q4,0.0000,20.5642,77.3059,3.2860,41.0746
26,2.0000,101.5778,30.2951,68.0000,wall,q4,0.0000,19.6125,78.2531,2.5202,31.5028
27,2.0800,103.7163,27.8002,73.0000,wall,q4,0.0000,17.9379,79.8154,3.2860,41.0746
28,2.1600,105.4983,24.9489,70.0000,wall,q4,0.0000,15.8954,81.9295,3.3624,42.0300
29,2.2400,106.9240,22.4540,66.0000,wall,q4,0.0000,13.8406,83.8845,2.8735,35.9187
30,2.3200,108.3497,20.3156,68.0000,wall,q4,0.0000,12.1808,85.5474,2.5701,32.1267
31,2.4000,109.0625,17.8207,61.0000,wall,q4,0.0000,9.9413,87.7753,2.5947,32.4341
32,2.4800,109.4189,14.6129,47.0000,wall,q4,0.0000,6.9203,90.7997,3.2275,40.3432
33,2.5600,109.0625,13.1873,38.0000,wall,q4,0.0000,5.4521,92.2692,1.4695,18.3691
34,2.6400,108.7061,13.1873,21.0000,wall,q4,0.0000,5.3935,92.3545,0.3564,4.4552
35,2.7200,108.3497,13.5437,29.0000,wall,q4,0.0000,5.6354,92.0955,0.5040,6.3006
36,2.8000,107.2804,13.5437,28.0000,wall,q4,0.0000,5.3935,92.3640,1.0692,13.3655
37,2.8800,107.6368,13.9001,40.0000,wall,q4,0.0000,5.8020,91.9284,0.5040,6.3006
38,2.9600,107.6368,13.9001,52.0000,wall,q4,0.0000,5.8020,91.9284,0.0000,0.0000
39,3.0400,107.9932,13.9001,69.0000,wall,q4,0.0000,5.8781,91.8386,0.3564,4.4552
40,3.1200,107.6368,14.2565,65.0000,wall,q4,0.0000,6.1526,91.5838,0.5040,6.3006
41,3.2000,106.5676,15.3258,54.0000,wall,q4,0.0000,6.8835,90.8317,1.5121,18.9017
42,3.2800,105.8548,16.7514,62.0000,wall,q4,0.0000,8.0411,89.6563,1.5939,19.9241
43,3.3600,104.7855,18.8899,63.0000,wall,q4,0.0000,9.8579,87.9181,2.3909,29.8862
44,3.4400,104.0727,19.9591,58.0000,wall,q4,0.0000,10.7221,87.1155,1.2851,16.0633
45,3.5200,103.0035,22.0976,57.0000,wall,q4,0.0000,12.3979,85.4281,2.3909,29.8862
46,3.6000,101.5778,24.2361,62.0000,wall,q4,0.0000,13.8635,83.8993,2.5701,32.1267
47,3.6800,100.5086,26.0182,66.0000,wall,q4,0.0000,15.2260,82.6208,2.0782,25.9779
48,3.7600,99.0829,28.1567,72.0000,wall,q4,0.0000,16.6868,81.1862,2.5701,32.1267
49,3.8400,97.3008,29.9387,74.0000,wall,q4,0.0000,17.6055,80.2815,2.5202,31.5028
50,3.9200,95.5188,31.7208,80.0000,wall,q4,0.0000,18.4923,79.4464,2.5202,31.5028
