Track file,G:\Water Maze Data\xxx_0001\data\track_00696.trk
Object,0
Samples,787
Name,10,
Goal Position,SW,
Comment,,
Trial,5,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,189.9683,40.2747,79.0000,wall,q4,0.0000,12.3517,85.9763,-,-
2,0.0800,187.1170,40.2747,83.0000,wall,q4,0.0000,14.1940,84.0454,2.8513,35.6413
3,0.1600,184.6221,40.2747,86.0000,wall,q4,0.0000,15.8794,82.3997,2.4949,31.1862
4,0.2400,181.7708,40.2747,84.0000,wall,q4,0.0000,17.6091,80.5723,2.8513,35.6413
5,0.3200,178.9195,39.5619,88.0000,wall,q4,0.0000,18.7583,79.3727,2.9391,36.7382
6,0.4000,176.0682,38.8491,95.0000,wall,q4,0.0000,19.8890,78.2651,2.9391,36.7382
7,0.4800,173.5733,38.1362,87.0000,wall,q4,0.0000,20.6012,77.4490,2.5947,32.4341
8,0.5600,170.3656,37.0670,81.0000,wall,q4,0.0000,21.3521,76.6473,3.3812,42.2654
9,0.6400,167.5143,35.9977,89.0000,center,q4,0.0000,21.8374,76.1580,3.0452,38.0650
10,0.7200,165.0194,34.9285,83.0000,center,q4,0.0000,21.9968,75.9472,2.7144,33.9295
11,0.8000,161.8117,33.8593,94.0000,center,q4,0.0000,22.3292,75.5392,3.3812,42.2654
12,0.8800,158.6039,32.7900,95.0000,center,q4,0.0000,22.5416,75.2810,3.3812,42.2654
13,0.9600,155.7526,32.0772,86.0000,center,q4,0.0000,22.8383,74.9542,2.9391,36.7382
14,1.0400,152.9013,31.0080,84.0000,center,q4,0.0000,22.6540,75.0825,3.0452,38.0650
15,1.1200,150.0500,29.9387,93.0000,center,q4,0.0000,22.3889,75.3337,3.0452,38.0650
16,1.2000,147.1987,28.5131,89.0000,center,q4,0.0000,21.6973,76.0549,3.1879,39.8482
17,1.2800,144.7038,27.0874,94.0000,wall,q4,0.0000,20.6904,76.9643,2.8735,35.9187
18,1.3600,142.2089,26.0182,88.0000,wall,q4,0.0000,19.9909,77.6164,2.7144,33.9295
19,1.4400,139.3576,24.5925,85.0000,wall,q4,0.0000,19.0106,78.6726,3.1879,39.8482
20,1.5200,136.8627,23.5233,95.0000,wall,q4,0.0000,18.1771,79.5122,2.7144,33.9295
21,1.6000,134.0114,22.0976,94.0000,wall,q4,0.0000,16.7666,80.7766,3.1879,39.8482
22,1.6800,131.5165,20.6720,86.0000,wall,q4,0.0000,15.6579,82.1469,2.8735,35.9187
23,1.7600,128.6652,19.6027,83.0000,wall,q4,0.0000,14.3276,83.2464,3.0452,38.0650
24,1.8400,125.8139,18.1771,83.0000,wall,q4,0.0000,12.8309,84.7972,3.1879,39.8482
25,1.9200,123.3190,17.4643,85.0000,wall,q4,0.0000,12.1023,85.6954,2.5947,32.4341
26,2.0000,120.4677,16.3950,85.0000,wall,q4,0.0000,10.6328,87.0583,3.0452,38.0650
27,2.0800,117.6164,15.3258,78.0000,wall,q4,0.0000,9.0868,88.5051,3.0452,38.0650
28,2.1600,115.1215,14.9694,90.0000,wall,q4,0.0000,8.3890,89.2666,2.5202,31.5028
29,2.2400,111.9138,14.2565,68.0000,wall,q4,0.0000,7.2080,90.5884,3.2860,41.0746
30,2.3200,109.7753,14.2565,76.0000,wall,q4,0.0000,6.6584,91.0623,2.1385,26.7310
31,2.4000,107.2804,14.2565,81.0000,wall,q4,0.0000,6.0904,91.6752,2.4949,31.1862
32,2.4800,105.4983,14.2565,73.0000,wall,q4,0.0000,5.5330,92.1519,1.7821,22.2758
33,2.5600,102.6470,16.3950,49.0000,wall,q4,0.0000,6.8835,90.9460,3.5641,44.5517
34,2.6400,100.1521,18.8899,70.0000,wall,q4,0.0000,8.3434,89.4077,3.5283,44.1039
35,2.7200,98.0137,21.0284,67.0000,wall,q4,0.0000,9.6955,88.1802,3.0243,37.8033
36,2.8000,96.5880,22.8105,69.0000,wall,q4,0.0000,10.8223,87.0829,2.2822,28.5270
37,2.8800,94.0931,24.9489,74.0000,wall,q4,0.0000,11.7994,86.1605,3.2860,41.0746
38,2.9600,92.3111,26.7310,66.0000,wall,q4,0.0000,12.5961,85.3457,2.5202,31.5028
39,3.0400,90.1726,28.5131,72.0000,wall,q4,0.0000,13.2306,84.7692,2.7837,34.7960
40,3.1200,87.6777,30.2951,73.0000,wall,q4,0.0000,13.5484,84.4629,3.0660,38.3248
41,3.2000,85.1828,32.4336,73.0000,wall,q4,0.0000,14.0591,83.9681,3.2860,41.0746
42,3.2800,83.0443,33.8593,80.0000,wall,q4,0.0000,14.1940,83.9786,2.5701,32.1267
43,3.3600,80.5494,35.2849,79.0000,wall,q3,0.0000,13.8406,84.2805,2.8735,35.9187
44,3.4400,78.0545,37.0670,73.0000,wall,q3,0.0000,13.7577,84.4009,3.0660,38.3248
45,3.5200,75.5596,38.4926,77.0000,wall,q3,0.0000,13.3596,84.9020,2.8735,35.9187
46,3.6000,73.4211,39.9183,85.0000,wall,q3,0.0000,13.0517,85.2558,2.5701,32.1267
47,3.6800,70.9263,40.9875,81.0000,wall,q3,0.0000,12.1076,86.1892,2.7144,33.9295
48,3.7600,68.7878,41.7004,81.0000,wall,q3,0.0000,11.3438,87.1914,2.2542,28.1769
49,3.8400,66.6493,42.0568,89.0000,wall,q3,0.0000,9.9093,88.4841,2.1680,27.0997
50,3.9200,64.8672,42.4132,80.0000,wall,q3,0.0000,8.8244,89.5472,1.8174,22.7170
51,4.0000,62.7287,42.7696,81.0000,wall,q3,0.0000,7.5607,90.9014,2.1680,27.0997
52,4.0800,61.6595,43.1260,73.0000,wall,q3,0.0000,7.0566,91.4739,1.1271,14.0885
53,4.1600,61.6595,42.7696,79.0000,wall,q3,0.0000,6.8093,91.7069,0.3564,4.4552
54,4.2400,61.6595,43.1260,88.0000,wall,q3,0.0000,7.0566,91.4739,0.3564,4.4552
55,4.3200,61.6595,43.8388,69.0000,wall,q3,0.0000,7.5607,91.0104,0.7128,8.9103
56,4.4000,61.6595,44.9081,60.0000,wall,q3,0.0000,8.3129,90.3211,1.0692,13.3655
57,4.4800,61.3031,46.6901,53.0000,wall,q3,0.0000,9.0868,89.4663,1.8174,22.7170
58,4.5600,60.5903,48.8286,71.0000,wall,q3,0.0000,9.8321,88.7050,2.2542,28.1769
59,4.6400,59.8774,50.9671,74.0000,wall,q3,0.0000,10.5789,87.9949,2.2542,28.1769
60,4.7200,58.8082,53.1056,74.0000,wall,q3,0.0000,10.9796,87.6304,2.3909,29.8862
61,4.8000,58.0954,54.8877,75.0000,wall,q3,0.0000,11.4774,87.2266,1.9193,23.9918
62,4.8800,57.0261,57.0261,77.0000,wall,q3,0.0000,11.6749,86.9773,2.3909,29.8862
63,4.9600,55.6005,59.1646,70.0000,wall,q3,0.0000,11.5656,87.1014,2.5701,32.1267
64,5.0400,54.5312,61.3031,74.0000,wall,q3,0.0000,11.7670,86.9877,2.3909,29.8862
65,5.1200,53.1056,63.4416,75.0000,wall,q3,0.0000,11.4774,87.2575,2.5701,32.1267
66,5.2000,52.0363,65.5801,78.0000,wall,q3,0.0000,11.4774,87.2794,2.3909,29.8862
67,5.2800,50.6107,67.3621,74.0000,wall,q3,0.0000,11.0027,87.8366,2.2822,28.5270
68,5.3600,49.1850,69.8570,84.0000,wall,q3,0.0000,10.7221,88.1802,2.8735,35.9187
69,5.4400,48.1158,71.6391,76.0000,wall,q3,0.0000,10.3605,88.5296,2.0782,25.9779
70,5.5200,47.0466,73.7776,75.0000,wall,q3,0.0000,10.0620,88.8091,2.3909,29.8862
71,5.6000,46.3337,75.2032,74.0000,wall,q3,0.0000,9.9285,89.0306,1.5939,19.9241
72,5.6800,44.9081,77.6981,82.0000,wall,q3,0.0000,9.3554,89.6563,2.8735,35.9187
73,5.7600,43.8388,79.8366,74.0000,wall,q3,0.0000,8.8172,90.1143,2.3909,29.8862
74,5.8400,42.7696,81.6187,73.0000,wall,q3,0.0000,8.2284,90.7156,2.0782,25.9779
75,5.9200,41.7004,83.7571,76.0000,wall,q3,0.0000,7.6939,91.2853,2.3909,29.8862
76,6.0000,40.6311,85.8956,74.0000,wall,q3,0.0000,7.1372,91.9136,2.3909,29.8862
77,6.0800,39.9183,87.3213,72.0000,wall,q3,0.0000,6.6584,92.3645,1.5939,19.9241
78,6.1600,39.9183,88.0341,65.0000,wall,q3,0.0000,6.7719,92.2476,0.7128,8.9103
79,6.2400,39.9183,88.3905,64.0000,wall,q3,0.0000,6.7812,92.1911,0.3564,4.4552
80,6.3200,40.2747,88.7469,68.0000,wall,q3,0.0000,7.1638,91.7838,0.5040,6.3006
81,6.4000,40.9875,90.1726,58.0000,wall,q3,0.0000,8.1275,90.8702,1.5939,19.9241
82,6.4800,41.7004,91.5982,66.0000,wall,q3,0.0000,9.0237,89.9755,1.5939,19.9241
83,6.5600,42.7696,92.6675,73.0000,wall,q3,0.0000,10.2867,88.7861,1.5121,18.9017
84,6.6400,44.1953,94.4495,74.0000,wall,q3,0.0000,11.8959,87.1809,2.2822,28.5270
85,6.7200,45.6209,95.5188,75.0000,wall,q3,0.0000,13.4920,85.6642,1.7821,22.2758
86,6.8000,47.4030,97.3008,78.0000,wall,q3,0.0000,15.3258,83.7525,2.5202,31.5028
87,6.8800,48.8286,98.3701,80.0000,wall,q3,0.0000,16.7514,82.2653,1.7821,22.2758
88,6.9600,50.2543,99.7957,86.0000,wall,q3,0.0000,18.1911,80.7759,2.0162,25.2022
89,7.0400,52.0363,101.2214,84.0000,wall,q3,0.0000,20.0734,78.9534,2.2822,28.5270
90,7.1200,53.4620,102.6470,86.0000,wall,q3,0.0000,21.6798,77.5118,2.0162,25.2022
91,7.2000,55.2441,104.0727,94.0000,wall,q3,0.0000,23.3008,75.7400,2.2822,28.5270
92,7.2800,56.6697,105.4983,88.0000,center,q3,0.0000,24.6158,74.3523,2.0162,25.2022
93,7.3600,58.4518,107.2804,92.0000,center,q3,0.0000,26.3746,72.6591,2.5202,31.5028
94,7.4400,60.2339,108.7061,91.0000,center,q3,0.0000,28.1273,70.9845,2.2822,28.5270
95,7.5200,62.0159,110.4881,91.0000,center,q3,0.0000,29.6488,69.3831,2.5202,31.5028
96,7.6000,63.4416,112.2702,93.0000,center,q3,0.0000,30.7632,68.1905,2.2822,28.5270
97,7.6800,65.2236,113.6959,90.0000,center,q3,0.0000,32.3159,66.6439,2.2822,28.5270
98,7.7600,67.0057,115.4779,96.0000,center,q3,0.0000,33.7992,65.2088,2.5202,31.5028
99,7.8400,68.4314,117.2600,88.0000,center,q3,0.0000,34.7553,64.1883,2.2822,28.5270
100,7.9200,69.8570,119.3985,87.0000,center,q3,0.0000,35.6146,63.3260,2.5701,32.1267
101,8.0000,71.2827,121.1805,93.0000,center,q3,0.0000,36.5180,62.4518,2.2822,28.5270
102,8.0800,73.0647,123.3190,94.0000,center,q3,0.0000,37.4251,61.4310,2.7837,34.7960
103,8.1600,74.4904,125.1011,99.0000,center,q3,0.0000,38.1279,60.7201,2.2822,28.5270
104,8.2400,75.9160,127.2396,101.0000,center,q3,0.0000,38.5734,60.2312,2.5701,32.1267
105,8.3200,77.6981,129.3780,99.0000,center,q3,0.0000,39.2119,59.5295,2.7837,34.7960
106,8.4000,78.7673,130.8037,90.0000,center,q3,0.0000,39.4864,59.2347,1.7821,22.2758
107,8.4800,80.5494,132.9422,94.0000,center,q3,0.0000,39.9199,58.7377,2.7837,34.7960
108,8.5600,81.9751,134.7242,89.0000,center,q3,0.0000,40.1610,58.4716,2.2822,28.5270
109,8.6400,83.7571,136.8627,93.0000,center,q2,0.0000,40.3551,58.2108,2.7837,34.7960
110,8.7200,85.1828,138.6448,94.0000,center,q2,0.0000,40.3566,58.1414,2.2822,28.5270
111,8.8000,86.6084,140.7833,95.0000,center,q2,0.0000,40.0723,58.3926,2.5701,32.1267
112,8.8800,88.3905,142.5653,96.0000,center,q2,0.0000,40.1104,58.2516,2.5202,31.5028
113,8.9600,90.1726,144.3474,94.0000,center,q2,0.0000,40.0914,58.2193,2.5202,31.5028
114,9.0400,91.5982,145.7731,98.0000,center,q2,0.0000,39.9755,58.2721,2.0162,25.2022
115,9.1200,93.3803,147.5551,94.0000,center,q2,0.0000,39.7780,58.4359,2.5202,31.5028
116,9.2000,95.1624,148.9808,96.0000,center,q2,0.0000,39.7045,58.4254,2.2822,28.5270
117,9.2800,96.9444,150.4064,98.0000,center,q2,0.0000,39.6373,58.5041,2.2822,28.5270
118,9.3600,98.7265,151.8321,96.0000,center,q2,0.0000,39.3671,58.6715,2.2822,28.5270
119,9.4400,100.5086,153.2577,95.0000,center,q2,0.0000,39.0643,58.9269,2.2822,28.5270
120,9.5200,102.2906,155.0398,94.0000,center,q2,0.0000,38.4150,59.5812,2.5202,31.5028
121,9.6000,104.0727,156.4655,101.0000,center,q2,0.0000,37.9358,60.0150,2.2822,28.5270
122,9.6800,106.2112,157.8911,104.0000,center,q2,0.0000,37.4912,60.3848,2.5701,32.1267
123,9.7600,107.9932,159.6732,98.0000,center,q2,0.0000,36.5180,61.3246,2.5202,31.5028
124,9.8400,109.7753,161.0988,93.0000,center,q2,0.0000,35.7499,62.0172,2.2822,28.5270
