Track file,G:\Water Maze Data\xxx_0001\data\track_00181.trk
Object,0
Samples,208
Name,7,
Goal Position,NE,
Comment,,
Trial,1,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,201.0171,51.3235,109.0000,wall,q4,0.0000,11.6368,86.9349,-,-
2,0.0800,202.4428,51.3235,101.0000,wall,q4,0.0000,10.4824,88.0876,1.4257,17.8207
3,0.1600,204.2248,52.0363,87.0000,wall,q4,0.0000,9.4902,89.1315,1.9193,23.9918
4,0.2400,204.5813,52.7492,144.0000,wall,q4,0.0000,9.6298,89.0218,0.7970,9.9621
5,0.3200,202.7992,54.5312,94.0000,wall,q4,0.0000,12.1390,86.5473,2.5202,31.5028
6,0.4000,200.6607,55.9569,84.0000,wall,q4,0.0000,14.6953,83.9772,2.5701,32.1267
7,0.4800,198.8786,57.0261,98.0000,wall,q4,0.0000,16.7552,81.9018,2.0782,25.9779
8,0.5600,197.4530,58.4518,97.0000,wall,q4,0.0000,18.7583,79.9236,2.0162,25.2022
9,0.6400,195.6709,60.2339,104.0000,wall,q1,0.0000,21.2208,77.4537,2.5202,31.5028
10,0.7200,194.2453,62.3723,98.0000,center,q1,0.0000,23.5368,75.0938,2.5701,32.1267
11,0.8000,193.1760,64.8672,103.0000,center,q1,0.0000,25.8049,72.8651,2.7144,33.9295
12,0.8800,192.1068,67.3621,92.0000,center,q1,0.0000,27.9960,70.6705,2.7144,33.9295
13,0.9600,191.3940,69.8570,94.0000,center,q1,0.0000,29.8899,68.8257,2.5947,32.4341
14,1.0400,190.6811,72.3519,94.0000,center,q1,0.0000,31.7208,67.0307,2.5947,32.4341
15,1.1200,190.3247,74.8468,101.0000,center,q1,0.0000,33.1541,65.6116,2.5202,31.5028
16,1.2000,189.2555,77.6981,101.0000,center,q1,0.0000,35.3856,63.4644,3.0452,38.0650
17,1.2800,188.8991,80.1930,96.0000,center,q1,0.0000,36.6690,62.1869,2.5202,31.5028
18,1.3600,187.8298,82.6879,102.0000,center,q1,0.0000,38.5520,60.3143,2.7144,33.9295
19,1.4400,186.7606,85.5392,108.0000,center,q1,0.0000,40.5748,58.4013,3.0452,38.0650
20,1.5200,185.3349,88.0341,107.0000,center,q1,0.0000,42.6164,56.3355,2.8735,35.9187
21,1.6000,184.2657,90.5290,110.0000,center,q1,0.0000,44.2642,54.6904,2.7144,33.9295
22,1.6800,182.8400,92.6675,109.0000,center,q1,0.0000,46.1634,52.8501,2.5701,32.1267
23,1.7600,181.4144,95.1624,104.0000,center,q1,0.0000,47.9359,51.0183,2.8735,35.9187
24,1.8400,180.3451,97.6573,108.0000,center,q1,0.0000,49.3989,49.6404,2.7144,33.9295
25,1.9200,178.9195,100.5086,106.0000,center,q1,0.0000,50.9870,48.0014,3.1879,39.8482
26,2.0000,177.8503,103.3599,116.0000,center,q1,0.0000,52.1351,46.8797,3.0452,38.0650
27,2.0800,176.7810,105.8548,116.0000,center,q1,0.0000,53.1104,45.9080,2.7144,33.9295
28,2.1600,176.0682,108.7061,107.0000,center,q1,0.0000,53.4964,45.4774,2.9391,36.7382
29,2.2400,174.6425,111.2010,111.0000,center,q1,0.0000,54.5499,44.4664,2.8735,35.9187
30,2.3200,173.9297,113.6959,112.0000,center,q1,0.0000,54.6336,44.3122,2.5947,32.4341
31,2.4000,172.5041,116.1907,112.0000,center,q1,0.0000,55.2728,43.6306,2.8735,35.9187
32,2.4800,171.4348,118.6856,111.0000,center,q1,0.0000,55.4002,43.4617,2.7144,33.9295
33,2.5600,169.6527,121.1805,107.0000,center,q1,0.0000,55.9478,42.8169,3.0660,38.3248
34,2.6400,168.2271,123.3190,118.0000,center,q1,0.0000,56.1789,42.5223,2.5701,32.1267
35,2.7200,166.4450,125.8139,115.0000,center,q1,0.0000,56.3674,42.2738,3.0660,38.3248
36,2.8000,164.6630,127.9524,112.0000,center,q1,0.0000,56.4991,42.0327,2.7837,34.7960
37,2.8800,162.8809,130.0909,113.0000,center,q1,0.0000,56.4552,41.9753,2.7837,34.7960
38,2.9600,160.7424,132.5858,112.0000,center,q1,0.0000,56.2287,42.0993,3.2860,41.0746
39,3.0400,159.3168,134.7242,116.0000,center,q1,0.0000,55.5571,42.6778,2.5701,32.1267
40,3.1200,157.1783,136.8627,108.0000,center,q1,0.0000,55.1750,42.9626,3.0243,37.8033
41,3.2000,155.3962,139.0012,116.0000,center,q2,0.0000,54.4041,43.6549,2.7837,34.7960
42,3.2800,153.2577,140.7833,112.0000,center,q2,0.0000,53.9787,44.0228,2.7837,34.7960
43,3.3600,151.4757,142.9217,111.0000,center,q2,0.0000,52.9187,45.0413,2.7837,34.7960
44,3.4400,149.3372,144.7038,110.0000,center,q2,0.0000,52.1510,45.7353,2.7837,34.7960
45,3.5200,147.1987,146.8423,110.0000,center,q2,0.0000,50.8523,46.9198,3.0243,37.8033
46,3.6000,145.4166,148.2679,108.0000,center,q2,0.0000,50.0517,47.6904,2.2822,28.5270
47,3.6800,143.2782,150.4064,114.0000,center,q2,0.0000,48.5822,49.1543,3.0243,37.8033
48,3.7600,141.4961,152.1885,105.0000,center,q2,0.0000,47.2312,50.4802,2.5202,31.5028
49,3.8400,139.7140,153.9706,110.0000,center,q2,0.0000,45.7169,51.8948,2.5202,31.5028
50,3.9200,137.2191,155.7526,108.0000,center,q2,0.0000,44.3588,53.3027,3.0660,38.3248
51,4.0000,135.4371,157.1783,102.0000,center,q2,0.0000,43.1260,54.5441,2.2822,28.5270
52,4.0800,133.6550,158.6039,105.0000,center,q2,0.0000,41.7141,55.8512,2.2822,28.5270
53,4.1600,131.5165,160.3860,110.0000,center,q2,0.0000,40.0470,57.5714,2.7837,34.7960
54,4.2400,129.7345,161.8117,114.0000,center,q2,0.0000,38.5734,59.0076,2.2822,28.5270
55,4.3200,127.5960,163.5937,113.0000,center,q2,0.0000,36.7123,60.8704,2.7837,34.7960
56,4.4000,125.8139,165.0194,112.0000,center,q2,0.0000,35.2849,62.4159,2.2822,28.5270
57,4.4800,124.0318,166.8014,113.0000,center,q2,0.0000,33.3375,64.3598,2.5202,31.5028
58,4.5600,121.8934,168.2271,111.0000,center,q2,0.0000,31.5944,66.0372,2.5701,32.1267
59,4.6400,119.7549,168.9399,110.0000,center,q2,0.0000,30.5478,67.0678,2.2542,28.1769
60,4.7200,117.2600,170.0092,108.0000,center,q2,0.0000,29.1345,68.5772,2.7144,33.9295
61,4.8000,115.1215,170.3656,110.0000,center,q2,0.0000,28.3545,69.3836,2.1680,27.0997
62,4.8800,112.6266,170.7220,109.0000,center,q2,0.0000,27.3882,70.3398,2.5202,31.5028
63,4.9600,110.4881,170.7220,109.0000,center,q2,0.0000,26.7974,70.9276,2.1385,26.7310
64,5.0400,108.3497,170.3656,100.0000,center,q2,0.0000,26.6000,71.2365,2.1680,27.0997
65,5.1200,106.2112,169.2963,103.0000,center,q2,0.0000,26.8282,70.9413,2.3909,29.8862
66,5.2000,104.4291,168.2271,108.0000,center,q2,0.0000,27.2790,70.5909,2.0782,25.9779
67,5.2800,103.0035,166.4450,100.0000,center,q2,0.0000,28.3791,69.5043,2.2822,28.5270
68,5.3600,101.5778,164.6630,101.0000,center,q2,0.0000,29.4532,68.4765,2.2822,28.5270
69,5.4400,101.2214,162.8809,99.0000,center,q2,0.0000,30.9239,67.0288,1.8174,22.7170
70,5.5200,100.8650,160.7424,100.0000,center,q2,0.0000,32.6755,65.2830,2.1680,27.0997
71,5.6000,101.2214,158.9603,103.0000,center,q2,0.0000,34.4303,63.5394,1.8174,22.7170
72,5.6800,101.9342,156.8219,106.0000,center,q2,0.0000,36.6604,61.3172,2.2542,28.1769
73,5.7600,102.6470,155.0398,104.0000,center,q2,0.0000,38.5734,59.4105,1.9193,23.9918
74,5.8400,104.0727,153.6141,107.0000,center,q2,0.0000,40.4870,57.4804,2.0162,25.2022
75,5.9200,105.1419,152.1885,102.0000,center,q2,0.0000,42.2391,55.7208,1.7821,22.2758
76,6.0000,106.5676,150.7628,105.0000,center,q2,0.0000,44.1521,53.8001,2.0162,25.2022
77,6.0800,108.3497,148.9808,99.0000,center,q2,0.0000,46.5280,51.4094,2.5202,31.5028
78,6.1600,109.4189,147.9115,102.0000,center,q2,0.0000,47.9240,49.9811,1.5121,18.9017
79,6.2400,111.2010,146.4859,111.0000,center,q2,0.0000,49.9399,47.9366,2.2822,28.5270
80,6.3200,112.6266,145.4166,113.0000,center,q2,0.0000,51.4916,46.3825,1.7821,22.2758
81,6.4000,114.4087,144.7038,115.0000,center,q2,0.0000,52.7492,45.0432,1.9193,23.9918
82,6.4800,116.5472,143.6346,113.0000,center,q2,0.0000,54.4800,43.2919,2.3909,29.8862
83,6.5600,118.3292,142.9217,112.0000,center,q2,0.0000,55.6747,42.0507,1.9193,23.9918
84,6.6400,120.4677,142.2089,117.0000,center,q2,0.0000,56.9425,40.7687,2.2542,28.1769
85,6.7200,122.2498,141.8525,108.0000,center,q2,0.0000,57.7181,39.9983,1.8174,22.7170
86,6.8000,124.3883,141.8525,116.0000,center,q2,0.0000,58.0166,39.5870,2.1385,26.7310
87,6.8800,126.1703,141.4961,111.0000,center,q2,0.0000,58.6568,38.9761,1.8174,22.7170
88,6.9600,128.6652,141.4961,111.0000,center,q2,0.0000,58.8255,38.7478,2.4949,31.1862
89,7.0400,130.4473,141.1397,111.0000,center,q2,0.0000,59.2515,38.3262,1.8174,22.7170
90,7.1200,132.2293,140.4269,117.0000,center,q2,0.0000,59.9294,37.6307,1.9193,23.9918
91,7.2000,134.0114,139.3576,117.0000,center,q2,0.0000,60.9508,36.6666,2.0782,25.9779
92,7.2800,135.4371,138.2884,119.0000,center,q2,0.0000,61.8775,35.7510,1.7821,22.2758
93,7.3600,137.2191,136.8627,122.0000,center,q2,0.0000,63.0056,34.6137,2.2822,28.5270
94,7.4400,138.2884,135.4371,120.0000,center,q2,0.0000,64.2780,33.4300,1.7821,22.2758
95,7.5200,139.3576,133.6550,105.0000,center,q2,0.0000,65.7513,31.9573,2.0782,25.9779
96,7.6000,140.4269,131.8729,115.0000,center,q2,0.0000,67.1771,30.5549,2.0782,25.9779
97,7.6800,141.1397,130.0909,115.0000,center,q2,0.0000,68.6658,29.1068,1.9193,23.9918
98,7.7600,141.8525,128.3088,122.0000,center,q2,0.0000,70.1075,27.7160,1.9193,23.9918
99,7.8400,142.5653,126.1703,114.0000,center,q2,0.0000,71.8374,26.0718,2.2542,28.1769
100,7.9200,143.6346,124.0318,112.0000,center,q2,0.0000,73.2939,24.7055,2.3909,29.8862
101,8.0000,144.7038,122.2498,120.0000,center,q2,0.0000,74.2718,23.7938,2.0782,25.9779
102,8.0800,145.7731,120.1113,118.0000,center,q1,0.0000,75.4183,22.7621,2.3909,29.8862
103,8.1600,146.4859,117.9728,118.0000,center,q1,0.0000,76.6222,21.6870,2.2542,28.1769
104,8.2400,147.5551,115.8343,119.0000,center,q1,0.0000,77.3811,21.0806,2.3909,29.8862
105,8.3200,148.6244,114.0523,123.0000,center,q1,0.0000,77.6989,20.9231,2.0782,25.9779
106,8.4000,149.3372,111.9138,120.0000,center,q1,0.0000,78.2439,20.4931,2.2542,28.1769
107,8.4800,150.4064,109.7753,120.0000,center,q1,0.0000,78.2301,20.6410,2.3909,29.8862
108,8.5600,151.1193,107.6368,118.0000,center,q1,0.0000,78.2309,20.7141,2.2542,28.1769
109,8.6400,152.1885,105.4983,119.0000,center,q1,0.0000,77.5811,21.3836,2.3909,29.8862
110,8.7200,153.2577,103.0035,119.0000,center,q1,0.0000,76.7117,22.2849,2.7144,33.9295
