Track file,G:\Water Maze Data\xxx_0001\data\track_00740.trk
Object,0
Samples,101
Name,6,
Goal Position,NE,
Comment,,
Trial,2,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,145.4166,176.4246,60.0000,center,q2,0.0000,22.6820,75.0111,-,-
2,0.0800,147.1987,174.9989,61.0000,center,q2,0.0000,23.7757,73.9829,2.2822,28.5270
3,0.1600,148.6244,172.8605,61.0000,center,q2,0.0000,25.5078,72.2331,2.5701,32.1267
4,0.2400,150.0500,170.3656,53.0000,center,q2,0.0000,27.5155,70.1905,2.8735,35.9187
5,0.3200,150.7628,167.8707,59.0000,center,q2,0.0000,29.7365,67.9969,2.5947,32.4341
6,0.4000,151.8321,165.7322,54.0000,center,q2,0.0000,31.5521,66.2826,2.3909,29.8862
7,0.4800,152.1885,163.2373,49.0000,center,q2,0.0000,33.7541,64.0365,2.5202,31.5028
8,0.5600,152.5449,161.0988,53.0000,center,q2,0.0000,35.6271,62.1456,2.1680,27.0997
9,0.6400,152.1885,158.2475,24.0000,center,q2,0.0000,38.4348,59.3515,2.8735,35.9187
10,0.7200,151.1193,156.4655,47.0000,center,q2,0.0000,40.4698,57.3061,2.0782,25.9779
11,0.8000,150.4064,154.3270,56.0000,center,q2,0.0000,42.7235,55.0536,2.2542,28.1769
12,0.8800,150.0500,151.8321,51.0000,center,q2,0.0000,45.1971,52.5963,2.5202,31.5028
13,0.9600,150.0500,149.6936,59.0000,center,q2,0.0000,47.2258,50.6094,2.1385,26.7310
14,1.0400,150.4064,147.1987,67.0000,center,q2,0.0000,49.4375,48.4495,2.5202,31.5028
15,1.1200,151.1193,144.7038,67.0000,center,q2,0.0000,51.4335,46.4795,2.5947,32.4341
16,1.2000,152.1885,142.9217,70.0000,center,q2,0.0000,52.5997,45.3702,2.0782,25.9779
17,1.2800,153.2577,141.1397,73.0000,center,q2,0.0000,53.6707,44.3306,2.0782,25.9779
18,1.3600,155.0398,138.6448,72.0000,center,q2,0.0000,54.8946,43.1602,3.0660,38.3248
19,1.4400,156.1090,136.8627,80.0000,center,q2,0.0000,55.8160,42.3189,2.0782,25.9779
20,1.5200,157.5347,134.7242,77.0000,center,q1,0.0000,56.6742,41.5157,2.5701,32.1267
21,1.6000,158.6039,132.2293,80.0000,center,q1,0.0000,57.9114,40.3548,2.7144,33.9295
22,1.6800,159.6732,129.7345,79.0000,center,q1,0.0000,59.0270,39.3472,2.7144,33.9295
23,1.7600,160.3860,127.2396,72.0000,center,q1,0.0000,60.2339,38.2301,2.5947,32.4341
24,1.8400,160.7424,124.3883,71.0000,center,q1,0.0000,61.7902,36.7627,2.8735,35.9187
25,1.9200,161.0988,121.5369,78.0000,center,q1,0.0000,63.1737,35.4677,2.8735,35.9187
26,2.0000,161.4552,118.6856,77.0000,center,q1,0.0000,64.3689,34.3648,2.8735,35.9187
27,2.0800,162.1681,115.8343,75.0000,center,q1,0.0000,65.0325,33.8015,2.9391,36.7382
28,2.1600,162.8809,112.9830,74.0000,center,q1,0.0000,65.4094,33.4876,2.9391,36.7382
29,2.2400,163.5937,109.7753,77.0000,center,q1,0.0000,65.6130,33.3539,3.2860,41.0746
30,2.3200,164.3065,106.5676,80.0000,center,q1,0.0000,65.4501,33.5432,3.2860,41.0746
31,2.4000,165.3758,103.7163,82.0000,center,q1,0.0000,64.5738,34.4139,3.0452,38.0650
32,2.4800,166.4450,100.8650,79.0000,center,q1,0.0000,63.4666,35.5251,3.0452,38.0650
33,2.5600,167.5143,97.3008,76.0000,center,q1,0.0000,61.9995,36.9546,3.7211,46.5133
34,2.6400,168.5835,94.4495,75.0000,center,q1,0.0000,60.4276,38.5294,3.0452,38.0650
35,2.7200,169.2963,91.9546,76.0000,center,q1,0.0000,59.1270,39.8324,2.5947,32.4341
36,2.8000,170.3656,88.7469,76.0000,center,q1,0.0000,57.0373,41.8293,3.3812,42.2654
37,2.8800,171.0784,85.5392,72.0000,center,q1,0.0000,55.1509,43.6683,3.2860,41.0746
38,2.9600,171.7912,82.3315,68.0000,center,q1,0.0000,53.0781,45.6699,3.2860,41.0746
39,3.0400,172.5041,79.4802,69.0000,center,q1,0.0000,51.0418,47.6381,2.9391,36.7382
40,3.1200,173.2169,76.2725,61.0000,center,q1,0.0000,48.7401,49.8910,3.2860,41.0746
41,3.2000,173.9297,73.4211,75.0000,center,q4,0.0000,46.5485,52.0514,2.9391,36.7382
42,3.2800,174.9989,70.2134,76.0000,center,q4,0.0000,43.7634,54.7835,3.3812,42.2654
43,3.3600,176.0682,67.3621,79.0000,center,q4,0.0000,41.1376,57.3635,3.0452,38.0650
44,3.4400,177.1374,64.5108,83.0000,center,q4,0.0000,38.5602,59.9872,3.0452,38.0650
