Track file,G:\Water Maze Data\xxx_0001\data\track_00061.trk
Object,0
Samples,981
Name,9,
Goal Position,NE,
Comment,,
Trial,5,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,219.1942,143.6346,51.0000,wall,q1,0.0000,1.5939,97.2056,-,-
2,0.0800,205.6505,146.8423,35.0000,wall,q1,0.0000,11.9810,86.6882,13.9184,173.9798
3,0.1600,218.4814,144.3474,30.0000,wall,q1,0.0000,1.9193,96.8626,13.0712,163.3899
4,0.2400,218.1250,144.7038,23.0000,wall,q1,0.0000,2.0782,96.6946,0.5040,6.3006
5,0.3200,205.2941,145.4166,29.0000,wall,q1,0.0000,13.0517,85.6636,12.8507,160.6333
6,0.4000,205.2941,144.3474,30.0000,wall,q1,0.0000,13.5718,85.1369,1.0692,13.3655
7,0.4800,204.9377,143.6346,28.0000,wall,q1,0.0000,14.2432,84.4792,0.7970,9.9621
8,0.5600,204.5813,141.8525,19.0000,wall,q1,0.0000,15.4907,83.3177,1.8174,22.7170
9,0.6400,203.8684,140.0704,23.0000,wall,q1,0.0000,16.8987,81.8624,1.9193,23.9918
10,0.7200,-,-,-,-,-,-,-,-,-,-
11,0.8000,202.4428,137.5755,28.0000,wall,q1,0.0000,19.2892,79.4732,-,-
12,0.8800,202.0864,137.5755,77.0000,wall,q1,0.0000,19.6060,79.1528,0.3564,4.4552
13,0.9600,201.0171,136.1499,80.0000,wall,q1,0.0000,21.1999,77.5704,1.7821,22.2758
14,1.0400,199.2351,135.4371,86.0000,center,q1,0.0000,23.1120,75.6550,1.9193,23.9918
15,1.1200,197.4530,134.7242,82.0000,center,q1,0.0000,25.0252,73.7399,1.9193,23.9918
16,1.2000,195.3145,135.0807,80.0000,center,q1,0.0000,26.7785,71.9770,2.1680,27.0997
17,1.2800,193.1760,135.7935,84.0000,center,q1,0.0000,28.3746,70.4030,2.2542,28.1769
18,1.3600,191.0375,136.8627,79.0000,center,q1,0.0000,29.6595,69.0418,2.3909,29.8862
19,1.4400,189.2555,137.5755,79.0000,center,q1,0.0000,30.8128,67.8596,1.9193,23.9918
20,1.5200,187.1170,138.2884,80.0000,center,q1,0.0000,32.2293,66.4100,2.2542,28.1769
21,1.6000,185.3349,139.0012,81.0000,center,q1,0.0000,33.3604,65.3027,1.9193,23.9918
22,1.6800,183.1965,139.0012,84.0000,center,q1,0.0000,35.0737,63.5335,2.1385,26.7310
23,1.7600,181.0580,138.6448,80.0000,center,q1,0.0000,37.0001,61.5797,2.1680,27.0997
24,1.8400,179.2759,137.9320,81.0000,center,q1,0.0000,38.8556,59.7173,1.9193,23.9918
25,1.9200,177.1374,137.2191,78.0000,center,q1,0.0000,40.9798,57.5725,2.2542,28.1769
26,2.0000,175.3554,136.5063,81.0000,center,q1,0.0000,42.8067,55.7198,1.9193,23.9918
27,2.0800,173.5733,135.7935,85.0000,center,q1,0.0000,44.6414,53.8718,1.9193,23.9918
28,2.1600,171.4348,135.0807,88.0000,center,q1,0.0000,46.7649,51.7498,2.2542,28.1769
29,2.2400,169.6527,134.7242,87.0000,center,q1,0.0000,48.3883,50.1412,1.8174,22.7170
30,2.3200,167.1579,134.3678,92.0000,center,q1,0.0000,50.4070,48.0078,2.5202,31.5028
31,2.4000,165.3758,134.0114,102.0000,center,q1,0.0000,51.9386,46.4391,1.8174,22.7170
32,2.4800,163.2373,134.0114,96.0000,center,q1,0.0000,53.4881,44.8779,2.1385,26.7310
33,2.5600,161.0988,134.3678,92.0000,center,q1,0.0000,54.6697,43.6231,2.1680,27.0997
34,2.6400,158.9603,134.3678,103.0000,center,q1,0.0000,56.0601,42.1747,2.1385,26.7310
35,2.7200,156.8219,134.7242,97.0000,center,q1,0.0000,57.0996,41.0633,2.1680,27.0997
36,2.8000,155.0398,135.0807,99.0000,center,q2,0.0000,57.8851,40.2507,1.8174,22.7170
37,2.8800,152.9013,135.0807,90.0000,center,q2,0.0000,59.0507,39.0097,2.1385,26.7310
38,2.9600,151.1193,134.7242,97.0000,center,q2,0.0000,60.2686,37.7347,1.8174,22.7170
39,3.0400,148.9808,134.7242,95.0000,center,q2,0.0000,61.3663,36.6377,2.1385,26.7310
40,3.1200,147.1987,134.3678,105.0000,center,q2,0.0000,62.4822,35.4782,1.8174,22.7170
41,3.2000,145.0602,134.0114,106.0000,center,q2,0.0000,63.6555,34.2274,2.1680,27.0997
42,3.2800,142.9217,133.6550,106.0000,center,q2,0.0000,64.7084,33.0716,2.1680,27.0997
43,3.3600,140.7833,133.6550,97.0000,center,q2,0.0000,65.3637,32.3605,2.1385,26.7310
44,3.4400,138.6448,133.2986,97.0000,center,q2,0.0000,66.2967,31.4319,2.1680,27.0997
45,3.5200,136.8627,133.2986,100.0000,center,q2,0.0000,66.5845,31.0452,1.7821,22.2758
46,3.6000,134.7242,132.9422,93.0000,center,q2,0.0000,67.2668,30.3576,2.1680,27.0997
47,3.6800,133.2986,132.9422,101.0000,center,q2,0.0000,67.3772,30.2146,1.4257,17.8207
48,3.7600,131.1601,132.9422,101.0000,center,q2,0.0000,67.4563,30.1256,2.1385,26.7310
49,3.8400,129.3780,132.9422,105.0000,center,q2,0.0000,67.3961,30.1673,1.7821,22.2758
50,3.9200,127.5960,132.9422,96.0000,center,q2,0.0000,67.3282,30.3138,1.7821,22.2758
51,4.0000,125.8139,132.9422,92.0000,center,q2,0.0000,67.0398,30.5637,1.7821,22.2758
52,4.0800,124.0318,132.5858,96.0000,center,q2,0.0000,67.1496,30.5673,1.8174,22.7170
53,4.1600,122.6062,132.5858,95.0000,center,q2,0.0000,66.7778,30.9223,1.4257,17.8207
54,4.2400,120.8241,131.8729,91.0000,center,q2,0.0000,66.9943,30.7775,1.9193,23.9918
55,4.3200,119.3985,131.1601,92.0000,center,q2,0.0000,67.1799,30.6155,1.5939,19.9241
56,4.4000,118.3292,130.0909,99.0000,center,q2,0.0000,67.8169,30.0623,1.5121,18.9017
57,4.4800,116.9036,128.3088,100.0000,center,q2,0.0000,68.8579,29.1169,2.2822,28.5270
58,4.5600,115.4779,126.8831,96.0000,center,q2,0.0000,69.3762,28.6233,2.0162,25.2022
59,4.6400,114.0523,125.8139,96.0000,center,q2,0.0000,69.5600,28.5515,1.7821,22.2758
60,4.7200,112.6266,124.7447,96.0000,center,q2,0.0000,69.5737,28.5908,1.7821,22.2758
61,4.8000,110.8445,124.3883,104.0000,center,q2,0.0000,68.7351,29.5041,1.8174,22.7170
62,4.8800,109.4189,123.6754,101.0000,center,q2,0.0000,68.3357,29.9946,1.5939,19.9241
63,4.9600,107.6368,123.6754,105.0000,center,q2,0.0000,67.0682,31.2998,1.7821,22.2758
64,5.0400,106.2112,124.0318,104.0000,center,q2,0.0000,65.7899,32.6074,1.4695,18.3691
65,5.1200,104.7855,125.1011,97.0000,center,q2,0.0000,64.0216,34.3859,1.7821,22.2758
