Track file,G:\Water Maze Data\xxx_0001\data\track_00496.trk
Object,0
Samples,471
Name,9,
Goal Position,SW,
Comment,,
Trial,4,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,220.6199,142.2089,77.0000,wall,q1,0.0000,1.0081,97.9191,-,-
2,0.0800,219.9070,142.5653,76.0000,wall,q1,0.0000,1.4695,97.4118,0.7970,9.9621
3,0.1600,219.9070,143.2782,62.0000,wall,q1,0.0000,1.1271,97.7049,0.7128,8.9103
4,0.2400,219.5506,143.6346,58.0000,wall,q1,0.0000,1.2851,97.5292,0.5040,6.3006
5,0.3200,219.1942,144.3474,51.0000,wall,q1,0.0000,1.2851,97.5071,0.7970,9.9621
6,0.4000,219.1942,144.3474,56.0000,wall,q1,0.0000,1.2851,97.5071,0.0000,0.0000
7,0.4800,218.8378,144.3474,75.0000,wall,q1,0.0000,1.5939,97.1847,0.3564,4.4552
8,0.5600,219.1942,143.9910,90.0000,wall,q1,0.0000,1.4695,97.3558,0.5040,6.3006
9,0.6400,219.9070,142.9217,103.0000,wall,q1,0.0000,1.2851,97.5578,1.2851,16.0633
10,0.7200,209.9275,142.9217,90.0000,wall,q1,0.0000,10.2061,88.5555,9.9796,124.7447
11,0.8000,210.9967,142.2089,105.0000,wall,q1,0.0000,9.5636,89.1931,1.2851,16.0633
12,0.8800,211.7095,140.7833,104.0000,wall,q1,0.0000,9.5636,89.2172,1.5939,19.9241
13,0.9600,212.4223,139.7140,95.0000,wall,q1,0.0000,9.4096,89.4163,1.2851,16.0633
14,1.0400,213.1352,138.6448,85.0000,wall,q1,0.0000,9.2462,89.6334,1.2851,16.0633
15,1.1200,213.8480,137.2191,92.0000,wall,q1,0.0000,9.2462,89.7310,1.5939,19.9241
16,1.2000,214.5608,136.1499,99.0000,wall,q1,0.0000,8.9103,89.9883,1.2851,16.0633
17,1.2800,214.9172,134.7242,92.0000,wall,q1,0.0000,9.0868,89.8031,1.4695,18.3691
18,1.3600,215.6301,133.6550,88.0000,wall,q1,0.0000,8.8028,90.0982,1.2851,16.0633
19,1.4400,216.3429,132.5858,88.0000,wall,q1,0.0000,8.4718,90.4106,1.2851,16.0633
20,1.5200,217.7685,131.8729,85.0000,wall,q1,0.0000,7.4421,91.5292,1.5939,19.9241
21,1.6000,218.1250,131.5165,87.0000,wall,q1,0.0000,7.2168,91.7551,0.5040,6.3006
22,1.6800,218.8378,131.1601,76.0000,wall,q1,0.0000,6.6584,92.3224,0.7970,9.9621
23,1.7600,218.8378,130.8037,60.0000,wall,q1,0.0000,6.7625,92.2136,0.3564,4.4552
24,1.8400,218.8378,130.4473,68.0000,wall,q1,0.0000,6.8835,92.1061,0.3564,4.4552
25,1.9200,218.4814,130.4473,80.0000,wall,q1,0.0000,7.2168,91.7662,0.3564,4.4552
26,2.0000,218.1250,130.4473,96.0000,wall,q1,0.0000,7.5523,91.4263,0.3564,4.4552
27,2.0800,218.1250,130.0909,106.0000,wall,q1,0.0000,7.6774,91.3193,0.3564,4.4552
28,2.1600,218.1250,129.7345,97.0000,wall,q1,0.0000,7.8168,91.2135,0.3564,4.4552
29,2.2400,218.1250,129.3780,101.0000,wall,q1,0.0000,7.9696,91.1089,0.3564,4.4552
30,2.3200,218.4814,129.0216,103.0000,wall,q1,0.0000,7.6939,91.3470,0.5040,6.3006
31,2.4000,218.8378,128.3088,109.0000,wall,q1,0.0000,7.5523,91.4873,0.7970,9.9621
32,2.4800,219.1942,127.5960,105.0000,wall,q1,0.0000,7.3476,91.6344,0.7970,9.9621
33,2.5600,219.9070,126.8831,107.0000,wall,q1,0.0000,6.8557,92.1321,1.0081,12.6011
34,2.6400,220.2634,125.8139,111.0000,wall,q1,0.0000,6.7625,92.2037,1.1271,14.0885
35,2.7200,220.6199,125.1011,108.0000,wall,q1,0.0000,6.5719,92.3743,0.7970,9.9621
36,2.8000,220.9763,124.0318,110.0000,wall,q1,0.0000,6.5039,92.4691,1.1271,14.0885
37,2.8800,221.3327,122.6062,113.0000,wall,q1,0.0000,6.5039,92.5006,1.4695,18.3691
38,2.9600,222.0455,121.5369,105.0000,wall,q1,0.0000,6.0904,92.9759,1.2851,16.0633
39,3.0400,222.4019,120.1113,110.0000,wall,q1,0.0000,6.0590,93.0495,1.4695,18.3691
40,3.1200,222.4019,119.0421,109.0000,wall,q1,0.0000,6.1526,92.8568,1.0692,13.3655
41,3.2000,222.7583,117.2600,104.0000,wall,q1,0.0000,6.0695,92.9141,1.8174,22.7170
42,3.2800,222.7583,115.8343,106.0000,wall,q1,0.0000,6.3157,92.7032,1.4257,17.8207
43,3.3600,223.1147,114.0523,97.0000,wall,q1,0.0000,6.2245,92.8235,1.8174,22.7170
44,3.4400,223.1147,112.2702,93.0000,wall,q1,0.0000,6.4549,92.6247,1.7821,22.2758
45,3.5200,223.1147,110.4881,97.0000,wall,q1,0.0000,6.7719,92.4599,1.7821,22.2758
46,3.6000,223.1147,108.7061,104.0000,wall,q1,0.0000,6.7719,92.3291,1.7821,22.2758
47,3.6800,223.1147,106.9240,103.0000,wall,q1,0.0000,6.7719,92.2326,1.7821,22.2758
48,3.7600,223.4712,104.7855,95.0000,wall,q1,0.0000,6.6584,92.5185,2.1680,27.0997
49,3.8400,223.4712,102.6470,104.0000,wall,q1,0.0000,6.7719,92.4977,2.1385,26.7310
50,3.9200,223.8276,100.8650,97.0000,wall,q1,0.0000,6.3157,92.8744,1.8174,22.7170
51,4.0000,223.8276,99.0829,95.0000,wall,q1,0.0000,6.0590,92.9290,1.7821,22.2758
52,4.0800,223.8276,97.3008,89.0000,wall,q1,0.0000,6.0590,93.0176,1.7821,22.2758
53,4.1600,223.4712,95.8752,93.0000,wall,q1,0.0000,6.4154,92.7576,1.4695,18.3691
54,4.2400,223.4712,94.8059,103.0000,wall,q1,0.0000,6.4154,92.8438,1.0692,13.3655
55,4.3200,223.1147,93.0239,94.0000,wall,q1,0.0000,6.4253,92.6601,1.8174,22.7170
56,4.4000,222.4019,90.5290,94.0000,wall,q1,0.0000,6.7812,92.2503,2.5947,32.4341
57,4.4800,221.6891,88.7469,92.0000,wall,q1,0.0000,7.1638,91.8001,1.9193,23.9918
58,4.5600,220.9763,86.6084,91.0000,wall,q1,0.0000,7.5607,91.4505,2.2542,28.1769
59,4.6400,219.9070,84.1135,87.0000,wall,q1,0.0000,8.1275,90.8789,2.7144,33.9295
60,4.7200,219.1942,81.9751,92.0000,wall,q1,0.0000,8.3206,90.6491,2.2542,28.1769
61,4.8000,218.4814,79.8366,83.0000,wall,q1,0.0000,8.4718,90.4749,2.2542,28.1769
62,4.8800,218.1250,77.6981,87.0000,wall,q1,0.0000,8.3206,90.6990,2.1680,27.0997
63,4.9600,217.7685,75.9160,88.0000,wall,q1,0.0000,8.1431,90.8682,1.8174,22.7170
64,5.0400,217.7685,73.7776,92.0000,wall,q1,0.0000,7.4421,91.5240,2.1385,26.7310
65,5.1200,217.7685,72.7083,82.0000,wall,q1,0.0000,7.0205,91.8689,1.0692,13.3655
66,5.2000,217.4121,71.9955,82.0000,wall,q1,0.0000,7.1015,91.7692,0.7970,9.9621
67,5.2800,217.4121,71.2827,72.0000,wall,q1,0.0000,6.8835,92.0110,0.7128,8.9103
68,5.3600,217.4121,71.6391,78.0000,wall,q1,0.0000,7.0024,91.8895,0.3564,4.4552
69,5.4400,217.0557,71.6391,80.0000,wall,q1,0.0000,7.3476,91.5543,0.3564,4.4552
70,5.5200,216.6993,71.9955,80.0000,wall,q1,0.0000,7.7842,91.0981,0.5040,6.3006
71,5.6000,215.9865,71.6391,77.0000,wall,q1,0.0000,8.3434,90.5497,0.7970,9.9621
72,5.6800,215.2737,71.6391,80.0000,wall,q1,0.0000,9.0166,89.8808,0.7128,8.9103
73,5.7600,214.9172,70.9263,82.0000,wall,q1,0.0000,9.0868,89.7973,0.7970,9.9621
74,5.8400,213.8480,70.2134,75.0000,wall,q1,0.0000,9.8062,89.0571,1.2851,16.0633
75,5.9200,212.4223,69.8570,73.0000,wall,q1,0.0000,11.0546,87.8650,1.4695,18.3691
76,6.0000,211.3531,69.5006,80.0000,wall,q1,0.0000,11.9492,87.0106,1.1271,14.0885
77,6.0800,210.2839,69.8570,75.0000,wall,q1,0.0000,13.0712,85.8864,1.1271,14.0885
78,6.1600,208.8582,70.5698,77.0000,wall,q1,0.0000,14.6520,84.2965,1.5939,19.9241
79,6.2400,207.4326,71.6391,83.0000,wall,q1,0.0000,16.3523,82.5714,1.7821,22.2758
80,6.3200,206.3633,72.7083,90.0000,wall,q1,0.0000,17.6955,81.1797,1.5121,18.9017
81,6.4000,205.2941,73.7776,95.0000,wall,q1,0.0000,19.0639,79.7924,1.5121,18.9017
82,6.4800,203.8684,75.2032,93.0000,wall,q1,0.0000,20.9194,77.9498,2.0162,25.2022
83,6.5600,202.7992,76.6289,91.0000,center,q1,0.0000,22.4314,76.4508,1.7821,22.2758
84,6.6400,201.7299,78.4109,94.0000,center,q1,0.0000,24.0282,74.8473,2.0782,25.9779
85,6.7200,201.0171,79.8366,91.0000,center,q1,0.0000,25.2249,73.7170,1.5939,19.9241
86,6.8000,199.9479,81.6187,89.0000,center,q1,0.0000,26.8282,72.1583,2.0782,25.9779
87,6.8800,199.2351,83.0443,98.0000,center,q1,0.0000,27.9211,71.0675,1.5939,19.9241
88,6.9600,197.8094,84.4700,102.0000,center,q1,0.0000,29.6531,69.3083,2.0162,25.2022
89,7.0400,196.3837,85.8956,105.0000,center,q1,0.0000,31.3846,67.5634,2.0162,25.2022
90,7.1200,194.6017,86.6084,99.0000,center,q1,0.0000,33.2860,65.6601,1.9193,23.9918
91,7.2000,192.8196,87.6777,104.0000,center,q1,0.0000,35.2687,63.6720,2.0782,25.9779
92,7.2800,190.6811,88.3905,109.0000,center,q1,0.0000,37.5166,61.4257,2.2542,28.1769
93,7.3600,188.5427,89.1033,103.0000,center,q1,0.0000,39.7653,59.1799,2.2542,28.1769
94,7.4400,186.4042,89.4597,106.0000,center,q1,0.0000,41.9252,57.0172,2.1680,27.0997
95,7.5200,184.2657,90.1726,106.0000,center,q1,0.0000,44.1737,54.7716,2.2542,28.1769
96,7.6000,182.1272,90.8854,109.0000,center,q1,0.0000,46.4228,52.5267,2.2542,28.1769
97,7.6800,179.6323,91.5982,108.0000,center,q1,0.0000,49.0169,49.9353,2.5947,32.4341
98,7.7600,177.4938,92.3111,110.0000,center,q1,0.0000,51.2653,47.6918,2.2542,28.1769
99,7.8400,174.9989,93.0239,118.0000,center,q1,0.0000,53.8573,45.1014,2.5947,32.4341
100,7.9200,172.8605,94.0931,110.0000,center,q1,0.0000,56.1880,42.7857,2.3909,29.8862
101,8.0000,170.3656,95.1624,121.0000,center,q1,0.0000,58.8687,40.1288,2.7144,33.9295
102,8.0800,167.8707,96.2316,112.0000,center,q1,0.0000,61.4955,37.4801,2.7144,33.9295
103,8.1600,165.7322,97.3008,120.0000,center,q1,0.0000,63.7621,35.1936,2.3909,29.8862
104,8.2400,163.2373,98.7265,114.0000,center,q1,0.0000,66.4460,32.5219,2.8735,35.9187
105,8.3200,161.0988,99.7957,110.0000,center,q1,0.0000,68.7323,30.2763,2.3909,29.8862
106,8.4000,158.6039,101.2214,116.0000,center,q1,0.0000,71.3147,27.6763,2.8735,35.9187
107,8.4800,156.4655,102.6470,118.0000,center,q1,0.0000,73.5076,25.4924,2.5701,32.1267
108,8.5600,153.9706,104.0727,115.0000,center,q1,0.0000,75.9570,23.0312,2.8735,35.9187
109,8.6400,151.8321,105.4983,119.0000,center,q1,0.0000,77.9332,21.0301,2.5701,32.1267
110,8.7200,149.6936,106.5676,116.0000,center,q1,0.0000,79.8756,19.0920,2.3909,29.8862
111,8.8000,147.1987,107.9932,115.0000,center,q1,0.0000,81.8510,17.0307,2.8735,35.9187
112,8.8800,145.0602,109.4189,117.0000,center,q1,0.0000,83.1941,15.5568,2.5701,32.1267
113,8.9600,142.9217,110.4881,104.0000,center,q1,0.0000,84.3857,14.1986,2.3909,29.8862
114,9.0400,141.4961,110.8445,103.0000,center,q1,0.0000,85.2074,13.2349,1.4695,18.3691
115,9.1200,140.0704,111.2010,101.0000,center,q1,0.0000,85.9378,12.3710,1.4695,18.3691
116,9.2000,138.6448,110.8445,105.0000,center,q1,0.0000,87.1079,11.1034,1.4695,18.3691
117,9.2800,137.5755,110.4881,108.0000,center,q2,0.0000,88.0233,10.1208,1.1271,14.0885
118,9.3600,136.5063,109.4189,104.0000,center,q2,0.0000,89.4874,8.6136,1.5121,18.9017
119,9.4400,136.1499,108.3497,102.0000,center,q1,0.0000,90.5893,7.5764,1.1271,14.0885
120,9.5200,136.1499,106.9240,106.0000,center,q1,0.0000,91.7368,6.6076,1.4257,17.8207
121,9.6000,136.1499,105.4983,112.0000,center,q1,0.0000,92.7661,5.8295,1.4257,17.8207
122,9.6800,136.5063,103.7163,107.0000,center,q1,0.0000,93.3517,5.6052,1.8174,22.7170
123,9.7600,136.8627,101.9342,114.0000,center,q1,0.0000,92.9993,5.9549,1.8174,22.7170
124,9.8400,137.5755,100.5086,122.0000,center,q1,0.0000,91.8109,6.9939,1.5939,19.9241
125,9.9200,138.6448,98.7265,111.0000,center,q1,0.0000,89.9525,8.6936,2.0782,25.9779
126,10.0000,139.3576,96.9444,115.0000,center,q4,0.0000,88.2308,10.2362,1.9193,23.9918
127,10.0800,140.4269,95.1624,109.0000,center,q4,0.0000,86.2285,12.1638,2.0782,25.9779
128,10.1600,141.1397,93.3803,112.0000,center,q4,0.0000,84.4301,13.8709,1.9193,23.9918
129,10.2400,141.8525,90.8854,108.0000,center,q4,0.0000,82.0479,16.1467,2.5947,32.4341
130,10.3200,141.8525,89.1033,112.0000,center,q4,0.0000,80.6227,17.5048,1.7821,22.2758
131,10.4000,141.8525,86.9649,115.0000,center,q4,0.0000,78.7899,19.2261,2.1385,26.7310
132,10.4800,141.8525,84.4700,114.0000,center,q4,0.0000,76.6562,21.3300,2.4949,31.1862
133,10.5600,141.4961,81.9751,115.0000,center,q4,0.0000,74.5518,23.3476,2.5202,31.5028
134,10.6400,141.1397,79.4802,113.0000,center,q4,0.0000,72.3616,25.4551,2.5202,31.5028
135,10.7200,140.7833,76.9853,118.0000,center,q4,0.0000,70.1274,27.6317,2.5202,31.5028
136,10.8000,140.4269,74.8468,110.0000,center,q4,0.0000,68.2101,29.5246,2.1680,27.0997
137,10.8800,140.0704,71.9955,116.0000,center,q4,0.0000,65.5539,32.1360,2.8735,35.9187
138,10.9600,139.7140,69.5006,101.0000,center,q4,0.0000,63.2581,34.4439,2.5202,31.5028
139,11.0400,139.0012,66.6493,101.0000,center,q4,0.0000,60.6458,37.0480,2.9391,36.7382
140,11.1200,138.6448,64.5108,99.0000,center,q4,0.0000,58.5755,39.0669,2.1680,27.0997
141,11.2000,137.9320,61.6595,107.0000,center,q4,0.0000,55.8490,41.7417,2.9391,36.7382
142,11.2800,136.8627,59.1646,103.0000,NE,q4,0.0000,53.5570,44.0479,2.7144,33.9295
143,11.3600,135.7935,56.6697,107.0000,center,q4,0.0000,51.2703,46.3984,2.7144,33.9295
144,11.4400,134.7242,54.1748,105.0000,center,q4,0.0000,48.8286,48.7867,2.7144,33.9295
145,11.5200,133.2986,52.0363,106.0000,center,q4,0.0000,46.7119,50.8340,2.5701,32.1267
146,11.6000,131.8729,49.5415,107.0000,center,q4,0.0000,44.2871,53.2832,2.8735,35.9187
147,11.6800,130.8037,47.4030,108.0000,center,q4,0.0000,42.2075,55.4144,2.3909,29.8862
148,11.7600,129.3780,45.2645,119.0000,center,q4,0.0000,39.9755,57.5747,2.5701,32.1267
149,11.8400,127.9524,42.7696,106.0000,center,q4,0.0000,37.4302,60.1235,2.8735,35.9187
150,11.9200,126.5267,40.6311,110.0000,center,q4,0.0000,35.2849,62.3448,2.5701,32.1267
151,12.0000,124.7447,38.4926,109.0000,center,q4,0.0000,33.0678,64.6254,2.7837,34.7960
152,12.0800,123.3190,36.3542,109.0000,center,q4,0.0000,30.7632,66.9023,2.5701,32.1267
153,12.1600,121.8934,34.2157,102.0000,center,q4,0.0000,28.4283,69.1998,2.5701,32.1267
154,12.2400,120.4677,32.0772,103.0000,center,q4,0.0000,26.0767,71.5158,2.5701,32.1267
155,12.3200,119.0421,30.2951,99.0000,center,q4,0.0000,24.0942,73.4969,2.2822,28.5270
156,12.4000,117.2600,27.8002,96.0000,wall,q4,0.0000,21.3907,76.2601,3.0660,38.3248
157,12.4800,115.4779,25.6618,94.0000,wall,q4,0.0000,19.0106,78.6960,2.7837,34.7960
158,12.5600,114.0523,24.2361,99.0000,wall,q4,0.0000,17.3804,80.3823,2.0162,25.2022
159,12.6400,112.2702,22.0976,92.0000,wall,q4,0.0000,14.8843,82.8580,2.7837,34.7960
160,12.7200,110.8445,20.3156,90.0000,wall,q4,0.0000,12.7962,84.9217,2.2822,28.5270
161,12.8000,109.0625,18.5335,87.0000,wall,q4,0.0000,10.6328,87.0852,2.5202,31.5028
162,12.8800,107.2804,16.7514,77.0000,wall,q4,0.0000,8.4718,89.2674,2.5202,31.5028
163,12.9600,105.8548,14.9694,74.0000,wall,q4,0.0000,6.3157,91.3684,2.2822,28.5270
164,13.0400,105.1419,14.2565,60.0000,wall,q4,0.0000,5.4521,92.2510,1.0081,12.6011
165,13.1200,104.7855,14.2565,57.0000,wall,q4,0.0000,5.3935,92.3515,0.3564,4.4552
166,13.2000,104.4291,14.6129,53.0000,wall,q4,0.0000,5.6354,92.1118,0.5040,6.3006
167,13.2800,104.0727,14.6129,56.0000,wall,q4,0.0000,5.5330,92.2152,0.3564,4.4552
168,13.3600,104.0727,14.6129,68.0000,wall,q4,0.0000,5.5330,92.2152,0.0000,0.0000
169,13.4400,103.3599,14.9694,85.0000,wall,q4,0.0000,5.7470,92.0855,0.7970,9.9621
170,13.5200,102.6470,15.3258,97.0000,wall,q4,0.0000,5.8781,91.9627,0.7970,9.9621
171,13.6000,101.5778,15.6822,87.0000,wall,q4,0.0000,5.8781,91.9598,1.1271,14.0885
172,13.6800,100.1521,17.1078,76.0000,wall,q4,0.0000,6.6964,91.0826,2.0162,25.2022
173,13.7600,98.0137,18.8899,86.0000,wall,q4,0.0000,7.6774,90.1673,2.7837,34.7960
174,13.8400,96.5880,20.3156,84.0000,wall,q4,0.0000,8.4718,89.3805,2.0162,25.2022
175,13.9200,94.8059,21.7412,85.0000,wall,q4,0.0000,9.0868,88.7773,2.2822,28.5270
176,14.0000,93.3803,22.8105,81.0000,wall,q4,0.0000,9.5636,88.3987,1.7821,22.2758
177,14.0800,91.5982,24.2361,74.0000,wall,q4,0.0000,10.0430,87.8942,2.2822,28.5270
178,14.1600,89.8162,25.6618,79.0000,wall,q4,0.0000,10.5248,87.4465,2.2822,28.5270
179,14.2400,88.7469,26.7310,70.0000,wall,q4,0.0000,11.0027,87.0183,1.5121,18.9017
180,14.3200,87.3213,27.4438,65.0000,wall,q4,0.0000,10.8808,87.1014,1.5939,19.9241
