Track file,G:\Water Maze Data\xxx_0001\data\track_00502.trk
Object,0
Samples,1500
Name,6,
Goal Position,SW,
Comment,,
Trial,4,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,203.1556,146.8423,59.0000,wall,q1,0.0000,14.1357,84.5485,-,-
2,0.0800,203.1556,147.5551,64.0000,wall,q1,0.0000,13.7531,84.9219,0.7128,8.9103
3,0.1600,202.0864,147.9115,64.0000,wall,q1,0.0000,14.4336,84.2053,1.1271,14.0885
4,0.2400,202.0864,147.5551,70.0000,wall,q1,0.0000,14.6303,84.0149,0.3564,4.4552
5,0.3200,202.0864,147.5551,89.0000,wall,q1,0.0000,14.6303,84.0149,0.0000,0.0000
6,0.4000,201.3735,147.1987,105.0000,wall,q1,0.0000,15.4208,83.2218,0.7970,9.9621
7,0.4800,200.3043,146.4859,90.0000,wall,q1,0.0000,16.7059,81.9372,1.2851,16.0633
8,0.5600,199.5915,145.0602,96.0000,wall,q1,0.0000,18.0965,80.5784,1.5939,19.9241
9,0.6400,199.5915,143.2782,95.0000,wall,q1,0.0000,19.0106,79.6587,1.7821,22.2758
10,0.7200,199.9479,141.8525,93.0000,wall,q1,0.0000,19.4564,79.2541,1.4695,18.3691
11,0.8000,200.3043,139.7140,87.0000,wall,q1,0.0000,20.2655,78.5374,2.1680,27.0997
12,0.8800,200.6607,138.6448,90.0000,wall,q1,0.0000,20.4029,78.3576,1.1271,14.0885
13,0.9600,200.6607,137.2191,89.0000,wall,q1,0.0000,21.0405,77.7161,1.4257,17.8207
14,1.0400,200.3043,135.7935,91.0000,center,q1,0.0000,21.9968,76.7736,1.4695,18.3691
15,1.1200,199.5915,134.3678,90.0000,center,q1,0.0000,23.2735,75.5239,1.5939,19.9241
16,1.2000,198.5222,132.9422,83.0000,center,q1,0.0000,24.8673,73.9617,1.7821,22.2758
17,1.2800,197.8094,131.5165,86.0000,center,q1,0.0000,26.1424,72.7370,1.5939,19.9241
