Track file,G:\Water Maze Data\xxx_0001\data\track_00530.trk
Object,0
Samples,113
Name,8,
Goal Position,SW,
Comment,,
Trial,6,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,207.4326,140.4269,30.0000,wall,q1,0.0000,13.5484,85.2083,-,-
2,0.0800,208.1454,140.7833,32.0000,wall,q1,0.0000,12.7514,86.0053,0.7970,9.9621
3,0.1600,207.7890,141.1397,37.0000,wall,q1,0.0000,12.9148,85.8441,0.5040,6.3006
4,0.2400,207.0761,141.8525,36.0000,wall,q1,0.0000,13.2306,85.5298,1.0081,12.6011
5,0.3200,206.7197,141.8525,31.0000,wall,q1,0.0000,13.5484,85.2129,0.3564,4.4552
6,0.4000,206.0069,142.2089,38.0000,wall,q1,0.0000,14.0411,84.7449,0.7970,9.9621
7,0.4800,204.2248,141.8525,38.0000,wall,q1,0.0000,15.8193,83.0030,1.8174,22.7170
8,0.5600,202.7992,141.8525,47.0000,wall,q1,0.0000,17.0036,81.7476,1.4257,17.8207
9,0.6400,201.0171,141.4961,37.0000,wall,q1,0.0000,18.7041,80.0134,1.8174,22.7170
10,0.7200,199.2351,141.1397,50.0000,wall,q1,0.0000,20.4247,78.2831,1.8174,22.7170
11,0.8000,198.1658,140.7833,47.0000,center,q1,0.0000,21.5328,77.1765,1.1271,14.0885
12,0.8800,196.3837,140.7833,46.0000,center,q1,0.0000,23.0459,75.6301,1.7821,22.2758
13,0.9600,194.9581,141.1397,54.0000,center,q1,0.0000,24.0942,74.5830,1.4695,18.3691
14,1.0400,192.4632,141.8525,45.0000,center,q1,0.0000,25.8049,72.8336,2.5947,32.4341
15,1.1200,190.6811,142.5653,52.0000,center,q1,0.0000,26.9464,71.7280,1.9193,23.9918
16,1.2000,188.8991,142.9217,55.0000,center,q1,0.0000,28.1657,70.4538,1.8174,22.7170
17,1.2800,186.7606,143.2782,48.0000,center,q1,0.0000,29.6659,68.9150,2.1680,27.0997
18,1.3600,184.2657,143.6346,33.0000,center,q1,0.0000,31.3968,67.1275,2.5202,31.5028
19,1.4400,181.7708,143.2782,35.0000,center,q1,0.0000,33.5748,64.9419,2.5202,31.5028
20,1.5200,179.6323,143.2782,35.0000,center,q1,0.0000,35.2831,63.2832,2.1385,26.7310
21,1.6000,175.7118,142.9217,17.0000,center,q1,0.0000,38.3107,60.0823,3.9367,49.2089
22,1.6800,174.2861,142.5653,33.0000,center,q1,0.0000,39.5876,58.7868,1.4695,18.3691
23,1.7600,-,-,-,-,-,-,-,-,-,-
24,1.8400,170.0092,142.9217,16.0000,center,q1,0.0000,42.3517,55.9656,-,-
25,1.9200,166.0886,144.7038,19.0000,center,q1,0.0000,43.5539,54.6585,4.3066,53.8320
26,2.0000,163.9501,145.4166,17.0000,center,q1,0.0000,44.2671,53.8718,2.2542,28.1769
27,2.0800,-,-,-,-,-,-,-,-,-,-
28,2.1600,158.6039,146.8423,35.0000,center,q2,0.0000,46.0270,51.9774,-,-
29,2.2400,156.4655,147.1987,34.0000,center,q2,0.0000,46.8219,51.1816,2.1680,27.0997
30,2.3200,153.9706,147.9115,38.0000,center,q2,0.0000,47.3400,50.6198,2.5947,32.4341
31,2.4000,150.7628,147.9115,42.0000,center,q2,0.0000,48.6410,49.2455,3.2077,40.0965
32,2.4800,147.9115,147.1987,47.0000,center,q2,0.0000,50.2758,47.5039,2.9391,36.7382
33,2.5600,145.7731,146.8423,42.0000,center,q2,0.0000,51.3483,46.4461,2.1680,27.0997
34,2.6400,142.9217,146.1295,48.0000,center,q2,0.0000,52.7781,44.9301,2.9391,36.7382
35,2.7200,140.0704,145.0602,47.0000,center,q2,0.0000,54.4940,43.2115,3.0452,38.0650
36,2.8000,137.2191,143.9910,49.0000,center,q2,0.0000,55.9580,41.6449,3.0452,38.0650
37,2.8800,135.0807,142.9217,58.0000,center,q2,0.0000,57.3659,40.3144,2.3909,29.8862
38,2.9600,131.8729,141.8525,50.0000,center,q2,0.0000,58.5213,39.0458,3.3812,42.2654
39,3.0400,130.0909,141.1397,53.0000,center,q2,0.0000,59.2333,38.3327,1.9193,23.9918
40,3.1200,127.2396,140.0704,56.0000,center,q2,0.0000,60.2339,37.4400,3.0452,38.0650
41,3.2000,124.3883,139.0012,50.0000,center,q2,0.0000,60.8382,36.7785,3.0452,38.0650
42,3.2800,121.5369,137.9320,55.0000,center,q2,0.0000,61.3466,36.3607,3.0452,38.0650
43,3.3600,118.6856,136.8627,55.0000,center,q2,0.0000,61.5719,36.1953,3.0452,38.0650
44,3.4400,116.1907,135.7935,47.0000,center,q2,0.0000,61.7377,36.1383,2.7144,33.9295
