Track file,G:\Water Maze Data\xxx_0001\data\track_00676.trk
Object,0
Samples,706
Name,7,
Goal Position,SW,
Comment,,
Trial,4,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,176.0682,55.6005,82.0000,center,q4,0.0000,33.0159,65.2911,-,-
2,0.0800,172.8605,56.3133,92.0000,center,q4,0.0000,35.6431,62.5868,3.2860,41.0746
3,0.1600,170.0092,56.6697,85.0000,center,q4,0.0000,37.7865,60.4430,2.8735,35.9187
4,0.2400,167.1579,57.0261,90.0000,center,q4,0.0000,39.7780,58.3619,2.8735,35.9187
5,0.3200,164.6630,56.6697,82.0000,center,q4,0.0000,40.9875,57.1363,2.5202,31.5028
6,0.4000,162.8809,55.6005,83.0000,center,q4,0.0000,41.0758,56.9867,2.0782,25.9779
7,0.4800,161.4552,53.8184,86.0000,center,q4,0.0000,40.2810,57.7062,2.2822,28.5270
8,0.5600,160.7424,52.0363,82.0000,center,q4,0.0000,39.1244,58.8631,1.9193,23.9918
9,0.6400,160.0296,50.6107,74.0000,center,q4,0.0000,38.2543,59.7474,1.5939,19.9241
10,0.7200,159.3168,49.1850,73.0000,center,q4,0.0000,37.2993,60.6608,1.5939,19.9241
11,0.8000,158.6039,48.4722,78.0000,center,q4,0.0000,36.9795,60.9656,1.0081,12.6011
12,0.8800,156.8219,47.0466,85.0000,center,q4,0.0000,36.4100,61.4694,2.2822,28.5270
13,0.9600,155.3962,46.3337,88.0000,center,q4,0.0000,36.3367,61.5373,1.5939,19.9241
14,1.0400,153.6141,45.9773,82.0000,center,q4,0.0000,36.6344,61.1830,1.8174,22.7170
15,1.1200,152.1885,45.6209,84.0000,center,q4,0.0000,36.7538,61.0039,1.4695,18.3691
16,1.2000,150.4064,45.6209,88.0000,center,q4,0.0000,37.3962,60.4073,1.7821,22.2758
17,1.2800,149.3372,45.6209,80.0000,center,q4,0.0000,37.6940,60.0718,1.0692,13.3655
18,1.3600,148.2679,45.2645,81.0000,center,q4,0.0000,37.6063,60.0949,1.1271,14.0885
19,1.4400,147.1987,45.2645,77.0000,center,q4,0.0000,37.8940,59.7960,1.0692,13.3655
20,1.5200,146.4859,44.1953,81.0000,center,q4,0.0000,37.0824,60.6395,1.2851,16.0633
21,1.6000,146.1295,43.8388,79.0000,center,q4,0.0000,36.8263,60.8945,0.5040,6.3006
22,1.6800,145.7731,42.7696,79.0000,center,q4,0.0000,35.8776,61.8444,1.1271,14.0885
23,1.7600,146.1295,42.4132,87.0000,center,q4,0.0000,35.4483,62.2763,0.5040,6.3006
24,1.8400,146.4859,41.7004,81.0000,center,q4,0.0000,34.6675,63.0546,0.7970,9.9621
