Track file,G:\Water Maze Data\xxx_0001\data\track_00513.trk
Object,0
Samples,1500
Name,7,
Goal Position,SW,
Comment,,
Trial,5,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,219.1942,142.2089,96.0000,wall,q1,0.0000,2.2542,96.6156,-,-
2,0.0800,219.1942,142.5653,99.0000,wall,q1,0.0000,2.0782,96.7615,0.3564,4.4552
3,0.1600,218.8378,143.2782,94.0000,wall,q1,0.0000,2.0782,96.7326,0.7970,9.9621
4,0.2400,218.4814,143.6346,96.0000,wall,q1,0.0000,2.2542,96.5591,0.5040,6.3006
5,0.3200,218.1250,144.7038,77.0000,wall,q1,0.0000,2.0782,96.6946,1.1271,14.0885
6,0.4000,217.7685,145.0602,76.0000,wall,q1,0.0000,2.2542,96.5289,0.5040,6.3006
7,0.4800,218.1250,144.3474,97.0000,wall,q1,0.0000,2.2542,96.5407,0.7970,9.9621
8,0.5600,206.0069,148.9808,113.0000,wall,q1,0.0000,10.5789,88.0970,12.9736,162.1705
9,0.6400,205.6505,149.6936,113.0000,wall,q1,0.0000,10.4824,88.1705,0.7970,9.9621
10,0.7200,205.2941,151.1193,110.0000,wall,q1,0.0000,10.0430,88.6376,1.4695,18.3691
11,0.8000,205.6505,152.1885,107.0000,wall,q1,0.0000,9.1980,89.5219,1.1271,14.0885
12,0.8800,206.3633,153.6141,99.0000,wall,q1,0.0000,7.8168,90.9062,1.5939,19.9241
13,0.9600,207.0761,154.3270,103.0000,wall,q1,0.0000,6.8093,91.8959,1.0081,12.6011
14,1.0400,207.4326,155.0398,100.0000,wall,q1,0.0000,6.0695,92.5914,0.7970,9.9621
15,1.1200,207.4326,154.6834,84.0000,wall,q1,0.0000,6.3056,92.3909,0.3564,4.4552
16,1.2000,207.0761,154.6834,68.0000,wall,q1,0.0000,6.5719,92.0961,0.3564,4.4552
17,1.2800,206.7197,155.0398,60.0000,wall,q1,0.0000,6.6297,92.0037,0.5040,6.3006
18,1.3600,206.0069,154.6834,57.0000,wall,q1,0.0000,7.4165,91.2146,0.7970,9.9621
19,1.4400,205.2941,154.6834,63.0000,wall,q1,0.0000,8.0094,90.6291,0.7128,8.9103
20,1.5200,204.9377,154.6834,72.0000,wall,q1,0.0000,8.3129,90.3371,0.3564,4.4552
21,1.6000,204.5813,154.6834,71.0000,wall,q1,0.0000,8.5836,90.0455,0.3564,4.4552
22,1.6800,203.8684,155.0398,82.0000,wall,q1,0.0000,8.9103,89.6708,0.7970,9.9621
23,1.7600,203.1556,155.0398,108.0000,wall,q1,0.0000,9.4902,89.0923,0.7128,8.9103
24,1.8400,201.7299,156.1090,106.0000,wall,q1,0.0000,9.9859,88.5804,1.7821,22.2758
25,1.9200,200.3043,156.8219,103.0000,wall,q1,0.0000,10.6328,87.8820,1.5939,19.9241
26,2.0000,198.1658,157.5347,107.0000,wall,q1,0.0000,11.9119,86.6533,2.2542,28.1769
27,2.0800,196.3837,158.6039,103.0000,wall,q1,0.0000,12.6011,85.9689,2.0782,25.9779
28,2.1600,194.6017,158.9603,99.0000,wall,q1,0.0000,13.6092,84.8563,1.8174,22.7170
29,2.2400,192.8196,159.3168,108.0000,wall,q1,0.0000,14.6173,83.7683,1.8174,22.7170
30,2.3200,190.6811,160.3860,107.0000,wall,q1,0.0000,15.5398,82.9407,2.3909,29.8862
31,2.4000,188.8991,160.7424,105.0000,wall,q1,0.0000,16.4762,81.9188,1.8174,22.7170
32,2.4800,187.4734,161.4552,102.0000,wall,q1,0.0000,16.8874,81.4288,1.5939,19.9241
33,2.5600,186.0478,162.1681,102.0000,wall,q1,0.0000,17.3914,80.9672,1.5939,19.9241
34,2.6400,185.3349,163.2373,112.0000,wall,q1,0.0000,16.9774,81.2758,1.2851,16.0633
35,2.7200,184.6221,164.3065,116.0000,wall,q1,0.0000,16.6411,81.6034,1.2851,16.0633
36,2.8000,184.2657,165.3758,110.0000,wall,q1,0.0000,16.1294,82.1805,1.1271,14.0885
37,2.8800,184.6221,166.8014,110.0000,wall,q1,0.0000,14.8330,83.4994,1.4695,18.3691
38,2.9600,185.3349,168.2271,110.0000,wall,q1,0.0000,13.2593,85.0507,1.5939,19.9241
39,3.0400,186.4042,168.9399,116.0000,wall,q1,0.0000,12.0603,86.2831,1.2851,16.0633
40,3.1200,187.4734,169.2963,114.0000,wall,q1,0.0000,11.0890,87.2451,1.1271,14.0885
41,3.2000,189.2555,169.6527,108.0000,wall,q1,0.0000,9.5768,88.6779,1.8174,22.7170
42,3.2800,190.6811,169.2963,110.0000,wall,q1,0.0000,8.9103,89.3559,1.4695,18.3691
43,3.3600,192.1068,168.2271,107.0000,wall,q1,0.0000,8.8244,89.5306,1.7821,22.2758
44,3.4400,193.1760,166.8014,101.0000,wall,q1,0.0000,9.0868,89.2364,1.7821,22.2758
45,3.5200,194.2453,165.3758,101.0000,wall,q1,0.0000,9.5768,88.9769,1.7821,22.2758
46,3.6000,194.2453,163.5937,102.0000,wall,q1,0.0000,10.7752,87.7331,1.7821,22.2758
47,3.6800,194.2453,161.4552,106.0000,wall,q1,0.0000,12.1076,86.2654,2.1385,26.7310
48,3.7600,193.5324,159.3168,100.0000,wall,q1,0.0000,14.1132,84.2960,2.2542,28.1769
49,3.8400,192.8196,157.1783,100.0000,wall,q1,0.0000,16.1294,82.3411,2.2542,28.1769
50,3.9200,191.7504,155.0398,103.0000,wall,q1,0.0000,18.3994,80.1313,2.3909,29.8862
51,4.0000,190.6811,153.2577,98.0000,wall,q1,0.0000,20.4154,78.1616,2.0782,25.9779
52,4.0800,189.6119,151.1193,110.0000,center,q1,0.0000,22.6007,75.9707,2.3909,29.8862
53,4.1600,188.5427,148.9808,109.0000,center,q1,0.0000,24.7367,73.7921,2.3909,29.8862
54,4.2400,187.4734,146.4859,99.0000,center,q1,0.0000,27.1085,71.4086,2.7144,33.9295
55,4.3200,187.1170,143.9910,97.0000,center,q1,0.0000,28.9464,69.6230,2.5202,31.5028
56,4.4000,186.7606,141.4961,98.0000,center,q1,0.0000,30.7281,67.8841,2.5202,31.5028
57,4.4800,187.1170,139.0012,98.0000,center,q1,0.0000,31.8487,66.7934,2.5202,31.5028
58,4.5600,187.4734,136.5063,102.0000,center,q1,0.0000,32.8906,65.7813,2.5202,31.5028
59,4.6400,187.8298,133.6550,94.0000,center,q1,0.0000,34.0463,64.6808,2.8735,35.9187
60,4.7200,188.5427,131.1601,95.0000,center,q1,0.0000,34.5886,64.1679,2.5947,32.4341
61,4.8000,188.1862,129.0216,100.0000,center,q1,0.0000,35.8634,62.9282,2.1680,27.0997
62,4.8800,187.8298,126.5267,94.0000,center,q1,0.0000,37.2993,61.6017,2.5202,31.5028
63,4.9600,187.1170,124.3883,103.0000,center,q1,0.0000,38.7180,60.1447,2.2542,28.1769
64,5.0400,185.3349,122.6062,102.0000,center,q1,0.0000,41.0263,57.8512,2.5202,31.5028
65,5.1200,183.5529,120.8241,109.0000,center,q1,0.0000,43.3009,55.5772,2.5202,31.5028
66,5.2000,181.4144,119.7549,106.0000,center,q1,0.0000,45.6780,53.2086,2.3909,29.8862
67,5.2800,178.9195,119.0421,109.0000,center,q1,0.0000,48.2647,50.6167,2.5947,32.4341
68,5.3600,176.4246,118.6856,113.0000,center,q1,0.0000,50.7310,48.1414,2.5202,31.5028
69,5.4400,173.9297,118.6856,110.0000,center,q1,0.0000,53.0805,45.7934,2.4949,31.1862
70,5.5200,171.4348,118.6856,103.0000,center,q1,0.0000,55.4002,43.4617,2.4949,31.1862
71,5.6000,169.2963,118.6856,104.0000,center,q1,0.0000,57.3814,41.4782,2.1385,26.7310
72,5.6800,167.5143,118.6856,98.0000,center,q1,0.0000,58.9754,39.8375,1.7821,22.2758
