Track file,G:\Water Maze Data\xxx_0001\data\track_00618.trk
Object,0
Samples,693
Name,9,
Goal Position,SW,
Comment,,
Trial,6,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,50.6107,65.9365,51.0000,wall,q3,0.0000,10.3605,88.4216,-,-
2,0.0800,52.0363,65.2236,52.0000,wall,q3,0.0000,11.3214,87.4321,1.5939,19.9241
3,0.1600,53.8184,64.1544,47.0000,wall,q3,0.0000,12.4337,86.3003,2.0782,25.9779
4,0.2400,55.6005,63.0852,67.0000,wall,q3,0.0000,13.5718,85.2041,2.0782,25.9779
5,0.3200,57.7390,62.3723,69.0000,wall,q3,0.0000,15.0371,83.6606,2.2542,28.1769
6,0.4000,59.5210,61.6595,73.0000,wall,q3,0.0000,16.2119,82.4586,1.9193,23.9918
7,0.4800,61.6595,60.5903,76.0000,wall,q3,0.0000,17.4970,81.1638,2.3909,29.8862
8,0.5600,63.7980,59.8774,79.0000,wall,q3,0.0000,18.8899,79.7269,2.2542,28.1769
9,0.6400,65.5801,58.8082,67.0000,wall,q3,0.0000,19.8186,78.8233,2.0782,25.9779
10,0.7200,66.6493,57.3825,71.0000,wall,q3,0.0000,19.8186,78.7523,1.7821,22.2758
11,0.8000,67.7185,54.8877,64.0000,wall,q3,0.0000,19.1802,79.3627,2.7144,33.9295
12,0.8800,68.4314,53.1056,58.0000,wall,q3,0.0000,18.6053,79.8923,1.9193,23.9918
13,0.9600,68.7878,50.6107,56.0000,wall,q3,0.0000,17.3914,81.1948,2.5202,31.5028
14,1.0400,69.1442,48.8286,62.0000,wall,q3,0.0000,16.3834,82.0831,1.8174,22.7170
15,1.1200,69.8570,47.0466,63.0000,wall,q3,0.0000,15.6254,82.7381,1.9193,23.9918
16,1.2000,70.9263,45.2645,73.0000,wall,q3,0.0000,15.2552,83.1745,2.0782,25.9779
17,1.2800,71.9955,43.4824,68.0000,wall,q3,0.0000,14.6953,83.6602,2.0782,25.9779
18,1.3600,73.7776,42.0568,70.0000,wall,q3,0.0000,14.8715,83.4459,2.2822,28.5270
19,1.4400,75.9160,40.6311,73.0000,wall,q3,0.0000,15.1549,83.0568,2.5701,32.1267
20,1.5200,78.0545,39.2055,71.0000,wall,q3,0.0000,15.5275,82.7458,2.5701,32.1267
21,1.6000,80.1930,38.1362,66.0000,wall,q3,0.0000,15.9154,82.2332,2.3909,29.8862
22,1.6800,82.6879,37.0670,63.0000,wall,q3,0.0000,16.5377,81.5757,2.7144,33.9295
23,1.7600,85.1828,35.6413,64.0000,wall,q4,0.0000,16.8120,81.2981,2.8735,35.9187
24,1.8400,87.6777,34.2157,59.0000,wall,q4,0.0000,16.8987,81.1215,2.8735,35.9187
25,1.9200,90.1726,32.4336,44.0000,wall,q4,0.0000,16.6258,81.3546,3.0660,38.3248
26,2.0000,92.3111,31.0080,51.0000,wall,q4,0.0000,16.4182,81.5558,2.5701,32.1267
27,2.0800,94.4495,29.5823,51.0000,wall,q4,0.0000,16.1018,81.8373,2.5701,32.1267
28,2.1600,96.9444,27.8002,52.0000,wall,q4,0.0000,15.4907,82.3743,3.0660,38.3248
29,2.2400,99.0829,26.7310,52.0000,wall,q4,0.0000,15.3548,82.4992,2.3909,29.8862
30,2.3200,101.2214,26.0182,43.0000,wall,q4,0.0000,15.4414,82.3606,2.2542,28.1769
31,2.4000,104.4291,25.3053,58.0000,wall,q4,0.0000,15.8954,81.9310,3.2860,41.0746
