Track file,G:\Water Maze Data\xxx_0001\data\track_00520.trk
Object,0
Samples,1500
Name,10,
Goal Position,SW,
Comment,,
Trial,5,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,208.8582,147.1987,75.0000,wall,q1,0.0000,9.0868,89.6422,-,-
2,0.0800,218.8378,144.3474,123.0000,wall,q1,0.0000,1.5939,97.1847,10.3789,129.7364
3,0.1600,219.9070,143.2782,151.0000,wall,q1,0.0000,1.1271,97.7049,1.5121,18.9017
4,0.2400,208.8582,149.6936,79.0000,wall,q1,0.0000,7.8168,90.9033,12.7763,159.7039
5,0.3200,208.8582,149.6936,98.0000,wall,q1,0.0000,7.8168,90.9033,0.0000,0.0000
6,0.4000,208.8582,150.4064,107.0000,wall,q1,0.0000,7.4165,91.2729,0.7128,8.9103
7,0.4800,208.8582,150.7628,106.0000,wall,q1,0.0000,7.2168,91.4593,0.3564,4.4552
8,0.5600,208.5018,151.1193,92.0000,wall,q1,0.0000,7.3390,91.3439,0.5040,6.3006
9,0.6400,208.1454,151.1193,100.0000,wall,q1,0.0000,7.6276,91.0416,0.3564,4.4552
10,0.7200,207.7890,151.1193,101.0000,wall,q1,0.0000,7.9137,90.7397,0.3564,4.4552
11,0.8000,207.4326,151.1193,107.0000,wall,q1,0.0000,8.2053,90.4382,0.3564,4.4552
12,0.8800,207.0761,151.4757,98.0000,wall,q1,0.0000,8.3129,90.3285,0.5040,6.3006
13,0.9600,206.7197,151.1193,86.0000,wall,q1,0.0000,8.8028,89.8363,0.5040,6.3006
14,1.0400,206.7197,151.1193,84.0000,wall,q1,0.0000,8.8028,89.8363,0.0000,0.0000
15,1.1200,206.7197,150.7628,91.0000,wall,q1,0.0000,8.9955,89.6452,0.3564,4.4552
16,1.2000,206.7197,151.1193,87.0000,wall,q1,0.0000,8.8028,89.8363,0.3564,4.4552
17,1.2800,206.7197,151.1193,86.0000,wall,q1,0.0000,8.8028,89.8363,0.0000,0.0000
18,1.3600,206.3633,151.4757,82.0000,wall,q1,0.0000,8.9317,89.7288,0.5040,6.3006
19,1.4400,206.0069,151.8321,76.0000,wall,q1,0.0000,9.0868,89.6240,0.5040,6.3006
20,1.5200,204.9377,152.1885,74.0000,wall,q1,0.0000,9.7868,88.9281,1.1271,14.0885
21,1.6000,204.2248,152.5449,95.0000,wall,q1,0.0000,10.1312,88.5358,0.7970,9.9621
22,1.6800,202.7992,153.2577,94.0000,wall,q1,0.0000,10.8633,87.7677,1.5939,19.9241
23,1.7600,201.3735,153.6141,101.0000,wall,q1,0.0000,11.7670,86.8129,1.4695,18.3691
24,1.8400,199.5915,154.3270,104.0000,wall,q1,0.0000,12.7614,85.8002,1.9193,23.9918
25,1.9200,197.8094,155.0398,101.0000,wall,q1,0.0000,13.6930,84.8188,1.9193,23.9918
26,2.0000,196.0273,155.3962,106.0000,wall,q1,0.0000,14.9226,83.6453,1.8174,22.7170
27,2.0800,193.8889,156.1090,106.0000,wall,q1,0.0000,16.1294,82.4521,2.2542,28.1769
28,2.1600,192.4632,157.1783,117.0000,wall,q1,0.0000,16.3834,82.0738,1.7821,22.2758
29,2.2400,190.6811,158.6039,110.0000,wall,q1,0.0000,16.6640,81.7138,2.2822,28.5270
30,2.3200,188.8991,160.3860,110.0000,wall,q1,0.0000,16.7552,81.6672,2.5202,31.5028
31,2.4000,187.4734,161.8117,111.0000,wall,q1,0.0000,16.6335,81.6859,2.0162,25.2022
32,2.4800,186.0478,163.9501,107.0000,wall,q1,0.0000,15.9751,82.2825,2.5701,32.1267
33,2.5600,184.9785,165.7322,109.0000,wall,q1,0.0000,15.3754,82.9146,2.0782,25.9779
34,2.6400,184.2657,167.8707,112.0000,wall,q1,0.0000,14.1357,84.0952,2.2542,28.1769
