Track file,G:\Water Maze Data\xxx_0001\data\track_00109.trk
Object,0
Samples,409
Name,6,
Goal Position,NE,
Comment,,
Trial,2,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,37.4234,80.1930,46.0000,wall,q3,0.0000,2.7144,96.2471,-,-
2,0.0800,37.0670,79.8366,56.0000,wall,q3,0.0000,2.2542,96.6776,0.5040,6.3006
3,0.1600,48.1158,78.4109,46.0000,wall,q3,0.0000,12.6313,86.3776,11.1404,139.2551
4,0.2400,48.4722,78.7673,87.0000,wall,q3,0.0000,13.0712,85.9353,0.5040,6.3006
5,0.3200,49.1850,79.8366,79.0000,wall,q3,0.0000,14.0048,84.9558,1.2851,16.0633
6,0.4000,50.2543,80.9058,90.0000,wall,q3,0.0000,15.3092,83.6404,1.5121,18.9017
7,0.4800,50.9671,82.3315,92.0000,wall,q3,0.0000,16.3523,82.5876,1.5939,19.9241
8,0.5600,51.6799,84.4700,102.0000,wall,q3,0.0000,17.5513,81.3886,2.2542,28.1769
9,0.6400,52.3928,86.6084,106.0000,wall,q3,0.0000,18.7583,80.2351,2.2542,28.1769
10,0.7200,53.1056,88.7469,111.0000,wall,q3,0.0000,19.8634,79.1290,2.2542,28.1769
11,0.8000,53.4620,91.2418,112.0000,wall,q3,0.0000,20.5672,78.3712,2.5202,31.5028
12,0.8800,54.1748,93.7367,105.0000,wall,q3,0.0000,21.6798,77.3338,2.5947,32.4341
13,0.9600,54.8877,96.2316,98.0000,wall,q3,0.0000,22.7351,76.3705,2.5947,32.4341
14,1.0400,55.6005,98.7265,101.0000,wall,q3,0.0000,23.5233,75.4841,2.5947,32.4341
15,1.1200,56.3133,100.8650,98.0000,center,q3,0.0000,24.3015,74.6859,2.2542,28.1769
16,1.2000,57.0261,103.7163,100.0000,center,q3,0.0000,25.1113,73.9530,2.9391,36.7382
17,1.2800,57.7390,105.8548,99.0000,center,q3,0.0000,25.6717,73.2977,2.2542,28.1769
18,1.3600,58.4518,107.9932,106.0000,center,q3,0.0000,26.3746,72.7063,2.2542,28.1769
19,1.4400,59.1646,110.4881,97.0000,center,q3,0.0000,26.8424,72.2176,2.5947,32.4341
20,1.5200,60.2339,112.9830,106.0000,center,q3,0.0000,27.4808,71.4665,2.7144,33.9295
21,1.6000,60.9467,115.4779,88.0000,center,q3,0.0000,27.8322,71.1623,2.5947,32.4341
22,1.6800,62.0159,117.6164,93.0000,center,q3,0.0000,28.4462,70.5279,2.3909,29.8862
