Track file,G:\Water Maze Data\xxx_0001\data\track_00803.trk
Object,0
Samples,1500
Name,10,
Goal Position,NE,
Comment,,
Trial,6,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,134.3678,181.7708,79.0000,wall,q2,0.0000,18.5369,79.0266,-,-
2,0.0800,135.4371,182.1272,80.0000,wall,q2,0.0000,18.1771,79.4356,1.1271,14.0885
3,0.1600,136.1499,182.4836,82.0000,wall,q2,0.0000,17.8207,79.8345,0.7970,9.9621
4,0.2400,136.8627,183.5529,81.0000,wall,q2,0.0000,16.7514,80.9502,1.2851,16.0633
5,0.3200,136.8627,184.9785,89.0000,wall,q2,0.0000,15.3258,82.3722,1.4257,17.8207
6,0.4000,136.5063,186.4042,88.0000,wall,q2,0.0000,13.9001,83.7700,1.4695,18.3691
7,0.4800,136.1499,187.8298,83.0000,wall,q2,0.0000,12.4745,85.1702,1.4695,18.3691
8,0.5600,135.4371,188.8991,85.0000,wall,q2,0.0000,11.4052,86.1976,1.2851,16.0633
9,0.6400,134.7242,189.6119,80.0000,wall,q2,0.0000,10.6924,86.8758,1.0081,12.6011
10,0.7200,133.2986,189.9683,70.0000,wall,q2,0.0000,10.4338,87.1822,1.4695,18.3691
11,0.8000,131.8729,189.6119,73.0000,wall,q2,0.0000,11.0488,86.7994,1.4695,18.3691
12,0.8800,130.8037,189.2555,69.0000,wall,q2,0.0000,11.4052,86.4385,1.1271,14.0885
13,0.9600,129.3780,188.1862,65.0000,wall,q2,0.0000,12.3053,85.3840,1.7821,22.2758
14,1.0400,128.3088,187.1170,71.0000,wall,q2,0.0000,13.2306,84.3420,1.5121,18.9017
15,1.1200,126.8831,185.6913,77.0000,wall,q2,0.0000,14.6129,82.9751,2.0162,25.2022
16,1.2000,125.4575,184.6221,73.0000,wall,q2,0.0000,15.6822,81.9908,1.7821,22.2758
17,1.2800,123.6754,183.5529,74.0000,wall,q2,0.0000,16.7059,81.0649,2.0782,25.9779
18,1.3600,121.5369,182.4836,79.0000,wall,q2,0.0000,17.4752,80.2235,2.3909,29.8862
19,1.4400,120.1113,181.4144,73.0000,wall,q2,0.0000,18.3024,79.3443,1.7821,22.2758
20,1.5200,117.9728,180.3451,74.0000,wall,q2,0.0000,19.0106,78.6105,2.3909,29.8862
21,1.6000,115.8343,179.2759,81.0000,wall,q2,0.0000,19.7609,77.9432,2.3909,29.8862
22,1.6800,113.6959,178.2067,84.0000,wall,q2,0.0000,20.4122,77.3441,2.3909,29.8862
23,1.7600,111.2010,177.1374,79.0000,center,q2,0.0000,20.8372,76.9056,2.7144,33.9295
24,1.8400,108.7061,176.4246,86.0000,center,q2,0.0000,20.8372,76.9019,2.5947,32.4341
25,1.9200,106.2112,175.7118,94.0000,center,q2,0.0000,20.8586,76.9858,2.5947,32.4341
26,2.0000,103.3599,174.9989,88.0000,wall,q2,0.0000,20.5178,77.2835,2.9391,36.7382
27,2.0800,100.8650,174.2861,86.0000,wall,q2,0.0000,20.3187,77.5522,2.5947,32.4341
28,2.1600,98.3701,173.2169,85.0000,wall,q2,0.0000,20.3187,77.5830,2.7144,33.9295
29,2.2400,95.5188,171.7912,94.0000,wall,q2,0.0000,20.4029,77.5531,3.1879,39.8482
