Track file,G:\Water Maze Data\xxx_0001\data\track_00742.trk
Object,0
Samples,1500
Name,10,
Goal Position,NE,
Comment,,
Trial,2,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,114.4087,178.5631,61.0000,wall,q2,0.0000,20.2278,77.5361,-,-
2,0.0800,111.9138,179.9887,51.0000,wall,q2,0.0000,18.2468,79.4905,2.8735,35.9187
3,0.1600,110.4881,181.4144,50.0000,wall,q2,0.0000,16.5108,81.2231,2.0162,25.2022
4,0.2400,109.0625,183.5529,46.0000,wall,q2,0.0000,14.0997,83.6562,2.5701,32.1267
5,0.3200,107.9932,185.6913,44.0000,wall,q2,0.0000,11.7238,86.0014,2.3909,29.8862
6,0.4000,107.2804,188.1862,41.0000,wall,q2,0.0000,9.1356,88.5960,2.5947,32.4341
7,0.4800,106.2112,190.3247,25.0000,wall,q2,0.0000,6.7625,90.9437,2.3909,29.8862
8,0.5600,105.8548,191.7504,29.0000,wall,q2,0.0000,5.2985,92.4126,1.4695,18.3691
9,0.6400,105.8548,192.4632,20.0000,wall,q2,0.0000,4.6334,93.0988,0.7128,8.9103
10,0.7200,105.8548,192.4632,18.0000,wall,q2,0.0000,4.6334,93.0988,0.0000,0.0000
11,0.8000,105.8548,192.1068,22.0000,wall,q2,0.0000,4.9643,92.7556,0.3564,4.4552
12,0.8800,105.8548,191.7504,17.0000,wall,q2,0.0000,5.2985,92.4126,0.3564,4.4552
13,0.9600,-,-,-,-,-,-,-,-,-,-
14,1.0400,106.2112,191.3940,15.0000,wall,q2,0.0000,5.7580,91.9730,-,-
15,1.1200,-,-,-,-,-,-,-,-,-,-
16,1.2000,106.5676,191.3940,18.0000,wall,q2,0.0000,5.8781,91.8777,-,-
17,1.2800,106.9240,191.0375,22.0000,wall,q2,0.0000,6.3157,91.4398,0.5040,6.3006
18,1.3600,107.2804,191.0375,29.0000,wall,q2,0.0000,6.4253,91.3467,0.3564,4.4552
19,1.4400,107.2804,191.0375,41.0000,wall,q2,0.0000,6.4253,91.3467,0.0000,0.0000
20,1.5200,109.0625,191.7504,45.0000,wall,q2,0.0000,6.1526,91.5927,1.9193,23.9918
21,1.6000,110.4881,192.1068,47.0000,wall,q2,0.0000,6.1526,91.6095,1.4695,18.3691
22,1.6800,112.6266,192.8196,51.0000,wall,q2,0.0000,5.9746,91.8535,2.2542,28.1769
23,1.7600,113.6959,192.8196,36.0000,wall,q2,0.0000,6.0695,91.6459,1.0692,13.3655
