Track file,G:\Water Maze Data\xxx_0001\data\track_00498.trk
Object,0
Samples,1500
Name,7,
Goal Position,SW,
Comment,,
Trial,4,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,212.4223,138.2884,95.0000,wall,q1,0.0000,10.0430,88.8375,-,-
2,0.0800,212.4223,136.8627,90.0000,wall,q1,0.0000,10.6805,88.2779,1.4257,17.8207
3,0.1600,211.7095,135.0807,94.0000,wall,q1,0.0000,11.9492,86.9438,1.9193,23.9918
4,0.2400,210.6403,133.6550,91.0000,wall,q1,0.0000,13.4354,85.4269,1.7821,22.2758
5,0.3200,209.2146,132.2293,84.0000,wall,q1,0.0000,15.3092,83.5867,2.0162,25.2022
6,0.4000,207.4326,130.8037,90.0000,wall,q1,0.0000,17.4788,81.4200,2.2822,28.5270
7,0.4800,205.6505,129.7345,89.0000,wall,q1,0.0000,19.4988,79.3799,2.0782,25.9779
8,0.5600,203.8684,128.6652,85.0000,wall,q1,0.0000,21.5298,77.3419,2.0782,25.9779
9,0.6400,201.7299,127.9524,85.0000,center,q1,0.0000,23.7837,75.0882,2.2542,28.1769
10,0.7200,199.5915,127.2396,79.0000,center,q1,0.0000,26.0377,72.8345,2.2542,28.1769
11,0.8000,197.4530,126.1703,91.0000,center,q1,0.0000,28.4104,70.4619,2.3909,29.8862
12,0.8800,195.3145,125.4575,87.0000,center,q1,0.0000,30.6640,68.2080,2.2542,28.1769
13,0.9600,193.5324,124.3883,94.0000,center,q1,0.0000,32.7047,66.1734,2.0782,25.9779
14,1.0400,192.4632,122.9626,97.0000,center,q1,0.0000,34.2175,64.7055,1.7821,22.2758
15,1.1200,191.7504,120.8241,95.0000,center,q1,0.0000,35.6146,63.3882,2.2542,28.1769
16,1.2000,191.7504,118.6856,97.0000,center,q1,0.0000,36.1369,62.8142,2.1385,26.7310
17,1.2800,192.1068,116.5472,102.0000,center,q1,0.0000,36.3070,62.6560,2.1680,27.0997
18,1.3600,193.1760,114.4087,99.0000,center,q1,0.0000,35.7428,63.2732,2.3909,29.8862
19,1.4400,194.6017,112.9830,105.0000,center,q1,0.0000,34.5280,64.4350,2.0162,25.2022
20,1.5200,196.3837,111.5574,91.0000,center,q1,0.0000,32.9947,65.9915,2.2822,28.5270
21,1.6000,198.1658,110.4881,99.0000,center,q1,0.0000,31.4069,67.6286,2.0782,25.9779
22,1.6800,200.3043,109.7753,93.0000,center,q1,0.0000,29.4014,69.6789,2.2542,28.1769
23,1.7600,202.0864,109.0625,107.0000,center,q1,0.0000,27.7225,71.3864,1.9193,23.9918
24,1.8400,203.5120,109.0625,99.0000,center,q1,0.0000,26.3119,72.8067,1.4257,17.8207
25,1.9200,205.2941,109.4189,97.0000,center,q1,0.0000,24.4968,74.6131,1.8174,22.7170
26,2.0000,206.7197,110.4881,99.0000,center,q1,0.0000,22.9465,76.1335,1.7821,22.2758
27,2.0800,207.7890,111.9138,100.0000,wall,q1,0.0000,21.6798,77.3521,1.7821,22.2758
28,2.1600,208.5018,113.3394,91.0000,wall,q1,0.0000,20.7609,78.2390,1.5939,19.9241
29,2.2400,208.5018,115.4779,99.0000,wall,q1,0.0000,20.4278,78.5551,2.1385,26.7310
30,2.3200,208.5018,116.9036,92.0000,wall,q1,0.0000,20.2153,78.7975,1.4257,17.8207
31,2.4000,207.7890,118.6856,89.0000,wall,q1,0.0000,20.5734,78.4373,1.9193,23.9918
32,2.4800,206.3633,120.8241,85.0000,wall,q1,0.0000,21.4441,77.5104,2.5701,32.1267
33,2.5600,204.9377,121.8934,86.0000,center,q1,0.0000,22.5697,76.3844,1.7821,22.2758
34,2.6400,203.1556,123.3190,89.0000,center,q1,0.0000,23.9461,75.0371,2.2822,28.5270
35,2.7200,200.6607,124.0318,84.0000,center,q1,0.0000,26.1570,72.8447,2.5947,32.4341
36,2.8000,198.8786,124.7447,92.0000,center,q1,0.0000,27.6123,71.3576,1.9193,23.9918
37,2.8800,196.3837,125.4575,89.0000,center,q1,0.0000,29.6595,69.2175,2.5947,32.4341
38,2.9600,194.2453,125.8139,87.0000,center,q1,0.0000,31.5582,67.3212,2.1680,27.0997
39,3.0400,191.7504,126.5267,82.0000,center,q1,0.0000,33.6240,65.2377,2.5947,32.4341
40,3.1200,189.2555,127.5960,88.0000,center,q1,0.0000,35.5450,63.3306,2.7144,33.9295
41,3.2000,186.7606,129.0216,94.0000,center,q1,0.0000,37.1389,61.6349,2.8735,35.9187
42,3.2800,184.2657,130.4473,91.0000,center,q1,0.0000,38.7328,60.0289,2.8735,35.9187
43,3.3600,181.7708,132.2293,89.0000,center,q1,0.0000,39.9755,58.6978,3.0660,38.3248
44,3.4400,179.6323,133.2986,98.0000,center,q1,0.0000,41.2239,57.4176,2.3909,29.8862
45,3.5200,177.1374,134.7242,89.0000,center,q1,0.0000,42.4850,56.1174,2.8735,35.9187
46,3.6000,174.6425,135.4371,90.0000,center,q1,0.0000,44.0369,54.5072,2.5947,32.4341
47,3.6800,171.7912,136.5063,88.0000,center,q1,0.0000,45.6167,52.9248,3.0452,38.0650
48,3.7600,168.9399,136.8627,95.0000,center,q1,0.0000,47.3909,50.9955,2.8735,35.9187
49,3.8400,166.4450,137.2191,92.0000,center,q1,0.0000,48.9572,49.4137,2.5202,31.5028
50,3.9200,163.9501,136.8627,97.0000,center,q1,0.0000,50.9185,47.3978,2.5202,31.5028
51,4.0000,161.8117,136.1499,100.0000,center,q1,0.0000,52.8466,45.4099,2.2542,28.1769
52,4.0800,159.3168,134.7242,95.0000,center,q1,0.0000,55.5571,42.6778,2.8735,35.9187
53,4.1600,157.5347,133.6550,95.0000,center,q1,0.0000,57.5252,40.6997,2.0782,25.9779
54,4.2400,155.3962,132.2293,98.0000,center,q1,0.0000,59.9548,38.2301,2.5701,32.1267
