Track file,G:\Water Maze Data\xxx_0001\data\track_00581.trk
Object,0
Samples,540
Name,8,
Goal Position,SW,
Comment,,
Trial,3,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,54.1748,71.9955,72.0000,wall,q3,0.0000,16.1176,82.7528,-,-
2,0.0800,55.9569,71.6391,60.0000,wall,q3,0.0000,17.6955,81.2378,1.8174,22.7170
3,0.1600,56.6697,70.9263,64.0000,wall,q3,0.0000,18.0121,80.8585,1.0081,12.6011
4,0.2400,58.0954,70.2134,66.0000,wall,q3,0.0000,18.9704,79.8389,1.5939,19.9241
5,0.3200,59.5210,69.5006,64.0000,wall,q3,0.0000,19.9241,78.8382,1.5939,19.9241
6,0.4000,60.9467,69.1442,84.0000,wall,q3,0.0000,21.0405,77.7023,1.4695,18.3691
7,0.4800,62.3723,69.1442,86.0000,wall,q3,0.0000,22.3150,76.4199,1.4257,17.8207
8,0.5600,64.8672,69.1442,83.0000,center,q3,0.0000,24.5486,74.1884,2.4949,31.1862
9,0.6400,67.0057,69.1442,82.0000,center,q3,0.0000,26.4635,72.2894,2.1385,26.7310
10,0.7200,69.1442,69.8570,90.0000,center,q3,0.0000,28.6752,70.0660,2.2542,28.1769
11,0.8000,71.2827,70.2134,81.0000,center,q3,0.0000,30.6847,68.0148,2.1680,27.0997
12,0.8800,73.7776,70.9263,85.0000,center,q3,0.0000,33.2000,65.4860,2.5947,32.4341
13,0.9600,75.9160,71.9955,82.0000,center,q3,0.0000,35.5878,63.0976,2.3909,29.8862
14,1.0400,78.4109,72.3519,88.0000,center,q3,0.0000,37.8973,60.7533,2.5202,31.5028
15,1.1200,80.9058,73.0647,81.0000,center,q3,0.0000,40.4070,58.2408,2.5947,32.4341
16,1.2000,83.0443,73.4211,82.0000,center,q3,0.0000,42.4072,56.2258,2.1680,27.0997
17,1.2800,85.5392,73.4211,82.0000,center,q3,0.0000,44.5046,54.1148,2.4949,31.1862
18,1.3600,88.0341,73.0647,80.0000,center,q3,0.0000,46.3337,52.2399,2.5202,31.5028
19,1.4400,90.5290,72.7083,86.0000,center,q3,0.0000,48.0986,50.4213,2.5202,31.5028
20,1.5200,93.3803,72.3519,78.0000,center,q3,0.0000,50.1125,48.3879,2.8735,35.9187
21,1.6000,95.8752,72.3519,80.0000,center,q3,0.0000,51.9190,46.4761,2.4949,31.1862
22,1.6800,98.0137,72.3519,83.0000,center,q3,0.0000,53.4668,44.8831,2.1385,26.7310
23,1.7600,100.8650,72.7083,74.0000,center,q3,0.0000,55.7249,42.5802,2.8735,35.9187
24,1.8400,103.0035,73.4211,82.0000,center,q3,0.0000,57.6817,40.5765,2.2542,28.1769
25,1.9200,104.7855,74.4904,78.0000,center,q3,0.0000,59.6500,38.5775,2.0782,25.9779
26,2.0000,106.9240,76.2725,78.0000,center,q3,0.0000,62.3968,35.8191,2.7837,34.7960
27,2.0800,108.3497,78.0545,70.0000,center,q3,0.0000,64.6770,33.5415,2.2822,28.5270
28,2.1600,109.4189,79.8366,78.0000,center,q3,0.0000,66.7245,31.5073,2.0782,25.9779
29,2.2400,110.1317,81.6187,78.0000,center,q3,0.0000,68.5436,29.7281,1.9193,23.9918
30,2.3200,110.4881,83.7571,78.0000,center,q3,0.0000,70.3688,27.9810,2.1680,27.0997
31,2.4000,110.4881,85.5392,86.0000,center,q3,0.0000,71.5903,26.7989,1.7821,22.2758
32,2.4800,110.1317,87.3213,87.0000,center,q3,0.0000,72.5281,25.9713,1.8174,22.7170
33,2.5600,109.4189,89.4597,85.0000,center,q3,0.0000,73.2601,25.3580,2.2542,28.1769
34,2.6400,108.3497,91.5982,80.0000,center,q3,0.0000,73.4765,25.2529,2.3909,29.8862
35,2.7200,107.2804,93.3803,81.0000,center,q3,0.0000,73.3207,25.5034,2.0782,25.9779
36,2.8000,106.2112,95.1624,84.0000,center,q3,0.0000,72.9603,25.9186,2.0782,25.9779
37,2.8800,104.4291,96.5880,83.0000,center,q3,0.0000,71.6612,27.2656,2.2822,28.5270
38,2.9600,102.6470,98.0137,90.0000,center,q3,0.0000,70.2134,28.7310,2.2822,28.5270
39,3.0400,100.5086,99.4393,84.0000,center,q3,0.0000,68.3208,30.6518,2.5701,32.1267
40,3.1200,98.3701,100.8650,79.0000,center,q3,0.0000,66.3168,32.6620,2.5701,32.1267
41,3.2000,96.5880,101.9342,90.0000,center,q3,0.0000,64.5738,34.3970,2.0782,25.9779
42,3.2800,94.4495,103.3599,77.0000,center,q3,0.0000,62.4548,36.5281,2.5701,32.1267
43,3.3600,93.0239,104.7855,70.0000,center,q3,0.0000,60.9727,38.0008,2.0162,25.2022
44,3.4400,91.9546,106.2112,68.0000,center,q3,0.0000,59.8785,39.1663,1.7821,22.2758
45,3.5200,90.8854,108.7061,63.0000,center,q3,0.0000,58.4224,40.5185,2.7144,33.9295
46,3.6000,90.5290,110.8445,71.0000,center,q3,0.0000,57.7445,41.2336,2.1680,27.0997
47,3.6800,90.5290,112.9830,64.0000,center,q3,0.0000,57.2263,41.7027,2.1385,26.7310
48,3.7600,91.2418,115.4779,64.0000,center,q3,0.0000,57.1918,41.7003,2.5947,32.4341
49,3.8400,92.3111,116.9036,74.0000,center,q3,0.0000,57.7104,41.1488,1.7821,22.2758
50,3.9200,93.3803,118.3292,84.0000,center,q3,0.0000,58.1784,40.6680,1.7821,22.2758
51,4.0000,94.8059,119.3985,86.0000,center,q3,0.0000,58.9754,39.7875,1.7821,22.2758
52,4.0800,96.9444,120.4677,86.0000,center,q3,0.0000,60.3929,38.3345,2.3909,29.8862
53,4.1600,99.4393,121.1805,82.0000,center,q3,0.0000,62.1642,36.4915,2.5947,32.4341
54,4.2400,101.2214,121.5369,86.0000,center,q3,0.0000,63.4736,35.1515,1.8174,22.7170
55,4.3200,104.0727,122.2498,82.0000,center,q2,0.0000,65.3511,33.1857,2.9391,36.7382
56,4.4000,105.8548,122.2498,87.0000,center,q2,0.0000,66.7407,31.7583,1.7821,22.2758
57,4.4800,108.3497,122.9626,81.0000,center,q2,0.0000,68.0759,30.2933,2.5947,32.4341
58,4.5600,110.4881,123.6754,81.0000,center,q2,0.0000,69.0458,29.2357,2.2542,28.1769
59,4.6400,112.6266,124.3883,75.0000,center,q2,0.0000,69.8606,28.3183,2.2542,28.1769
60,4.7200,115.1215,125.8139,78.0000,center,q2,0.0000,70.1157,27.9310,2.8735,35.9187
61,4.8000,117.2600,127.2396,77.0000,center,q2,0.0000,69.9742,28.0093,2.5701,32.1267
62,4.8800,118.6856,128.6652,79.0000,center,q2,0.0000,69.2653,28.6203,2.0162,25.2022
63,4.9600,120.4677,130.0909,80.0000,center,q2,0.0000,68.5445,29.2273,2.2822,28.5270
64,5.0400,122.2498,132.2293,78.0000,center,q2,0.0000,67.0228,30.6787,2.7837,34.7960
65,5.1200,124.0318,134.7242,70.0000,center,q2,0.0000,65.0296,32.6535,3.0660,38.3248
66,5.2000,124.7447,136.1499,82.0000,center,q2,0.0000,63.7113,33.9098,1.5939,19.9241
67,5.2800,125.4575,138.2884,84.0000,center,q2,0.0000,61.7017,35.8976,2.2542,28.1769
68,5.3600,126.1703,140.7833,88.0000,center,q2,0.0000,59.3586,38.2688,2.5947,32.4341
