Track file,G:\Water Maze Data\xxx_0001\data\track_00670.trk
Object,0
Samples,777
Name,9,
Goal Position,SW,
Comment,,
Trial,3,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,191.0375,42.4132,62.0000,wall,q4,0.0000,13.1921,85.1840,-,-
2,0.0800,191.0375,42.4132,59.0000,wall,q4,0.0000,13.1921,85.1840,0.0000,0.0000
3,0.1600,189.6119,41.7004,47.0000,wall,q4,0.0000,13.6092,84.6977,1.5939,19.9241
4,0.2400,188.8991,41.7004,50.0000,wall,q4,0.0000,14.1132,84.2058,0.7128,8.9103
5,0.3200,188.5427,41.7004,52.0000,wall,q4,0.0000,14.3675,83.9610,0.3564,4.4552
6,0.4000,187.4734,42.0568,55.0000,wall,q4,0.0000,15.3754,82.9701,1.1271,14.0885
7,0.4800,187.1170,42.4132,58.0000,wall,q4,0.0000,15.8794,82.4664,0.5040,6.3006
8,0.5600,185.6913,43.4824,71.0000,wall,q4,0.0000,17.6091,80.7133,1.7821,22.2758
9,0.6400,-,-,-,-,-,-,-,-,-,-
10,0.7200,184.6221,44.1953,55.0000,wall,q4,0.0000,18.8192,79.4650,-,-
11,0.8000,184.2657,44.5517,55.0000,wall,q4,0.0000,19.3188,78.9614,0.5040,6.3006
12,0.8800,184.2657,45.6209,63.0000,wall,q4,0.0000,20.1618,78.1758,1.0692,13.3655
13,0.9600,184.6221,45.9773,66.0000,wall,q4,0.0000,20.1618,78.1596,0.5040,6.3006
14,1.0400,185.3349,46.6901,78.0000,wall,q4,0.0000,20.1681,78.1370,1.0081,12.6011
15,1.1200,185.3349,47.0466,76.0000,wall,q4,0.0000,20.4278,77.8813,0.3564,4.4552
16,1.2000,186.7606,47.4030,78.0000,wall,q4,0.0000,19.7609,78.6315,1.4695,18.3691
17,1.2800,187.4734,47.4030,74.0000,wall,q4,0.0000,19.3188,79.1388,0.7128,8.9103
18,1.3600,188.8991,47.7594,71.0000,wall,q4,0.0000,18.4820,79.9169,1.4695,18.3691
19,1.4400,189.2555,47.7594,73.0000,wall,q4,0.0000,18.2085,80.1756,0.3564,4.4552
20,1.5200,190.3247,47.4030,72.0000,wall,q4,0.0000,17.1671,81.1990,1.1271,14.0885
21,1.6000,190.6811,47.4030,68.0000,wall,q4,0.0000,16.9024,81.4599,0.3564,4.4552
22,1.6800,191.7504,47.4030,65.0000,wall,q4,0.0000,16.1294,82.2468,1.0692,13.3655
23,1.7600,192.1068,47.4030,65.0000,wall,q4,0.0000,15.8794,82.5105,0.3564,4.4552
24,1.8400,192.8196,46.3337,65.0000,wall,q4,0.0000,14.6173,83.7574,1.2851,16.0633
25,1.9200,193.1760,45.9773,55.0000,wall,q4,0.0000,14.1132,84.2609,0.5040,6.3006
26,2.0000,193.1760,44.5517,59.0000,wall,q4,0.0000,13.1439,85.2291,1.4257,17.8207
27,2.0800,193.5324,44.1953,53.0000,wall,q4,0.0000,12.6414,85.7329,0.5040,6.3006
28,2.1600,192.8196,42.7696,52.0000,wall,q4,0.0000,12.3517,86.2011,1.5939,19.9241
29,2.2400,192.8196,42.4132,56.0000,wall,q4,0.0000,12.0971,86.4497,0.3564,4.4552
30,2.3200,191.7504,41.3439,63.0000,wall,q4,0.0000,11.9119,86.4451,1.5121,18.9017
31,2.4000,191.3940,40.9875,57.0000,wall,q4,0.0000,11.8692,86.4495,0.5040,6.3006
32,2.4800,189.6119,39.9183,58.0000,wall,q4,0.0000,12.3517,85.9925,2.0782,25.9779
33,2.5600,189.2555,39.5619,61.0000,wall,q4,0.0000,12.3517,86.0116,0.5040,6.3006
34,2.6400,187.4734,39.2055,65.0000,wall,q4,0.0000,13.1439,85.0803,1.8174,22.7170
35,2.7200,187.1170,39.2055,64.0000,wall,q4,0.0000,13.3786,84.8441,0.3564,4.4552
36,2.8000,184.9785,39.2055,72.0000,wall,q4,0.0000,14.8715,83.4444,2.1385,26.7310
37,2.8800,184.6221,39.2055,73.0000,wall,q4,0.0000,15.1213,83.2142,0.3564,4.4552
38,2.9600,182.1272,39.9183,76.0000,wall,q4,0.0000,17.1116,81.0737,2.5947,32.4341
39,3.0400,181.4144,39.9183,74.0000,wall,q4,0.0000,17.5368,80.6259,0.7128,8.9103
40,3.1200,178.9195,40.9875,68.0000,wall,q4,0.0000,19.8890,78.2413,2.7144,33.9295
41,3.2000,178.2067,41.3439,73.0000,wall,q4,0.0000,20.6012,77.5236,0.7970,9.9621
42,3.2800,175.7118,42.7696,69.0000,center,q4,0.0000,23.2435,74.8813,2.8735,35.9187
43,3.3600,175.3554,43.1260,66.0000,center,q4,0.0000,23.7410,74.3825,0.5040,6.3006
44,3.4400,173.9297,45.2645,61.0000,center,q4,0.0000,26.3095,71.8159,2.5701,32.1267
45,3.5200,173.5733,45.6209,60.0000,center,q4,0.0000,26.8069,71.3171,0.5040,6.3006
46,3.6000,172.8605,47.4030,61.0000,center,q4,0.0000,28.6664,69.4639,1.9193,23.9918
47,3.6800,172.8605,47.7594,62.0000,center,q4,0.0000,28.9464,69.1799,0.3564,4.4552
48,3.7600,173.2169,48.8286,67.0000,center,q4,0.0000,29.5845,68.5511,1.1271,14.0885
49,3.8400,173.5733,49.1850,71.0000,center,q4,0.0000,29.6659,68.4918,0.5040,6.3006
50,3.9200,174.2861,49.8979,75.0000,center,q4,0.0000,29.7962,68.3843,1.0081,12.6011
51,4.0000,174.9989,50.2543,71.0000,center,q4,0.0000,29.6659,68.5644,0.7970,9.9621
52,4.0800,175.7118,50.6107,83.0000,center,q4,0.0000,29.4963,68.7533,0.7970,9.9621
53,4.1600,176.0682,50.9671,83.0000,center,q4,0.0000,29.5135,68.7164,0.5040,6.3006
54,4.2400,177.1374,51.3235,85.0000,center,q4,0.0000,29.0712,69.1570,1.1271,14.0885
55,4.3200,177.8503,51.3235,81.0000,center,q4,0.0000,28.6131,69.6348,0.7128,8.9103
56,4.4000,179.9887,51.3235,86.0000,center,q4,0.0000,27.2184,71.0920,2.1385,26.7310
57,4.4800,180.7016,51.3235,88.0000,center,q4,0.0000,26.7191,71.5853,0.7128,8.9103
58,4.5600,183.1965,51.3235,90.0000,center,q4,0.0000,25.0531,73.3404,2.4949,31.1862
59,4.6400,184.2657,51.3235,87.0000,center,q4,0.0000,24.3250,74.1055,1.0692,13.3655
60,4.7200,186.4042,51.3235,80.0000,center,q4,0.0000,22.7044,75.6580,2.1385,26.7310
61,4.8000,187.1170,50.9671,68.0000,center,q4,0.0000,21.9390,76.4232,0.7970,9.9621
62,4.8800,189.6119,51.6799,75.0000,wall,q4,0.0000,20.6658,77.8040,2.5947,32.4341
63,4.9600,190.3247,51.6799,74.0000,wall,q4,0.0000,20.1618,78.3426,0.7128,8.9103
64,5.0400,192.4632,52.3928,70.0000,wall,q4,0.0000,19.0373,79.5209,2.2542,28.1769
65,5.1200,193.1760,52.7492,68.0000,wall,q4,0.0000,18.6871,79.8494,0.7970,9.9621
66,5.2000,194.9581,54.5312,60.0000,wall,q4,0.0000,18.3959,80.1594,2.5202,31.5028
67,5.2800,195.6709,55.2441,68.0000,wall,q4,0.0000,18.2573,80.3052,1.0081,12.6011
68,5.3600,197.4530,57.7390,69.0000,wall,q4,0.0000,18.3198,80.3215,3.0660,38.3248
69,5.4400,197.8094,58.4518,65.0000,wall,q4,0.0000,18.4820,80.2203,0.7970,9.9621
70,5.5200,199.5915,60.5903,67.0000,wall,q1,0.0000,18.0965,80.5699,2.7837,34.7960
71,5.6000,199.9479,61.3031,68.0000,wall,q1,0.0000,18.1771,80.5038,0.7970,9.9621
72,5.6800,201.3735,64.1544,60.0000,wall,q1,0.0000,18.3994,80.3178,3.1879,39.8482
73,5.7600,201.7299,64.8672,63.0000,wall,q1,0.0000,18.4855,80.2910,0.7970,9.9621
74,5.8400,202.0864,68.0749,67.0000,wall,q1,0.0000,19.6060,79.1457,3.2275,40.3432
75,5.9200,202.4428,69.1442,69.0000,wall,q1,0.0000,19.7673,79.0044,1.1271,14.0885
76,6.0000,202.7992,71.2827,51.0000,wall,q1,0.0000,20.4029,78.4432,2.1680,27.0997
77,6.0800,203.1556,71.9955,61.0000,wall,q1,0.0000,20.4029,78.4870,0.7970,9.9621
78,6.1600,204.5813,73.7776,68.0000,wall,q1,0.0000,19.7319,79.1289,2.2822,28.5270
79,6.2400,204.9377,74.1340,68.0000,wall,q1,0.0000,19.5248,79.3309,0.5040,6.3006
80,6.3200,206.7197,75.2032,71.0000,wall,q1,0.0000,18.2642,80.6226,2.0782,25.9779
81,6.4000,207.4326,75.2032,67.0000,wall,q1,0.0000,17.5839,81.2926,0.7128,8.9103
82,6.4800,208.8582,75.2032,61.0000,wall,q1,0.0000,16.2315,82.6349,1.4257,17.8207
83,6.5600,209.5710,74.4904,70.0000,wall,q1,0.0000,15.3299,83.5461,1.0081,12.6011
84,6.6400,210.9967,73.4211,60.0000,wall,q1,0.0000,13.6418,85.2515,1.7821,22.2758
85,6.7200,211.3531,73.0647,54.0000,wall,q1,0.0000,13.1873,85.7092,0.5040,6.3006
86,6.8000,211.7095,71.2827,55.0000,wall,q1,0.0000,12.1808,86.6758,1.8174,22.7170
87,6.8800,211.7095,70.5698,54.0000,wall,q1,0.0000,11.9492,86.9377,0.7128,8.9103
88,6.9600,210.9967,68.7878,55.0000,wall,q1,0.0000,11.9545,86.9579,1.9193,23.9918
89,7.0400,210.9967,68.4314,60.0000,wall,q1,0.0000,11.7994,87.0980,0.3564,4.4552
90,7.1200,209.2146,67.0057,65.0000,wall,q1,0.0000,12.7514,86.0471,2.2822,28.5270
91,7.2000,208.8582,66.6493,67.0000,wall,q1,0.0000,12.9148,85.8727,0.5040,6.3006
92,7.2800,206.7197,65.2236,61.0000,wall,q1,0.0000,14.1895,84.5620,2.5701,32.1267
93,7.3600,206.0069,64.5108,70.0000,wall,q1,0.0000,14.5083,84.2458,1.0081,12.6011
94,7.4400,203.5120,63.4416,73.0000,wall,q1,0.0000,16.2119,82.5363,2.7144,33.9295
95,7.5200,202.4428,63.0852,78.0000,wall,q1,0.0000,16.9324,81.7708,1.1271,14.0885
96,7.6000,199.5915,62.0159,76.0000,wall,q1,0.0000,18.8327,79.8320,3.0452,38.0650
97,7.6800,198.8786,62.0159,77.0000,wall,q1,0.0000,19.4564,79.2201,0.7128,8.9103
98,7.7600,195.6709,61.3031,83.0000,wall,q1,0.0000,21.7617,76.8710,3.2860,41.0746
99,7.8400,194.6017,60.9467,82.0000,center,q1,0.0000,22.5021,76.1686,1.1271,14.0885
100,7.9200,191.0375,60.2339,80.0000,center,q4,0.0000,24.9489,73.6275,3.6347,45.4340
101,8.0000,189.9683,59.8774,78.0000,center,q4,0.0000,25.6048,72.9670,1.1271,14.0885
102,8.0800,186.4042,58.8082,81.0000,center,q4,0.0000,27.7293,70.7766,3.7211,46.5133
103,8.1600,185.3349,58.4518,78.0000,center,q4,0.0000,28.3813,70.1672,1.1271,14.0885
104,8.2400,181.4144,57.7390,91.0000,center,q4,0.0000,30.7467,67.6484,3.9848,49.8103
105,8.3200,180.3451,57.3825,81.0000,center,q4,0.0000,31.2670,67.0958,1.1271,14.0885
106,8.4000,176.7810,57.7390,85.0000,center,q4,0.0000,34.0985,64.2678,3.5819,44.7739
107,8.4800,175.3554,57.7390,91.0000,center,q4,0.0000,35.0538,63.2596,1.4257,17.8207
108,8.5600,171.7912,58.0954,88.0000,center,q4,0.0000,37.6940,60.5484,3.5819,44.7739
109,8.6400,170.3656,58.4518,93.0000,center,q4,0.0000,38.8932,59.3296,1.4695,18.3691
110,8.7200,166.8014,59.5210,86.0000,center,q4,0.0000,41.9857,56.1977,3.7211,46.5133
111,8.8000,165.7322,59.5210,89.0000,center,q4,0.0000,42.6342,55.5221,1.0692,13.3655
112,8.8800,161.8117,60.5903,91.0000,center,q4,0.0000,45.8348,52.2885,4.0637,50.7967
113,8.9600,160.7424,60.9467,89.0000,center,q4,0.0000,46.7649,51.3742,1.1271,14.0885
114,9.0400,156.4655,61.6595,86.0000,center,q4,0.0000,49.5722,48.4126,4.3360,54.1994
