Track file,G:\Water Maze Data\xxx_0001\data\track_00532.trk
Object,0
Samples,1500
Name,6,
Goal Position,SW,
Comment,,
Trial,6,
Sample no.,Time,X,Y,Area,ZONES [Acquisition Zonedef],ZONES [after rec],Distance to zone [Arena],Distance to zone border [Arena],Distance to point [Arena],Distance moved,Velocity
1,0.0000,218.1250,146.1295,39.0000,wall,q1,0.0000,1.4695,97.3207,-,-
2,0.0800,-,-,-,-,-,-,-,-,-,-
3,0.1600,-,-,-,-,-,-,-,-,-,-
4,0.2400,209.2146,149.6936,97.0000,wall,q1,0.0000,7.4932,91.2089,-,-
5,0.3200,209.5710,150.0500,85.0000,wall,q1,0.0000,7.0205,91.6979,0.5040,6.3006
6,0.4000,209.9275,149.6936,73.0000,wall,q1,0.0000,6.8557,91.8211,0.5040,6.3006
7,0.4800,210.2839,149.3372,63.0000,wall,q1,0.0000,6.7248,91.9469,0.5040,6.3006
8,0.5600,209.5710,148.6244,50.0000,wall,q1,0.0000,7.7104,90.9717,1.0081,12.6011
9,0.6400,209.5710,148.2679,55.0000,wall,q1,0.0000,7.9137,90.7928,0.3564,4.4552
10,0.7200,209.2146,147.5551,52.0000,wall,q1,0.0000,8.6131,90.1285,0.7970,9.9621
11,0.8000,209.2146,147.5551,74.0000,wall,q1,0.0000,8.6131,90.1285,0.0000,0.0000
12,0.8800,209.2146,146.8423,85.0000,wall,q1,0.0000,8.9317,89.7768,0.7128,8.9103
13,0.9600,209.2146,145.4166,78.0000,wall,q1,0.0000,9.6955,89.0863,1.4257,17.8207
14,1.0400,208.8582,144.3474,72.0000,wall,q1,0.0000,10.5789,88.2653,1.1271,14.0885
15,1.1200,208.1454,142.9217,85.0000,wall,q1,0.0000,11.7994,86.9704,1.5939,19.9241
16,1.2000,207.4326,141.1397,83.0000,wall,q1,0.0000,13.2306,85.5253,1.9193,23.9918
17,1.2800,206.0069,139.3576,84.0000,wall,q1,0.0000,15.3050,83.4578,2.2822,28.5270
18,1.3600,204.9377,138.2884,89.0000,wall,q1,0.0000,16.7363,82.0298,1.5121,18.9017
19,1.4400,203.1556,137.5755,97.0000,wall,q1,0.0000,18.6496,80.1148,1.9193,23.9918
20,1.5200,201.7299,137.2191,91.0000,wall,q1,0.0000,20.0860,78.6763,1.4695,18.3691
21,1.6000,199.5915,136.8627,87.0000,center,q1,0.0000,22.1579,76.5997,2.1680,27.0997
22,1.6800,197.8094,136.8627,84.0000,center,q1,0.0000,23.7517,75.0075,1.7821,22.2758
23,1.7600,196.7402,136.5063,85.0000,center,q1,0.0000,24.8673,73.8931,1.1271,14.0885
24,1.8400,195.3145,136.1499,88.0000,center,q1,0.0000,26.2998,72.4625,1.4695,18.3691
25,1.9200,193.8889,135.0807,94.0000,center,q1,0.0000,28.0550,70.7054,1.7821,22.2758
26,2.0000,192.1068,133.6550,86.0000,center,q1,0.0000,30.2846,68.4707,2.2822,28.5270
27,2.0800,190.3247,131.8729,90.0000,center,q1,0.0000,32.6755,66.0817,2.5202,31.5028
28,2.1600,189.2555,130.4473,92.0000,center,q1,0.0000,34.2695,64.4996,1.7821,22.2758
29,2.2400,187.4734,128.3088,87.0000,center,q1,0.0000,36.8211,61.9843,2.7837,34.7960
30,2.3200,186.0478,126.5267,96.0000,center,q1,0.0000,38.8932,59.9609,2.2822,28.5270
31,2.4000,183.9093,124.3883,101.0000,center,q1,0.0000,41.7171,57.1620,3.0243,37.8033
32,2.4800,181.7708,122.6062,100.0000,center,q1,0.0000,44.3459,54.5157,2.7837,34.7960
33,2.5600,179.9887,120.8241,102.0000,center,q1,0.0000,46.6616,52.2181,2.5202,31.5028
34,2.6400,177.4938,119.0421,106.0000,center,q1,0.0000,49.6042,49.2684,3.0660,38.3248
35,2.7200,175.3554,117.6164,107.0000,center,q1,0.0000,52.1022,46.7841,2.5701,32.1267
36,2.8000,172.8605,115.8343,100.0000,center,q1,0.0000,55.0679,43.8629,3.0660,38.3248
37,2.8800,170.3656,114.0523,101.0000,center,q1,0.0000,58.0035,40.9628,3.0660,38.3248
38,2.9600,168.2271,112.2702,100.0000,center,q1,0.0000,60.5116,38.4341,2.7837,34.7960
39,3.0400,165.7322,110.4881,104.0000,center,q1,0.0000,63.3664,35.5950,3.0660,38.3248
40,3.1200,163.2373,108.3497,108.0000,center,q1,0.0000,66.2315,32.7346,3.2860,41.0746
41,3.2000,160.3860,106.5676,108.0000,center,q1,0.0000,69.3176,29.6505,3.3624,42.0300
42,3.2800,157.8911,105.1419,105.0000,center,q1,0.0000,72.0096,27.0177,2.8735,35.9187
43,3.3600,155.3962,104.0727,104.0000,center,q1,0.0000,74.5322,24.4548,2.7144,33.9295
44,3.4400,152.1885,102.6470,106.0000,center,q1,0.0000,77.7798,21.2155,3.5103,43.8783
45,3.5200,149.3372,101.5778,99.0000,center,q1,0.0000,80.5880,18.4053,3.0452,38.0650
46,3.6000,146.4859,100.8650,106.0000,center,q1,0.0000,83.3253,15.6346,2.9391,36.7382
47,3.6800,143.2782,99.7957,100.0000,center,q1,0.0000,86.2675,12.6700,3.3812,42.2654
48,3.7600,140.4269,99.0829,105.0000,center,q1,0.0000,88.6230,10.1640,2.9391,36.7382
49,3.8400,137.2191,98.7265,97.0000,center,q4,0.0000,91.0083,7.4659,3.2275,40.3432
50,3.9200,134.3678,98.3701,103.0000,center,q4,0.0000,92.4204,5.5943,2.8735,35.9187
51,4.0000,131.1601,98.3701,100.0000,center,q4,0.0000,93.0921,4.4509,3.2077,40.0965
52,4.0800,127.9524,98.3701,97.0000,center,q3,0.0000,92.5447,5.3763,3.2077,40.0965
53,4.1600,125.1011,98.3701,103.0000,center,q3,0.0000,91.0020,7.3664,2.8513,35.6413
54,4.2400,121.8934,99.0829,99.0000,center,q3,0.0000,88.9385,9.8181,3.2860,41.0746
55,4.3200,119.0421,99.7957,100.0000,center,q3,0.0000,86.6018,12.3082,2.9391,36.7382
56,4.4000,116.1907,100.5086,96.0000,center,q3,0.0000,83.9760,14.9621,2.9391,36.7382
57,4.4800,113.3394,101.5778,104.0000,center,q3,0.0000,81.3005,17.6777,3.0452,38.0650
58,4.5600,110.1317,102.6470,101.0000,center,q3,0.0000,78.1358,20.8426,3.3812,42.2654
59,4.6400,107.2804,103.3599,99.0000,center,q3,0.0000,75.2716,23.6995,2.9391,36.7382
